"scenario","snp_id","chr","window_start","delta_score","term","slope","std.error","statistic","p.value","r_squared","fdr_p","significant","direction"
"erosion","Lcu.1GRN.Chr6:172081244","Lcu.1GRN.Chr6",171500001,0.427320462261082,"mean_year",0.00322082546702349,0.00489847497662036,0.657515958006518,0.546761594203069,0.0975395570110674,0.610915884473667,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:172081369","Lcu.1GRN.Chr6",171500001,0.427320462261082,"mean_year",0.00322082546702349,0.00489847497662036,0.657515958006518,0.546761594203069,0.0975395570110674,0.610915884473667,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:172202229","Lcu.1GRN.Chr6",171500001,0.427320462261082,"mean_year",0.00274949207648733,0.00394883841898435,0.696278698887482,0.524593889341616,0.108099266691962,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:172204960","Lcu.1GRN.Chr6",171500001,0.427320462261082,"mean_year",0.00199271136208271,0.00298196471228813,0.668254508133885,0.540555171402275,0.100429023137761,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:172205033","Lcu.1GRN.Chr6",171500001,0.427320462261082,"mean_year",0.00199271136208271,0.00298196471228813,0.668254508133885,0.540555171402275,0.100429023137761,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:172206784","Lcu.1GRN.Chr6",171500001,0.427320462261082,"mean_year",0.00274949207648733,0.00394883841898435,0.696278698887482,0.524593889341616,0.108099266691962,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:172207957","Lcu.1GRN.Chr6",171500001,0.427320462261082,"mean_year",0.00199271136208271,0.00298196471228813,0.668254508133885,0.540555171402275,0.100429023137761,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:172209059","Lcu.1GRN.Chr6",171500001,0.427320462261082,"mean_year",0.00199271136208271,0.00298196471228813,0.668254508133885,0.540555171402275,0.100429023137761,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:172231025","Lcu.1GRN.Chr6",171500001,0.427320462261082,"mean_year",0.00274949207648733,0.00394883841898435,0.696278698887482,0.524593889341616,0.108099266691962,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:172231076","Lcu.1GRN.Chr6",171500001,0.427320462261082,"mean_year",0.00397760618142811,0.00588466184022909,0.675927740526423,0.536150911470556,0.10251083350104,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:172232313","Lcu.1GRN.Chr6",171500001,0.427320462261082,"mean_year",0.00397760618142811,0.00588466184022909,0.675927740526423,0.536150911470556,0.10251083350104,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:172232419","Lcu.1GRN.Chr6",171500001,0.427320462261082,"mean_year",0.00388245707347197,0.00587934753819701,0.660355090126647,0.54511586046538,0.0983007388494781,0.610915884473667,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:172272565","Lcu.1GRN.Chr6",171500001,0.427320462261082,"mean_year",0.00199271136208271,0.00298196471228813,0.668254508133885,0.540555171402275,0.100429023137761,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:172274469","Lcu.1GRN.Chr6",171500001,0.427320462261082,"mean_year",0.00123593064767807,0.00204474727729271,0.604441762267299,0.57815961037054,0.0836931419087156,0.623092111910072,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:172275451","Lcu.1GRN.Chr6",171500001,0.427320462261082,"mean_year",0.00123593064767807,0.00204474727729271,0.604441762267299,0.57815961037054,0.0836931419087156,0.623092111910072,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:172275564","Lcu.1GRN.Chr6",171500001,0.427320462261082,"mean_year",0.00236452097303253,0.00391395953425647,0.604125043280939,0.578350545268166,0.0836127884220627,0.623092111910072,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:172275632","Lcu.1GRN.Chr6",171500001,0.427320462261082,"mean_year",0.00123593064767807,0.00204474727729271,0.604441762267299,0.57815961037054,0.0836931419087156,0.623092111910072,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:172497811","Lcu.1GRN.Chr6",171500001,0.427320462261082,"mean_year",0.00312567635906733,0.0048936973282885,0.638714687358994,0.557747280983222,0.0925500186548026,0.616169417702193,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:174204740","Lcu.1GRN.Chr6",174000001,0.42185529576775,"mean_year",0.00312130168743715,0.00489353865556741,0.637841428694147,0.558261204211702,0.0923204682509473,0.616169417702193,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:174206574","Lcu.1GRN.Chr6",174000001,0.42185529576775,"mean_year",0.00236452097303253,0.00391395953425647,0.604125043280939,0.578350545268166,0.0836127884220627,0.623092111910072,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:174207374","Lcu.1GRN.Chr6",174000001,0.42185529576775,"mean_year",0.00312567635906733,0.0048936973282885,0.638714687358994,0.557747280983222,0.0925500186548026,0.616169417702193,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:174208534","Lcu.1GRN.Chr6",174000001,0.42185529576775,"mean_year",0.00312567635906733,0.0048936973282885,0.638714687358994,0.557747280983222,0.0925500186548026,0.616169417702193,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:174213154","Lcu.1GRN.Chr6",174000001,0.42185529576775,"mean_year",0.00307812709452463,0.00438393582849538,0.702137808340384,0.521300108093889,0.109725745828358,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:174274839","Lcu.1GRN.Chr6",174000001,0.42185529576775,"mean_year",0.00199271136208271,0.00298196471228813,0.668254508133885,0.540555171402275,0.100429023137761,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:174276182","Lcu.1GRN.Chr6",174000001,0.42185529576775,"mean_year",0.00274949207648733,0.00394883841898435,0.696278698887482,0.524593889341616,0.108099266691962,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:174278334","Lcu.1GRN.Chr6",174000001,0.42185529576775,"mean_year",0.00397760618142811,0.00588466184022909,0.675927740526423,0.536150911470556,0.10251083350104,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:174278349","Lcu.1GRN.Chr6",174000001,0.42185529576775,"mean_year",0.00274949207648733,0.00394883841898435,0.696278698887482,0.524593889341616,0.108099266691962,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:174279210","Lcu.1GRN.Chr6",174000001,0.42185529576775,"mean_year",0.00274949207648733,0.00394883841898435,0.696278698887482,0.524593889341616,0.108099266691962,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:174422332","Lcu.1GRN.Chr6",174000001,0.42185529576775,"mean_year",0.00246404475261885,0.00391802991513373,0.628898912461404,0.563542652600814,0.0899812527735366,0.620552200015082,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:174422478","Lcu.1GRN.Chr6",174000001,0.42185529576775,"mean_year",0.00236889564466271,0.00391406550832663,0.605226366197299,0.577686790091802,0.0838923212017495,0.623092111910072,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:174422620","Lcu.1GRN.Chr6",174000001,0.42185529576775,"mean_year",0.00236889564466271,0.00391406550832663,0.605226366197299,0.577686790091802,0.0838923212017495,0.623092111910072,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:174426512","Lcu.1GRN.Chr6",174000001,0.42185529576775,"mean_year",0.00170398303449161,0.00294889925306961,0.57783697856679,0.594343381705124,0.0770428285853917,0.623400942020354,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:174426800","Lcu.1GRN.Chr6",174000001,0.42185529576775,"mean_year",0.00123593064767807,0.00204474727729271,0.604441762267299,0.57815961037054,0.0836931419087156,0.623092111910072,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:174427301","Lcu.1GRN.Chr6",174000001,0.42185529576775,"mean_year",0.00123593064767807,0.00204474727729271,0.604441762267299,0.57815961037054,0.0836931419087156,0.623092111910072,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:174429476","Lcu.1GRN.Chr6",174000001,0.42185529576775,"mean_year",0.00236889564466271,0.00391406550832663,0.605226366197299,0.577686790091802,0.0838923212017495,0.623092111910072,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:174429482","Lcu.1GRN.Chr6",174000001,0.42185529576775,"mean_year",0.00236889564466271,0.00391406550832663,0.605226366197299,0.577686790091802,0.0838923212017495,0.623092111910072,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:174498785","Lcu.1GRN.Chr6",174000001,0.42185529576775,"mean_year",0.0039743251777055,0.00588444349089445,0.675395249160832,0.536455725208424,0.102365909506176,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:174499873","Lcu.1GRN.Chr6",174000001,0.42185529576775,"mean_year",0.00274949207648733,0.00394883841898435,0.696278698887482,0.524593889341616,0.108099266691962,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:174500162","Lcu.1GRN.Chr6",174500001,0.426591927130598,"mean_year",0.00274949207648733,0.00394883841898435,0.696278698887482,0.524593889341616,0.108099266691962,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:174502663","Lcu.1GRN.Chr6",174500001,0.426591927130598,"mean_year",0.00312130168743715,0.00489353865556741,0.637841428694147,0.558261204211702,0.0923204682509473,0.616169417702193,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:174506136","Lcu.1GRN.Chr6",174500001,0.426591927130598,"mean_year",0.00236452097303253,0.00391395953425647,0.604125043280939,0.578350545268166,0.0836127884220627,0.623092111910072,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:174640221","Lcu.1GRN.Chr6",174500001,0.426591927130598,"mean_year",0.00403911847789558,0.00563118652497507,0.717276627222619,0.512859332047872,0.113963314387426,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:174640287","Lcu.1GRN.Chr6",174500001,0.426591927130598,"mean_year",0.00403911847789558,0.00563118652497507,0.717276627222619,0.512859332047872,0.113963314387426,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:174640332","Lcu.1GRN.Chr6",174500001,0.426591927130598,"mean_year",0.00403911847789558,0.00563118652497507,0.717276627222619,0.512859332047872,0.113963314387426,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:174643442","Lcu.1GRN.Chr6",174500001,0.426591927130598,"mean_year",0.00308583906066717,0.00438297103137407,0.704051895068025,0.520227336033942,0.110258753024541,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:175257811","Lcu.1GRN.Chr6",174500001,0.426591927130598,"mean_year",0.00217779854950349,0.002961807244413,0.735293815494434,0.502945232871611,0.11907021289811,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:175257821","Lcu.1GRN.Chr6",174500001,0.426591927130598,"mean_year",0.00217779854950349,0.002961807244413,0.735293815494434,0.502945232871611,0.11907021289811,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:175257971","Lcu.1GRN.Chr6",174500001,0.426591927130598,"mean_year",0.00217779854950349,0.002961807244413,0.735293815494434,0.502945232871611,0.11907021289811,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:175257972","Lcu.1GRN.Chr6",174500001,0.426591927130598,"mean_year",0.00217779854950349,0.002961807244413,0.735293815494434,0.502945232871611,0.11907021289811,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:175264880","Lcu.1GRN.Chr6",174500001,0.426591927130598,"mean_year",0.00217779854950349,0.002961807244413,0.735293815494434,0.502945232871611,0.11907021289811,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:175265259","Lcu.1GRN.Chr6",174500001,0.426591927130598,"mean_year",0.00331076354648811,0.00493231012426138,0.671239938908729,0.538838570902503,0.101237315359607,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:175306836","Lcu.1GRN.Chr6",174500001,0.426591927130598,"mean_year",0.00274949207648733,0.00394883841898435,0.696278698887482,0.524593889341616,0.108099266691962,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:175308188","Lcu.1GRN.Chr6",174500001,0.426591927130598,"mean_year",0.00407275528938429,0.00589208215097307,0.691225136552395,0.527446882297567,0.106702626917954,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:175308316","Lcu.1GRN.Chr6",174500001,0.426591927130598,"mean_year",0.00274949207648733,0.00394883841898435,0.696278698887482,0.524593889341616,0.108099266691962,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:175308410","Lcu.1GRN.Chr6",174500001,0.426591927130598,"mean_year",0.00331597457497964,0.00490578334756803,0.67593171977794,0.536148634093,0.102511916756407,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:176114181","Lcu.1GRN.Chr6",176000001,0.428788299058686,"mean_year",0.00180241314617038,0.00295586437475313,0.609775320398764,0.574950555770675,0.085050490654054,0.623092111910072,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:176148114","Lcu.1GRN.Chr6",176000001,0.428788299058686,"mean_year",0.002559193860575,0.0039251595673699,0.651997407149952,0.549970403350682,0.0960657520671319,0.610915884473667,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:176149124","Lcu.1GRN.Chr6",176000001,0.428788299058686,"mean_year",0.00199271136208271,0.00298196471228813,0.668254508133885,0.540555171402275,0.100429023137761,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:176149181","Lcu.1GRN.Chr6",176000001,0.428788299058686,"mean_year",0.002559193860575,0.0039251595673699,0.651997407149952,0.549970403350682,0.0960657520671319,0.610915884473667,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:176206523","Lcu.1GRN.Chr6",176000001,0.428788299058686,"mean_year",0.002559193860575,0.0039251595673699,0.651997407149952,0.549970403350682,0.0960657520671319,0.610915884473667,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:176206611","Lcu.1GRN.Chr6",176000001,0.428788299058686,"mean_year",0.00199271136208271,0.00298196471228813,0.668254508133885,0.540555171402275,0.100429023137761,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:176206680","Lcu.1GRN.Chr6",176000001,0.428788299058686,"mean_year",0.00255700652475993,0.00392496023471697,0.651473230771295,0.550275870597717,0.0959261604137748,0.610915884473667,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:176207033","Lcu.1GRN.Chr6",176000001,0.428788299058686,"mean_year",0.00199271136208271,0.00298196471228813,0.668254508133885,0.540555171402275,0.100429023137761,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:176207064","Lcu.1GRN.Chr6",176000001,0.428788299058686,"mean_year",0.00113856876976944,0.00202617162265978,0.561931061039549,0.60415770751358,0.0731658017389977,0.628722361555341,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:176209281","Lcu.1GRN.Chr6",176000001,0.428788299058686,"mean_year",0.00179798760626546,0.00295545489855335,0.608362390218016,0.575799518523784,0.0846901424458754,0.623092111910072,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:176209282","Lcu.1GRN.Chr6",176000001,0.428788299058686,"mean_year",0.00179798760626546,0.00295545489855335,0.608362390218016,0.575799518523784,0.0846901424458754,0.623092111910072,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:176209682","Lcu.1GRN.Chr6",176000001,0.428788299058686,"mean_year",0.00179798760626546,0.00295545489855335,0.608362390218016,0.575799518523784,0.0846901424458754,0.623092111910072,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:176222168","Lcu.1GRN.Chr6",176000001,0.428788299058686,"mean_year",0.00397760618142811,0.00588466184022909,0.675927740526423,0.536150911470556,0.10251083350104,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:176267115","Lcu.1GRN.Chr6",176000001,0.428788299058686,"mean_year",0.0039743251777055,0.00588444349089445,0.675395249160832,0.536455725208424,0.102365909506176,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:176267263","Lcu.1GRN.Chr6",176000001,0.428788299058686,"mean_year",0.00397760618142811,0.00588466184022909,0.675927740526423,0.536150911470556,0.10251083350104,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:176289440","Lcu.1GRN.Chr6",176000001,0.428788299058686,"mean_year",0.00180241314617038,0.00295586437475313,0.609775320398764,0.574950555770675,0.085050490654054,0.623092111910072,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:177175041","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00199271136208271,0.00298196471228813,0.668254508133885,0.540555171402275,0.100429023137761,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:177175049","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00274949207648733,0.00394883841898435,0.696278698887482,0.524593889341616,0.108099266691962,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:177204146","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.0027417801103448,0.00395032196793713,0.69406497308283,0.525842276493312,0.107486751036419,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:177205879","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00199271136208271,0.00298196471228813,0.668254508133885,0.540555171402275,0.100429023137761,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:177207721","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00399172275345161,0.00568086786461045,0.702660728709861,0.521006871869472,0.109871280423507,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:177208531","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00274949207648733,0.00394883841898435,0.696278698887482,0.524593889341616,0.108099266691962,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:177213499","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00284203567019772,0.00394213789018744,0.720937661077752,0.510833226597694,0.114995515986906,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:177213506","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00406686877141588,0.00589963220628701,0.689342763957722,0.528512428534242,0.106183889463405,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:177244299","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00331378723916455,0.00490558699527636,0.675512888132539,0.536388374608498,0.102397920579337,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:177360491","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00320983249715833,0.004898240831092,0.655303119598295,0.548046696017636,0.0969476742664713,0.610915884473667,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:177361947","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00198499939594017,0.00298515803130145,0.664956218440055,0.542456145657628,0.0995385349296599,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:177363914","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00320983249715833,0.004898240831092,0.655303119598295,0.548046696017636,0.0969476742664713,0.610915884473667,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:177364371","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00198499939594017,0.00298515803130145,0.664956218440055,0.542456145657628,0.0995385349296599,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:177364426","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00199271136208271,0.00298196471228813,0.668254508133885,0.540555171402275,0.100429023137761,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:177405562","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00273362746042269,0.00395204445531747,0.691699572545194,0.527178564484091,0.106833498290568,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:177412534","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00396989421528558,0.00588402031272901,0.674690773364163,0.536859176942097,0.102174281532969,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:177412546","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.0027417801103448,0.00395032196793713,0.69406497308283,0.525842276493312,0.107486751036419,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:177413034","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00307812709452463,0.00438393582849538,0.702137808340384,0.521300108093889,0.109725745828358,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:177413080","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00307812709452463,0.00438393582849538,0.702137808340384,0.521300108093889,0.109725745828358,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:177415984","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.0027417801103448,0.00395032196793713,0.69406497308283,0.525842276493312,0.107486751036419,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:177425641","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00274949207648733,0.00394883841898435,0.696278698887482,0.524593889341616,0.108099266691962,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:177427665","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00274949207648733,0.00394883841898435,0.696278698887482,0.524593889341616,0.108099266691962,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:177428091","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.0039743251777055,0.00588444349089445,0.675395249160832,0.536455725208424,0.102365909506176,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:177428209","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00274949207648733,0.00394883841898435,0.696278698887482,0.524593889341616,0.108099266691962,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:177428224","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00274949207648733,0.00394883841898435,0.696278698887482,0.524593889341616,0.108099266691962,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:177429365","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.00274949207648733,0.00394883841898435,0.696278698887482,0.524593889341616,0.108099266691962,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:177430149","Lcu.1GRN.Chr6",176500001,0.427218304110962,"mean_year",0.0039743251777055,0.00588444349089445,0.675395249160832,0.536455725208424,0.102365909506176,0.610488073108791,FALSE,"increasing"
"erosion","Lcu.1GRN.Chr6:231598613","Lcu.1GRN.Chr6",231500001,0.437849835981418,"mean_year",0.00283682464170619,0.00398052524530901,0.712675957789575,0.515413821547094,0.112670252173898,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:231631572","Lcu.1GRN.Chr6",231500001,0.437849835981418,"mean_year",0.00274167553375002,0.00398042955697353,0.688788859219159,0.528826269339929,0.106031401266213,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:231696598","Lcu.1GRN.Chr6",231500001,0.437849835981418,"mean_year",0.00274167553375002,0.00398042955697353,0.688788859219159,0.528826269339929,0.106031401266213,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:231916948","Lcu.1GRN.Chr6",231500001,0.437849835981418,"mean_year",0.00283682464170619,0.00398052524530901,0.712675957789575,0.515413821547094,0.112670252173898,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:232268807","Lcu.1GRN.Chr6",232000001,0.445566767488292,"mean_year",0.00264215175416371,0.00398367088189381,0.663245492034134,0.543443976378787,0.0990777088305854,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:232268856","Lcu.1GRN.Chr6",232000001,0.445566767488292,"mean_year",0.00264215175416371,0.00398367088189381,0.663245492034134,0.543443976378787,0.0990777088305854,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:232361849","Lcu.1GRN.Chr6",232000001,0.445566767488292,"mean_year",0.0028346373058911,0.00398048796387201,0.712133118255612,0.515715843491428,0.112517982732697,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:232362016","Lcu.1GRN.Chr6",232000001,0.445566767488292,"mean_year",0.0028346373058911,0.00398048796387201,0.712133118255612,0.515715843491428,0.112517982732697,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:232362088","Lcu.1GRN.Chr6",232000001,0.445566767488292,"mean_year",0.0028346373058911,0.00398048796387201,0.712133118255612,0.515715843491428,0.112517982732697,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:232783432","Lcu.1GRN.Chr6",232500001,0.449544748646807,"mean_year",0.00274167553375002,0.00398042955697353,0.688788859219159,0.528826269339929,0.106031401266213,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:232786170","Lcu.1GRN.Chr6",232500001,0.449544748646807,"mean_year",0.00274167553375002,0.00398042955697353,0.688788859219159,0.528826269339929,0.106031401266213,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:232786201","Lcu.1GRN.Chr6",232500001,0.449544748646807,"mean_year",0.00274167553375002,0.00398042955697353,0.688788859219159,0.528826269339929,0.106031401266213,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:232786218","Lcu.1GRN.Chr6",232500001,0.449544748646807,"mean_year",0.00274167553375002,0.00398042955697353,0.688788859219159,0.528826269339929,0.106031401266213,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:232979445","Lcu.1GRN.Chr6",232500001,0.449544748646807,"mean_year",0.00274167553375002,0.00398042955697353,0.688788859219159,0.528826269339929,0.106031401266213,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:232979589","Lcu.1GRN.Chr6",232500001,0.449544748646807,"mean_year",0.00274167553375002,0.00398042955697353,0.688788859219159,0.528826269339929,0.106031401266213,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:233153347","Lcu.1GRN.Chr6",232500001,0.449544748646807,"mean_year",0.00264652642579387,0.00398345670097425,0.664379363065902,0.542789100068114,0.0993830648495663,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:233182881","Lcu.1GRN.Chr6",232500001,0.449544748646807,"mean_year",0.00274167553375002,0.00398042955697353,0.688788859219159,0.528826269339929,0.106031401266213,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:233211980","Lcu.1GRN.Chr6",232500001,0.449544748646807,"mean_year",0.00274167553375002,0.00398042955697353,0.688788859219159,0.528826269339929,0.106031401266213,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:233621389","Lcu.1GRN.Chr6",233000001,0.448206072132948,"mean_year",0.00273839453002741,0.00398048197609739,0.687955515555991,0.529298691549932,0.105802117472992,0.610488073108791,FALSE,"stable"
"erosion","Lcu.1GRN.Chr6:233621564","Lcu.1GRN.Chr6",233000001,0.448206072132948,"mean_year",0.00273839453002741,0.00398048197609739,0.687955515555991,0.529298691549932,0.105802117472992,0.610488073108791,FALSE,"stable"
