seqnames,start,end,ID,Name,Description,z_score
Lcu.1GRN.Chr2,637684615,637686394,Lcu.1GRN.2g086320,Lcu.1GRN.2g086320,Pentatricopeptide repeat-containing protein,5.418816459
Lcu.1GRN.Chr2,637695624,637696796,Lcu.1GRN.2g086350,Lcu.1GRN.2g086350,Pentatricopeptide repeat-containing protein,5.418816459
Lcu.1GRN.Chr6,392160508,392162583,Lcu.1GRN.6g051390,Lcu.1GRN.6g051390,Pentatricopeptide repeat-containing protein,5.130810616
Lcu.1GRN.Chr3,131316774,131317677,Lcu.1GRN.3g016620,Lcu.1GRN.3g016620,Pentatricopeptide repeat-containing protein,4.574727903
Lcu.1GRN.Chr3,83816837,83819230,Lcu.1GRN.3g011870,Lcu.1GRN.3g011870,Pentatricopeptide repeat-containing protein,4.476167918
Lcu.1GRN.Chr3,115255647,115257635,Lcu.1GRN.3g014950,Lcu.1GRN.3g014950,Pentatricopeptide repeat-containing protein At3g49730,4.695476202
Lcu.1GRN.Chr3,83780352,83781932,Lcu.1GRN.3g011850,Lcu.1GRN.3g011850,Pentatricopeptide repeat-containing protein;  mitochondrial,4.476167918
Lcu.1GRN.Chr3,442834813,442836667,Lcu.1GRN.3g066950,Lcu.1GRN.3g066950,Peptidylprolyl isomerase,5.100376381
Lcu.1GRN.Chr2,637707005,637709272,Lcu.1GRN.2g086370,Lcu.1GRN.2g086370,Peroxin-13,4.592084895
Lcu.1GRN.Chr2,568099116,568101645,Lcu.1GRN.2g074250,Lcu.1GRN.2g074250,Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein,5.023279951
Lcu.1GRN.Chr3,141124028,141128093,Lcu.1GRN.3g017930,Lcu.1GRN.3g017930,PGG domain-containing protein,7.09323236
Lcu.1GRN.Chr3,115199733,115218785,Lcu.1GRN.3g014920,Lcu.1GRN.3g014920,PH;  RCC1 and FYVE domains-containing protein 1,4.695476202
Lcu.1GRN.Chr6,395567680,395569950,Lcu.1GRN.6g052170,Lcu.1GRN.6g052170,Phenylalanine ammonia-lyase,6.374193504
Lcu.1GRN.Chr6,378404988,378406002,Lcu.1GRN.6g048360,Lcu.1GRN.6g048360,Phospholipase A1,9.151483209
Lcu.1GRN.Chr6,378406063,378407651,Lcu.1GRN.6g048370,Lcu.1GRN.6g048370,Phospholipase A1,9.151483209
Lcu.1GRN.Chr3,98572152,98572838,Lcu.1GRN.3g013300,Lcu.1GRN.3g013300,Plant invertase/pectin methylesterase inhibitor,6.485928682
Lcu.1GRN.Chr2,523059932,523062169,Lcu.1GRN.2g069370,Lcu.1GRN.2g069370,Plant regulator RWP-RK family protein,5.441959865
Lcu.1GRN.Chr6,386600918,386607766,Lcu.1GRN.6g050020,Lcu.1GRN.6g050020,Pleiotropic drug resistance protein 1-like,4.577212681
Lcu.1GRN.Chr6,386610793,386618200,Lcu.1GRN.6g050030,Lcu.1GRN.6g050030,Pleiotropic drug resistance protein 1-like,4.577212681
Lcu.1GRN.Chr6,394762647,394763447,Lcu.1GRN.6g052000,Lcu.1GRN.6g052000,PMD domain-containing protein,6.661545202
Lcu.1GRN.Chr6,380319180,380328658,Lcu.1GRN.6g048700,Lcu.1GRN.6g048700,Poly [ADP-ribose] polymerase,6.442828069
Lcu.1GRN.Chr2,637652456,637658344,Lcu.1GRN.2g086310,Lcu.1GRN.2g086310,polyadenylate-binding protein-interacting protein 3-like,5.418816459
Lcu.1GRN.Chr3,115815441,115823009,Lcu.1GRN.3g014970,Lcu.1GRN.3g014970,Pre-mRNA-splicing factor cwc22;  putative,6.449625415
Lcu.1GRN.Chr2,480578352,480579964,Lcu.1GRN.2g064910,Lcu.1GRN.2g064910,Proteasome assembly chaperone 4,5.840673994
Lcu.1GRN.Chr6,375956158,375957564,Lcu.1GRN.6g047890,Lcu.1GRN.6g047890,protein ANTAGONIST OF LIKE HETEROCHROMATIN PROTEIN 1,17.48447577
Lcu.1GRN.Chr4,424946760,424961107,Lcu.1GRN.4g058300,Lcu.1GRN.4g058300,Protein CHROMATIN REMODELING 4,4.98998673
Lcu.1GRN.Chr3,116600836,116621487,Lcu.1GRN.3g015070,Lcu.1GRN.3g015070,protein CHROMATIN REMODELING 5-like,9.567476668
Lcu.1GRN.Chr3,116624625,116626305,Lcu.1GRN.3g015080,Lcu.1GRN.3g015080,Protein disulfide-isomerase,6.056973002
Lcu.1GRN.Chr3,154990364,154991862,Lcu.1GRN.3g019380,Lcu.1GRN.3g019380,Protein DJ-1 C-like,6.736533612
Lcu.1GRN.Chr6,394813287,394813785,Lcu.1GRN.6g052010,Lcu.1GRN.6g052010,Protein EFR,4.695498052
Lcu.1GRN.Chr6,392540026,392545122,Lcu.1GRN.6g051500,Lcu.1GRN.6g051500,Protein IQ-DOMAIN 2,5.559638996
Lcu.1GRN.Chr3,147853695,147854505,Lcu.1GRN.3g018480,Lcu.1GRN.3g018480,Protein kinase,4.60915099
Lcu.1GRN.Chr6,310642637,310643082,Lcu.1GRN.6g037330,Lcu.1GRN.6g037330,Protein kinase domain-containing protein,10.74207446
Lcu.1GRN.Chr2,537139815,537172197,Lcu.1GRN.2g070740,Lcu.1GRN.2g070740,Protein kinase domain-containing protein,6.303882693
Lcu.1GRN.Chr2,537173440,537182911,Lcu.1GRN.2g070750,Lcu.1GRN.2g070750,Protein kinase domain-containing protein,6.303882693
Lcu.1GRN.Chr2,537206657,537215793,Lcu.1GRN.2g070760,Lcu.1GRN.2g070760,Protein kinase domain-containing protein,6.303882693
Lcu.1GRN.Chr6,292691604,292694630,Lcu.1GRN.6g034150,Lcu.1GRN.6g034150,Protein kinase domain-containing protein,5.859240506
Lcu.1GRN.Chr2,591806010,591808516,Lcu.1GRN.2g078020,Lcu.1GRN.2g078020,Protein kinase domain-containing protein,5.264037057
Lcu.1GRN.Chr2,542184278,542186669,Lcu.1GRN.2g071530,Lcu.1GRN.2g071530,Protein kinase domain-containing protein,4.849879777
Lcu.1GRN.Chr6,391543641,391546056,Lcu.1GRN.6g051250,Lcu.1GRN.6g051250,Protein kinase-like protein,9.258208748
Lcu.1GRN.Chr6,375240539,375241610,Lcu.1GRN.6g047770,Lcu.1GRN.6g047770,Protein MARD1,4.695983542
Lcu.1GRN.Chr6,375949558,375955521,Lcu.1GRN.6g047880,Lcu.1GRN.6g047880,protein NETWORKED 1D,17.48447577
Lcu.1GRN.Chr2,540347195,540349583,Lcu.1GRN.2g071220,Lcu.1GRN.2g071220,Protein phosphatase,5.764816394
Lcu.1GRN.Chr7,540975011,540980098,Lcu.1GRN.7g054790,Lcu.1GRN.7g054790,Protein PLANT CADMIUM RESISTANCE like,7.191371613
Lcu.1GRN.Chr6,312709746,312712070,Lcu.1GRN.6g037780,Lcu.1GRN.6g037780,Protein PLASTID MOVEMENT IMPAIRED 2,5.960337191
Lcu.1GRN.Chr6,318624457,318624828,Lcu.1GRN.6g038600,Lcu.1GRN.6g038600,protein PMR5,7.438022278
Lcu.1GRN.Chr2,568892168,568897002,Lcu.1GRN.2g074400,Lcu.1GRN.2g074400,protein RETICULATA-RELATED 1;  chloroplastic,4.683327701
Lcu.1GRN.Chr3,112667971,112672325,Lcu.1GRN.3g014560,Lcu.1GRN.3g014560,Protein SMG7,4.675225624
Lcu.1GRN.Chr3,123766529,123784872,Lcu.1GRN.3g016000,Lcu.1GRN.3g016000,Protein VACUOLELESS1,7.15986689
Lcu.1GRN.Chr3,98919265,98922593,Lcu.1GRN.3g013360,Lcu.1GRN.3g013360,Protein-serine/threonine phosphatase,9.053250073
Lcu.1GRN.Chr6,378429528,378430011,Lcu.1GRN.6g048380,Lcu.1GRN.6g048380,PSII 6.1 kDa protein,9.151483209
Lcu.1GRN.Chr3,100598000,100598754,Lcu.1GRN.3g013610,Lcu.1GRN.3g013610,Pyridoxal 5'-phosphate synthase subunit PdxS,4.812959348
Lcu.1GRN.Chr3,116626399,116627437,Lcu.1GRN.3g015090,Lcu.1GRN.3g015090,Quinolinate synthase,6.056973002
Lcu.1GRN.Chr2,637698015,637701324,Lcu.1GRN.2g086360,Lcu.1GRN.2g086360,Rab-GAP TBC domain-containing protein,5.418816459
Lcu.1GRN.Chr6,310661236,310662027,Lcu.1GRN.6g037350,Lcu.1GRN.6g037350,Receptor-like kinase,12.94131247
Lcu.1GRN.Chr6,310677787,310678894,Lcu.1GRN.6g037360,Lcu.1GRN.6g037360,Receptor-like kinase,12.94131247
Lcu.1GRN.Chr6,310682439,310683423,Lcu.1GRN.6g037370,Lcu.1GRN.6g037370,Receptor-like kinase,12.94131247
Lcu.1GRN.Chr6,310640246,310641265,Lcu.1GRN.6g037320,Lcu.1GRN.6g037320,Receptor-like kinase,10.74207446
Lcu.1GRN.Chr6,310686283,310689208,Lcu.1GRN.6g037380,Lcu.1GRN.6g037380,receptor-like kinase TMK4,12.94131247
Lcu.1GRN.Chr6,296919336,296921647,Lcu.1GRN.6g034990,Lcu.1GRN.6g034990,receptor-like protein CLAVATA2,8.610499003
Lcu.1GRN.Chr2,480563256,480566333,Lcu.1GRN.2g064900,Lcu.1GRN.2g064900,Receptor-like protein kinase,5.840673994
Lcu.1GRN.Chr2,475331336,475350567,Lcu.1GRN.2g064440,Lcu.1GRN.2g064440,Regulator of nonsense transcripts 2,7.459195178
Lcu.1GRN.Chr6,312759836,312760229,Lcu.1GRN.6g037840,Lcu.1GRN.6g037840,Replication factor A protein,5.960337191
Lcu.1GRN.Chr6,388539574,388540166,Lcu.1GRN.6g050390,Lcu.1GRN.6g050390,Response regulatory domain-containing protein,6.031770786
Lcu.1GRN.Chr3,99034066,99034713,Lcu.1GRN.3g013420,Lcu.1GRN.3g013420,Retrovirus-related Pol polyprotein from transposon TNT 1-94,6.19205991
Lcu.1GRN.Chr6,392569219,392569629,Lcu.1GRN.6g051510,Lcu.1GRN.6g051510,Retrovirus-related Pol polyprotein from transposon TNT 1-94,5.559638996
Lcu.1GRN.Chr6,392134268,392137685,Lcu.1GRN.6g051370,Lcu.1GRN.6g051370,Retrovirus-related Pol polyprotein from transposon TNT 1-94,5.130810616
Lcu.1GRN.Chr2,568079594,568080179,Lcu.1GRN.2g074230,Lcu.1GRN.2g074230,Retrovirus-related Pol polyprotein from transposon TNT 1-94,5.023279951
Lcu.1GRN.Chr2,590770437,590773988,Lcu.1GRN.2g077840,Lcu.1GRN.2g077840,Retrovirus-related Pol polyprotein from transposon TNT 1-94,4.791978967
Lcu.1GRN.Chr3,131350869,131355588,Lcu.1GRN.3g016650,Lcu.1GRN.3g016650,Retrovirus-related Pol polyprotein from transposon TNT 1-94,4.574727903
Lcu.1GRN.Chr6,375916669,375918649,Lcu.1GRN.6g047860,Lcu.1GRN.6g047860,Ribonuclease H,13.31833193
Lcu.1GRN.Chr3,112361498,112363807,Lcu.1GRN.3g014540,Lcu.1GRN.3g014540,Ribonuclease H,5.354012873
Lcu.1GRN.Chr2,540375293,540382635,Lcu.1GRN.2g071230,Lcu.1GRN.2g071230,Ribonuclease H,4.920913714
Lcu.1GRN.Chr3,126698685,126701384,Lcu.1GRN.3g016200,Lcu.1GRN.3g016200,Ribose-phosphate pyrophosphokinase 4-like protein,6.322933579
Lcu.1GRN.Chr6,392153568,392154847,Lcu.1GRN.6g051380,Lcu.1GRN.6g051380,Ribosomal protein L32,5.130810616
Lcu.1GRN.Chr6,392171830,392173107,Lcu.1GRN.6g051400,Lcu.1GRN.6g051400,Ribosomal protein L32,4.653437757
Lcu.1GRN.Chr3,112324447,112327951,Lcu.1GRN.3g014530,Lcu.1GRN.3g014530,Ribosome biogenesis protein slx9-like,16.02426806
Lcu.1GRN.Chr3,442876264,442876854,Lcu.1GRN.3g066980,Lcu.1GRN.3g066980,RING-H2 finger protein,5.100376381
Lcu.1GRN.Chr6,380668873,380669844,Lcu.1GRN.6g048780,Lcu.1GRN.6g048780,RING-H2 finger protein ATL16-like,8.1187337
Lcu.1GRN.Chr3,114141330,114143811,Lcu.1GRN.3g014790,Lcu.1GRN.3g014790,RING-type domain-containing protein,4.975967962
Lcu.1GRN.Chr6,375921156,375928059,Lcu.1GRN.6g047870,Lcu.1GRN.6g047870,RNA-directed DNA polymerase,13.31833193
Lcu.1GRN.Chr3,154986646,154987845,Lcu.1GRN.3g019370,Lcu.1GRN.3g019370,RNA-directed DNA polymerase,6.302653705
Lcu.1GRN.Chr7,541038779,541041261,Lcu.1GRN.7g054830,Lcu.1GRN.7g054830,RNA-directed DNA polymerase,5.491843362
Lcu.1GRN.Chr3,130616072,130620522,Lcu.1GRN.3g016560,Lcu.1GRN.3g016560,RNA-directed DNA polymerase,5.405086701
Lcu.1GRN.Chr6,392571734,392572837,Lcu.1GRN.6g051530,Lcu.1GRN.6g051530,RNase H type-1 domain-containing protein,5.559638996
Lcu.1GRN.Chr3,92944560,92946591,Lcu.1GRN.3g012960,Lcu.1GRN.3g012960,RRM domain-containing protein,6.341627003
Lcu.1GRN.Chr7,558236252,558238378,Lcu.1GRN.7g057040,Lcu.1GRN.7g057040,RRM domain-containing protein,6.308516605
Lcu.1GRN.Chr6,296706492,296709055,Lcu.1GRN.6g034860,Lcu.1GRN.6g034860,RuBisCO large subunit-binding protein subunit beta;  chloroplastic,4.930098497
Lcu.1GRN.Chr3,92672191,92698562,Lcu.1GRN.3g012940,Lcu.1GRN.3g012940,RWP-RK domain protein,8.556319923
Lcu.1GRN.Chr3,92942153,92943573,Lcu.1GRN.3g012950,Lcu.1GRN.3g012950,RWP-RK domain protein,6.341627003
Lcu.1GRN.Chr6,319066983,319067675,Lcu.1GRN.6g038680,Lcu.1GRN.6g038680,S1-like domain-containing protein,4.506657229
Lcu.1GRN.Chr2,568092812,568093135,Lcu.1GRN.2g074240,Lcu.1GRN.2g074240,SCA7 domain-containing protein,5.023279951
Lcu.1GRN.Chr2,542171058,542172053,Lcu.1GRN.2g071480,Lcu.1GRN.2g071480,SEC12-like protein 1,4.849879777
Lcu.1GRN.Chr3,129327350,129329043,Lcu.1GRN.3g016500,Lcu.1GRN.3g016500,Sentrin-specific protease 2,4.72357208
Lcu.1GRN.Chr2,540388260,540388700,Lcu.1GRN.2g071240,Lcu.1GRN.2g071240,Septum-promoting GTP-binding protein 1,4.920913714
Lcu.1GRN.Chr2,590775872,590788084,Lcu.1GRN.2g077860,Lcu.1GRN.2g077860,Serine/threonine-protein phosphatase,4.791978967
Lcu.1GRN.Chr6,318672697,318676341,Lcu.1GRN.6g038620,Lcu.1GRN.6g038620,Short-chain dehydrogenase reductase 2a,6.49689913
Lcu.1GRN.Chr6,393737039,393737451,Lcu.1GRN.6g051790,Lcu.1GRN.6g051790,Signal peptidase complex subunit 2,4.818475285
Lcu.1GRN.Chr2,480580789,480582634,Lcu.1GRN.2g064920,Lcu.1GRN.2g064920,Signal recognition particle 19 kDa protein,5.840673994
Lcu.1GRN.Chr3,149085204,149096935,Lcu.1GRN.3g018660,Lcu.1GRN.3g018660,SM-ATX domain-containing protein,7.221316758
Lcu.1GRN.Chr3,135655699,135656734,Lcu.1GRN.3g017120,Lcu.1GRN.3g017120,Spermidine hydroxycinnamoyl transferase,5.874073798
Lcu.1GRN.Chr3,135330272,135331627,Lcu.1GRN.3g017020,Lcu.1GRN.3g017020,Spermidine hydroxycinnamoyl transferase,4.680786089
Lcu.1GRN.Chr6,294178994,294181856,Lcu.1GRN.6g034390,Lcu.1GRN.6g034390,sphingoid long-chain bases kinase 2;  mitochondrial-like,7.542398557
Lcu.1GRN.Chr3,94148677,94150065,Lcu.1GRN.3g013030,Lcu.1GRN.3g013030,Squamosa promoter-binding-like protein,5.539678184
Lcu.1GRN.Chr3,98909331,98910472,Lcu.1GRN.3g013350,Lcu.1GRN.3g013350,Structure-specific endonuclease subunit SLX1,9.288784682
Lcu.1GRN.Chr7,541031318,541033039,Lcu.1GRN.7g054820,Lcu.1GRN.7g054820,Structure-specific endonuclease subunit SLX1,5.491843362
Lcu.1GRN.Chr2,543607530,543608449,Lcu.1GRN.2g071630,Lcu.1GRN.2g071630,sugar transport protein 10-like,4.694028464
Lcu.1GRN.Chr2,543608567,543609275,Lcu.1GRN.2g071640,Lcu.1GRN.2g071640,sugar transport protein 10-like,4.694028464
Lcu.1GRN.Chr3,98891974,98895227,Lcu.1GRN.3g013340,Lcu.1GRN.3g013340,Sulfate transporter 1.1,9.288784682
Lcu.1GRN.Chr6,375980322,375985827,Lcu.1GRN.6g047900,Lcu.1GRN.6g047900,Sulfate transporter 3.1-like protein,17.48447577
Lcu.1GRN.Chr3,378540872,378544907,Lcu.1GRN.3g053660,Lcu.1GRN.3g053660,SWI/SNF complex subunit SWI3A,5.552515849
Lcu.1GRN.Chr6,296689443,296690213,Lcu.1GRN.6g034850,Lcu.1GRN.6g034850,SWIM-type domain-containing protein,4.930098497
Lcu.1GRN.Chr3,119758629,119764720,Lcu.1GRN.3g015540,Lcu.1GRN.3g015540,THO complex subunit 6,4.977869755
Lcu.1GRN.Chr3,120557580,120562743,Lcu.1GRN.3g015660,Lcu.1GRN.3g015660,TLC domain-containing protein,5.681493244
Lcu.1GRN.Chr6,390580538,390581605,Lcu.1GRN.6g050920,Lcu.1GRN.6g050920,TPR_REGION domain-containing protein,5.767040218
Lcu.1GRN.Chr2,568108557,568122094,Lcu.1GRN.2g074260,Lcu.1GRN.2g074260,trafficking protein particle complex II-specific subunit 130 homolog,5.023279951
Lcu.1GRN.Chr6,377964278,377967062,Lcu.1GRN.6g048270,Lcu.1GRN.6g048270,Transcription factor UNE12 Basic helix-loop-helix protein,5.045622958
Lcu.1GRN.Chr2,542175034,542177718,Lcu.1GRN.2g071500,Lcu.1GRN.2g071500,Transcription factor WD40-like family,4.849879777
Lcu.1GRN.Chr3,129118992,129124652,Lcu.1GRN.3g016470,Lcu.1GRN.3g016470,transcription initiation factor TFIID subunit 6,5.156640323
Lcu.1GRN.Chr3,128975840,128981025,Lcu.1GRN.3g016460,Lcu.1GRN.3g016460,transcription initiation factor TFIID subunit 6-like,5.552048066
Lcu.1GRN.Chr2,637692062,637692565,Lcu.1GRN.2g086340,Lcu.1GRN.2g086340,Transmembrane protein,5.418816459
Lcu.1GRN.Chr6,296872765,296875854,Lcu.1GRN.6g034930,Lcu.1GRN.6g034930,Transmembrane protein;  putative,8.610499003
Lcu.1GRN.Chr3,441175251,441178076,Lcu.1GRN.3g066410,Lcu.1GRN.3g066410,Transmembrane protein;  putative,5.611602615
Lcu.1GRN.Chr6,375279169,375282175,Lcu.1GRN.6g047780,Lcu.1GRN.6g047780,tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit,4.695983542
Lcu.1GRN.Chr3,137146578,137149975,Lcu.1GRN.3g017290,Lcu.1GRN.3g017290,Tryptophan synthase,6.913989776
Lcu.1GRN.Chr6,323217043,323219751,Lcu.1GRN.6g039070,Lcu.1GRN.6g039070,t-SNARE coiled-coil homology domain-containing protein,5.920496366
Lcu.1GRN.Chr6,330646806,330648752,Lcu.1GRN.6g040210,Lcu.1GRN.6g040210,Tubulin alpha chain,4.552836693
Lcu.1GRN.Chr2,542180734,542182035,Lcu.1GRN.2g071510,Lcu.1GRN.2g071510,Tunicamycin induced 1,4.849879777
Lcu.1GRN.Chr6,386583064,386589277,Lcu.1GRN.6g050010,Lcu.1GRN.6g050010,Tyrosine decarboxylase,4.577212681
Lcu.1GRN.Chr2,522994483,522995286,Lcu.1GRN.2g069340,Lcu.1GRN.2g069340,U3 small nucleolar RNA-associated protein 11,4.85850303
Lcu.1GRN.Chr3,115226715,115227136,Lcu.1GRN.3g014930,Lcu.1GRN.3g014930,Ubiquitin carboxyl-terminal hydrolase,4.695476202
Lcu.1GRN.Chr3,115227464,115227745,Lcu.1GRN.3g014940,Lcu.1GRN.3g014940,Ubiquitin carboxyl-terminal hydrolase,4.695476202
Lcu.1GRN.Chr2,542204780,542207448,Lcu.1GRN.2g071540,Lcu.1GRN.2g071540,Ubiquitin domain-containing protein 1,4.47794896
Lcu.1GRN.Chr3,155011279,155012460,Lcu.1GRN.3g019400,Lcu.1GRN.3g019400,Ubiquitin-protein ligase,7.833332733
Lcu.1GRN.Chr2,542182145,542182998,Lcu.1GRN.2g071520,Lcu.1GRN.2g071520,UBX domain-containing protein,4.849879777
Lcu.1GRN.Chr2,476152750,476157379,Lcu.1GRN.2g064550,Lcu.1GRN.2g064550,Vacuolar protein sorting-associated protein 2-like 2,4.531376419
Lcu.1GRN.Chr2,569534374,569536302,Lcu.1GRN.2g074570,Lcu.1GRN.2g074570,vesicle-associated protein 4-1,4.730098081
Lcu.1GRN.Chr3,90479361,90481530,Lcu.1GRN.3g012750,Lcu.1GRN.3g012750,Vicilin,12.79085776
Lcu.1GRN.Chr6,323114382,323115161,Lcu.1GRN.6g038990,Lcu.1GRN.6g038990,V-type proton ATPase subunit E-like,6.079692456
Lcu.1GRN.Chr6,295999942,296009475,Lcu.1GRN.6g034710,Lcu.1GRN.6g034710,Wall-associated receptor kinase-like 1,6.352036398
Lcu.1GRN.Chr6,393653259,393658397,Lcu.1GRN.6g051780,Lcu.1GRN.6g051780,WD repeat-containing protein 20,4.561879697
Lcu.1GRN.Chr3,120071744,120076683,Lcu.1GRN.3g015610,Lcu.1GRN.3g015610,WD repeat-containing protein 26 homolog,5.553501999
Lcu.1GRN.Chr7,631271886,631278911,Lcu.1GRN.7g069710,Lcu.1GRN.7g069710,WD repeat-containing protein 43,6.083703834
Lcu.1GRN.Chr3,441214316,441218995,Lcu.1GRN.3g066420,Lcu.1GRN.3g066420,WD repeat-containing protein DWA2,5.462018225
Lcu.1GRN.Chr3,130648958,130649324,Lcu.1GRN.3g016570,Lcu.1GRN.3g016570,WLM domain-containing protein,5.405086701
Lcu.1GRN.Chr6,294189478,294190448,Lcu.1GRN.6g034410,Lcu.1GRN.6g034410,WRKY domain-containing protein,7.542398557
Lcu.1GRN.Chr6,391560222,391562213,Lcu.1GRN.6g051260,Lcu.1GRN.6g051260,WRKY transcription factor 44-like,9.258208748
Lcu.1GRN.Chr6,379445784,379448735,Lcu.1GRN.6g048530,Lcu.1GRN.6g048530,Zeta_toxin domain-containing protein,9.059369149
