"seqnames","start","end","ID","Name","Description","clean_id","go_terms","TERM","ONTOLOGY","term_name","ontology_full"
"Lcu.1GRN.Chr4",304788091,304793339,"Lcu.1GRN.4g036520","Lcu.1GRN.4g036520","Coatomer subunit alpha","Lcu.1GRN.4g036520","GO:0005515","protein binding","MF","protein binding","Molecular Function"
"Lcu.1GRN.Chr4",304788091,304793339,"Lcu.1GRN.4g036520","Lcu.1GRN.4g036520","Coatomer subunit alpha","Lcu.1GRN.4g036520","GO:0006886","intracellular protein transport","BP","intracellular protein transport","Biological Process"
"Lcu.1GRN.Chr4",304788091,304793339,"Lcu.1GRN.4g036520","Lcu.1GRN.4g036520","Coatomer subunit alpha","Lcu.1GRN.4g036520","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","BP","endoplasmic reticulum to Golgi vesicle-mediated transport","Biological Process"
"Lcu.1GRN.Chr4",304788091,304793339,"Lcu.1GRN.4g036520","Lcu.1GRN.4g036520","Coatomer subunit alpha","Lcu.1GRN.4g036520","GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","BP","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","Biological Process"
"Lcu.1GRN.Chr4",304788091,304793339,"Lcu.1GRN.4g036520","Lcu.1GRN.4g036520","Coatomer subunit alpha","Lcu.1GRN.4g036520","GO:0006891","intra-Golgi vesicle-mediated transport","BP","intra-Golgi vesicle-mediated transport","Biological Process"
"Lcu.1GRN.Chr4",304788091,304793339,"Lcu.1GRN.4g036520","Lcu.1GRN.4g036520","Coatomer subunit alpha","Lcu.1GRN.4g036520","GO:0030126","COPI vesicle coat","CC","COPI vesicle coat","Cellular Component"
"Lcu.1GRN.Chr4",304788091,304793339,"Lcu.1GRN.4g036520","Lcu.1GRN.4g036520","Coatomer subunit alpha","Lcu.1GRN.4g036520","GO:0005198","structural molecule activity","MF","structural molecule activity","Molecular Function"
"Lcu.1GRN.Chr4",304788091,304793339,"Lcu.1GRN.4g036520","Lcu.1GRN.4g036520","Coatomer subunit alpha","Lcu.1GRN.4g036520","GO:0016192","vesicle-mediated transport","BP","vesicle-mediated transport","Biological Process"
"Lcu.1GRN.Chr4",304788091,304793339,"Lcu.1GRN.4g036520","Lcu.1GRN.4g036520","Coatomer subunit alpha","Lcu.1GRN.4g036520","GO:0030117","membrane coat","CC","membrane coat","Cellular Component"
"Lcu.1GRN.Chr3",405216142,405226331,"Lcu.1GRN.3g058520","Lcu.1GRN.3g058520","Copper P1B-ATPase","Lcu.1GRN.3g058520","GO:0000166","nucleotide binding","MF","nucleotide binding","Molecular Function"
"Lcu.1GRN.Chr3",405216142,405226331,"Lcu.1GRN.3g058520","Lcu.1GRN.3g058520","Copper P1B-ATPase","Lcu.1GRN.3g058520","GO:0046872","metal ion binding","MF","metal ion binding","Molecular Function"
"Lcu.1GRN.Chr3",405216142,405226331,"Lcu.1GRN.3g058520","Lcu.1GRN.3g058520","Copper P1B-ATPase","Lcu.1GRN.3g058520","GO:0005507","copper ion binding","MF","copper ion binding","Molecular Function"
"Lcu.1GRN.Chr3",405216142,405226331,"Lcu.1GRN.3g058520","Lcu.1GRN.3g058520","Copper P1B-ATPase","Lcu.1GRN.3g058520","GO:0016020","membrane","CC","membrane","Cellular Component"
"Lcu.1GRN.Chr3",405216142,405226331,"Lcu.1GRN.3g058520","Lcu.1GRN.3g058520","Copper P1B-ATPase","Lcu.1GRN.3g058520","GO:0043682","P-type divalent copper transporter activity","MF","P-type divalent copper transporter activity","Molecular Function"
"Lcu.1GRN.Chr3",405216142,405226331,"Lcu.1GRN.3g058520","Lcu.1GRN.3g058520","Copper P1B-ATPase","Lcu.1GRN.3g058520","GO:0055070","copper ion homeostasis","BP","copper ion homeostasis","Biological Process"
"Lcu.1GRN.Chr3",405216142,405226331,"Lcu.1GRN.3g058520","Lcu.1GRN.3g058520","Copper P1B-ATPase","Lcu.1GRN.3g058520","GO:0005215","transporter activity","MF","transporter activity","Molecular Function"
"Lcu.1GRN.Chr3",405216142,405226331,"Lcu.1GRN.3g058520","Lcu.1GRN.3g058520","Copper P1B-ATPase","Lcu.1GRN.3g058520","GO:0005524","ATP binding","MF","ATP binding","Molecular Function"
"Lcu.1GRN.Chr3",405216142,405226331,"Lcu.1GRN.3g058520","Lcu.1GRN.3g058520","Copper P1B-ATPase","Lcu.1GRN.3g058520","GO:0016887","ATP hydrolysis activity","MF","ATP hydrolysis activity","Molecular Function"
"Lcu.1GRN.Chr3",405216142,405226331,"Lcu.1GRN.3g058520","Lcu.1GRN.3g058520","Copper P1B-ATPase","Lcu.1GRN.3g058520","GO:0006812","monoatomic cation transport","BP","monoatomic cation transport","Biological Process"
"Lcu.1GRN.Chr3",405216142,405226331,"Lcu.1GRN.3g058520","Lcu.1GRN.3g058520","Copper P1B-ATPase","Lcu.1GRN.3g058520","GO:0019829","ATPase-coupled monoatomic cation transmembrane transporter activity","MF","ATPase-coupled monoatomic cation transmembrane transporter activity","Molecular Function"
"Lcu.1GRN.Chr3",405981665,405982096,"Lcu.1GRN.3g058630","Lcu.1GRN.3g058630","Copper transport protein","Lcu.1GRN.3g058630","GO:0005375","copper ion transmembrane transporter activity","MF","copper ion transmembrane transporter activity","Molecular Function"
"Lcu.1GRN.Chr3",405981665,405982096,"Lcu.1GRN.3g058630","Lcu.1GRN.3g058630","Copper transport protein","Lcu.1GRN.3g058630","GO:0005886","plasma membrane","CC","plasma membrane","Cellular Component"
"Lcu.1GRN.Chr3",405981665,405982096,"Lcu.1GRN.3g058630","Lcu.1GRN.3g058630","Copper transport protein","Lcu.1GRN.3g058630","GO:0016020","membrane","CC","membrane","Cellular Component"
"Lcu.1GRN.Chr3",405981665,405982096,"Lcu.1GRN.3g058630","Lcu.1GRN.3g058630","Copper transport protein","Lcu.1GRN.3g058630","GO:0035434","copper ion transmembrane transport","BP","copper ion transmembrane transport","Biological Process"
"Lcu.1GRN.Chr4",307512460,307515141,"Lcu.1GRN.4g036800","Lcu.1GRN.4g036800","CRM domain-containing protein","Lcu.1GRN.4g036800","GO:0009507","chloroplast","CC","chloroplast","Cellular Component"
"Lcu.1GRN.Chr4",307512460,307515141,"Lcu.1GRN.4g036800","Lcu.1GRN.4g036800","CRM domain-containing protein","Lcu.1GRN.4g036800","GO:0003723","RNA binding","MF","RNA binding","Molecular Function"
"Lcu.1GRN.Chr2",129236785,129242157,"Lcu.1GRN.2g025190","Lcu.1GRN.2g025190","CTP synthase","Lcu.1GRN.2g025190","GO:0003883","CTP synthase activity","MF","CTP synthase activity","Molecular Function"
"Lcu.1GRN.Chr2",129236785,129242157,"Lcu.1GRN.2g025190","Lcu.1GRN.2g025190","CTP synthase","Lcu.1GRN.2g025190","GO:0006241","CTP biosynthetic process","BP","CTP biosynthetic process","Biological Process"
"Lcu.1GRN.Chr2",129236785,129242157,"Lcu.1GRN.2g025190","Lcu.1GRN.2g025190","CTP synthase","Lcu.1GRN.2g025190","GO:0006221","pyrimidine nucleotide biosynthetic process","BP","pyrimidine nucleotide biosynthetic process","Biological Process"
"Lcu.1GRN.Chr2",129236785,129242157,"Lcu.1GRN.2g025190","Lcu.1GRN.2g025190","CTP synthase","Lcu.1GRN.2g025190","GO:0019856","pyrimidine nucleobase biosynthetic process","BP","pyrimidine nucleobase biosynthetic process","Biological Process"
"Lcu.1GRN.Chr2",129236785,129242157,"Lcu.1GRN.2g025190","Lcu.1GRN.2g025190","CTP synthase","Lcu.1GRN.2g025190","GO:0042802","identical protein binding","MF","identical protein binding","Molecular Function"
"Lcu.1GRN.Chr4",335425293,335428831,"Lcu.1GRN.4g041780","Lcu.1GRN.4g041780","Cyclin-B1-2-like","Lcu.1GRN.4g041780","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr4",335425293,335428831,"Lcu.1GRN.4g041780","Lcu.1GRN.4g041780","Cyclin-B1-2-like","Lcu.1GRN.4g041780","GO:0005737","cytoplasm","CC","cytoplasm","Cellular Component"
"Lcu.1GRN.Chr4",335425293,335428831,"Lcu.1GRN.4g041780","Lcu.1GRN.4g041780","Cyclin-B1-2-like","Lcu.1GRN.4g041780","GO:0043248","proteasome assembly","BP","proteasome assembly","Biological Process"
"Lcu.1GRN.Chr6",172202608,172209048,"Lcu.1GRN.6g019490","Lcu.1GRN.6g019490","cyclin-C1-2-like","Lcu.1GRN.6g019490","GO:0006357","regulation of transcription by RNA polymerase II","BP","regulation of transcription by RNA polymerase II","Biological Process"
"Lcu.1GRN.Chr6",172202608,172209048,"Lcu.1GRN.6g019490","Lcu.1GRN.6g019490","cyclin-C1-2-like","Lcu.1GRN.6g019490","GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity","MF","cyclin-dependent protein serine/threonine kinase regulator activity","Molecular Function"
"Lcu.1GRN.Chr3",364407390,364420122,"Lcu.1GRN.3g051800","Lcu.1GRN.3g051800","Cyclin-dependent kinase","Lcu.1GRN.3g051800","GO:0004672","protein kinase activity","MF","protein kinase activity","Molecular Function"
"Lcu.1GRN.Chr3",364407390,364420122,"Lcu.1GRN.3g051800","Lcu.1GRN.3g051800","Cyclin-dependent kinase","Lcu.1GRN.3g051800","GO:0005524","ATP binding","MF","ATP binding","Molecular Function"
"Lcu.1GRN.Chr3",364407390,364420122,"Lcu.1GRN.3g051800","Lcu.1GRN.3g051800","Cyclin-dependent kinase","Lcu.1GRN.3g051800","GO:0006468","protein phosphorylation","BP","protein phosphorylation","Biological Process"
"Lcu.1GRN.Chr3",364407390,364420122,"Lcu.1GRN.3g051800","Lcu.1GRN.3g051800","Cyclin-dependent kinase","Lcu.1GRN.3g051800","GO:0004674","protein serine/threonine kinase activity","MF","protein serine/threonine kinase activity","Molecular Function"
"Lcu.1GRN.Chr3",364407390,364420122,"Lcu.1GRN.3g051800","Lcu.1GRN.3g051800","Cyclin-dependent kinase","Lcu.1GRN.3g051800","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr3",364407390,364420122,"Lcu.1GRN.3g051800","Lcu.1GRN.3g051800","Cyclin-dependent kinase","Lcu.1GRN.3g051800","GO:0016592","mediator complex","CC","mediator complex","Cellular Component"
"Lcu.1GRN.Chr6",288032798,288035645,"Lcu.1GRN.6g033680","Lcu.1GRN.6g033680","Cysteine synthase","Lcu.1GRN.6g033680","GO:0004124","cysteine synthase activity","MF","cysteine synthase activity","Molecular Function"
"Lcu.1GRN.Chr6",288032798,288035645,"Lcu.1GRN.6g033680","Lcu.1GRN.6g033680","Cysteine synthase","Lcu.1GRN.6g033680","GO:0006535","cysteine biosynthetic process from serine","BP","cysteine biosynthetic process from serine","Biological Process"
"Lcu.1GRN.Chr3",370553776,370555115,"Lcu.1GRN.3g052380","Lcu.1GRN.3g052380","Cytochrome P450 family protein","Lcu.1GRN.3g052380","GO:0004497","monooxygenase activity","MF","monooxygenase activity","Molecular Function"
"Lcu.1GRN.Chr3",370553776,370555115,"Lcu.1GRN.3g052380","Lcu.1GRN.3g052380","Cytochrome P450 family protein","Lcu.1GRN.3g052380","GO:0005506","iron ion binding","MF","iron ion binding","Molecular Function"
"Lcu.1GRN.Chr3",370553776,370555115,"Lcu.1GRN.3g052380","Lcu.1GRN.3g052380","Cytochrome P450 family protein","Lcu.1GRN.3g052380","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","Molecular Function"
"Lcu.1GRN.Chr3",370553776,370555115,"Lcu.1GRN.3g052380","Lcu.1GRN.3g052380","Cytochrome P450 family protein","Lcu.1GRN.3g052380","GO:0020037","heme binding","MF","heme binding","Molecular Function"
"Lcu.1GRN.Chr3",370555129,370556660,"Lcu.1GRN.3g052390","Lcu.1GRN.3g052390","Cytochrome P450 family protein","Lcu.1GRN.3g052390","GO:0004497","monooxygenase activity","MF","monooxygenase activity","Molecular Function"
"Lcu.1GRN.Chr3",370555129,370556660,"Lcu.1GRN.3g052390","Lcu.1GRN.3g052390","Cytochrome P450 family protein","Lcu.1GRN.3g052390","GO:0005506","iron ion binding","MF","iron ion binding","Molecular Function"
"Lcu.1GRN.Chr3",370555129,370556660,"Lcu.1GRN.3g052390","Lcu.1GRN.3g052390","Cytochrome P450 family protein","Lcu.1GRN.3g052390","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","Molecular Function"
"Lcu.1GRN.Chr3",370555129,370556660,"Lcu.1GRN.3g052390","Lcu.1GRN.3g052390","Cytochrome P450 family protein","Lcu.1GRN.3g052390","GO:0020037","heme binding","MF","heme binding","Molecular Function"
"Lcu.1GRN.Chr6",172608719,172611152,"Lcu.1GRN.6g019590","Lcu.1GRN.6g019590","Cytochrome P450 family protein","Lcu.1GRN.6g019590","GO:0005506","iron ion binding","MF","iron ion binding","Molecular Function"
"Lcu.1GRN.Chr6",172608719,172611152,"Lcu.1GRN.6g019590","Lcu.1GRN.6g019590","Cytochrome P450 family protein","Lcu.1GRN.6g019590","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","Molecular Function"
"Lcu.1GRN.Chr6",172608719,172611152,"Lcu.1GRN.6g019590","Lcu.1GRN.6g019590","Cytochrome P450 family protein","Lcu.1GRN.6g019590","GO:0004497","monooxygenase activity","MF","monooxygenase activity","Molecular Function"
"Lcu.1GRN.Chr6",172608719,172611152,"Lcu.1GRN.6g019590","Lcu.1GRN.6g019590","Cytochrome P450 family protein","Lcu.1GRN.6g019590","GO:0020037","heme binding","MF","heme binding","Molecular Function"
"Lcu.1GRN.Chr6",233633581,233635017,"Lcu.1GRN.6g026430","Lcu.1GRN.6g026430","DExH-box ATP-dependent RNA helicase","Lcu.1GRN.6g026430","GO:0000388","spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)","BP","spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)","Biological Process"
"Lcu.1GRN.Chr6",233633581,233635017,"Lcu.1GRN.6g026430","Lcu.1GRN.6g026430","DExH-box ATP-dependent RNA helicase","Lcu.1GRN.6g026430","GO:0003723","RNA binding","MF","RNA binding","Molecular Function"
"Lcu.1GRN.Chr6",233633581,233635017,"Lcu.1GRN.6g026430","Lcu.1GRN.6g026430","DExH-box ATP-dependent RNA helicase","Lcu.1GRN.6g026430","GO:0003724","RNA helicase activity","MF","RNA helicase activity","Molecular Function"
"Lcu.1GRN.Chr6",233633581,233635017,"Lcu.1GRN.6g026430","Lcu.1GRN.6g026430","DExH-box ATP-dependent RNA helicase","Lcu.1GRN.6g026430","GO:0005681","spliceosomal complex","CC","spliceosomal complex","Cellular Component"
"Lcu.1GRN.Chr6",233643796,233648955,"Lcu.1GRN.6g026470","Lcu.1GRN.6g026470","DExH-box ATP-dependent RNA helicase DExH12","Lcu.1GRN.6g026470","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr6",233643796,233648955,"Lcu.1GRN.6g026470","Lcu.1GRN.6g026470","DExH-box ATP-dependent RNA helicase DExH12","Lcu.1GRN.6g026470","GO:0003676","nucleic acid binding","MF","nucleic acid binding","Molecular Function"
"Lcu.1GRN.Chr6",233643796,233648955,"Lcu.1GRN.6g026470","Lcu.1GRN.6g026470","DExH-box ATP-dependent RNA helicase DExH12","Lcu.1GRN.6g026470","GO:0005524","ATP binding","MF","ATP binding","Molecular Function"
"Lcu.1GRN.Chr6",233649023,233651641,"Lcu.1GRN.6g026480","Lcu.1GRN.6g026480","DExH-box ATP-dependent RNA helicase DExH12","Lcu.1GRN.6g026480","GO:0003676","nucleic acid binding","MF","nucleic acid binding","Molecular Function"
"Lcu.1GRN.Chr6",233649023,233651641,"Lcu.1GRN.6g026480","Lcu.1GRN.6g026480","DExH-box ATP-dependent RNA helicase DExH12","Lcu.1GRN.6g026480","GO:0005524","ATP binding","MF","ATP binding","Molecular Function"
"Lcu.1GRN.Chr6",233649023,233651641,"Lcu.1GRN.6g026480","Lcu.1GRN.6g026480","DExH-box ATP-dependent RNA helicase DExH12","Lcu.1GRN.6g026480","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr6",160125767,160127817,"Lcu.1GRN.6g018060","Lcu.1GRN.6g018060","Disease resistance protein (TIR-NBS-LRR class)","Lcu.1GRN.6g018060","GO:0007165","signal transduction","BP","signal transduction","Biological Process"
"Lcu.1GRN.Chr6",160125767,160127817,"Lcu.1GRN.6g018060","Lcu.1GRN.6g018060","Disease resistance protein (TIR-NBS-LRR class)","Lcu.1GRN.6g018060","GO:0043531","ADP binding","MF","ADP binding","Molecular Function"
"Lcu.1GRN.Chr6",160125767,160127817,"Lcu.1GRN.6g018060","Lcu.1GRN.6g018060","Disease resistance protein (TIR-NBS-LRR class)","Lcu.1GRN.6g018060","GO:0006952","defense response","BP","defense response","Biological Process"
"Lcu.1GRN.Chr3",363314438,363327244,"Lcu.1GRN.3g051440","Lcu.1GRN.3g051440","DNA polymerase","Lcu.1GRN.3g051440","GO:0000166","nucleotide binding","MF","nucleotide binding","Molecular Function"
"Lcu.1GRN.Chr3",363314438,363327244,"Lcu.1GRN.3g051440","Lcu.1GRN.3g051440","DNA polymerase","Lcu.1GRN.3g051440","GO:0003676","nucleic acid binding","MF","nucleic acid binding","Molecular Function"
"Lcu.1GRN.Chr3",363314438,363327244,"Lcu.1GRN.3g051440","Lcu.1GRN.3g051440","DNA polymerase","Lcu.1GRN.3g051440","GO:0003887","DNA-directed DNA polymerase activity","MF","DNA-directed DNA polymerase activity","Molecular Function"
"Lcu.1GRN.Chr3",363314438,363327244,"Lcu.1GRN.3g051440","Lcu.1GRN.3g051440","DNA polymerase","Lcu.1GRN.3g051440","GO:0006261","DNA-templated DNA replication","BP","DNA-templated DNA replication","Biological Process"
"Lcu.1GRN.Chr3",363314438,363327244,"Lcu.1GRN.3g051440","Lcu.1GRN.3g051440","DNA polymerase","Lcu.1GRN.3g051440","GO:0006287","base-excision repair, gap-filling","BP","base-excision repair, gap-filling","Biological Process"
"Lcu.1GRN.Chr3",363314438,363327244,"Lcu.1GRN.3g051440","Lcu.1GRN.3g051440","DNA polymerase","Lcu.1GRN.3g051440","GO:0006297","nucleotide-excision repair, DNA gap filling","BP","nucleotide-excision repair, DNA gap filling","Biological Process"
"Lcu.1GRN.Chr3",363314438,363327244,"Lcu.1GRN.3g051440","Lcu.1GRN.3g051440","DNA polymerase","Lcu.1GRN.3g051440","GO:0008296","3'-5'-DNA exonuclease activity","MF","3'-5'-DNA exonuclease activity","Molecular Function"
"Lcu.1GRN.Chr3",363314438,363327244,"Lcu.1GRN.3g051440","Lcu.1GRN.3g051440","DNA polymerase","Lcu.1GRN.3g051440","GO:0043625","delta DNA polymerase complex","CC","delta DNA polymerase complex","Cellular Component"
"Lcu.1GRN.Chr3",363314438,363327244,"Lcu.1GRN.3g051440","Lcu.1GRN.3g051440","DNA polymerase","Lcu.1GRN.3g051440","GO:0045004","DNA replication proofreading","BP","DNA replication proofreading","Biological Process"
"Lcu.1GRN.Chr3",363314438,363327244,"Lcu.1GRN.3g051440","Lcu.1GRN.3g051440","DNA polymerase","Lcu.1GRN.3g051440","GO:0003677","DNA binding","MF","DNA binding","Molecular Function"
"Lcu.1GRN.Chr6",172211399,172215032,"Lcu.1GRN.6g019500","Lcu.1GRN.6g019500","DNA polymerase epsilon catalytic subunit","Lcu.1GRN.6g019500","GO:0016020","membrane","CC","membrane","Cellular Component"
"Lcu.1GRN.Chr6",172211399,172215032,"Lcu.1GRN.6g019500","Lcu.1GRN.6g019500","DNA polymerase epsilon catalytic subunit","Lcu.1GRN.6g019500","GO:0003887","DNA-directed DNA polymerase activity","MF","DNA-directed DNA polymerase activity","Molecular Function"
"Lcu.1GRN.Chr6",172211399,172215032,"Lcu.1GRN.6g019500","Lcu.1GRN.6g019500","DNA polymerase epsilon catalytic subunit","Lcu.1GRN.6g019500","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr6",172211399,172215032,"Lcu.1GRN.6g019500","Lcu.1GRN.6g019500","DNA polymerase epsilon catalytic subunit","Lcu.1GRN.6g019500","GO:0006260","DNA replication","BP","DNA replication","Biological Process"
"Lcu.1GRN.Chr6",172211399,172215032,"Lcu.1GRN.6g019500","Lcu.1GRN.6g019500","DNA polymerase epsilon catalytic subunit","Lcu.1GRN.6g019500","GO:0008270","zinc ion binding","MF","zinc ion binding","Molecular Function"
"Lcu.1GRN.Chr6",172211399,172215032,"Lcu.1GRN.6g019500","Lcu.1GRN.6g019500","DNA polymerase epsilon catalytic subunit","Lcu.1GRN.6g019500","GO:0000278","mitotic cell cycle","BP","mitotic cell cycle","Biological Process"
"Lcu.1GRN.Chr6",172211399,172215032,"Lcu.1GRN.6g019500","Lcu.1GRN.6g019500","DNA polymerase epsilon catalytic subunit","Lcu.1GRN.6g019500","GO:0003677","DNA binding","MF","DNA binding","Molecular Function"
"Lcu.1GRN.Chr6",172211399,172215032,"Lcu.1GRN.6g019500","Lcu.1GRN.6g019500","DNA polymerase epsilon catalytic subunit","Lcu.1GRN.6g019500","GO:0006272","leading strand elongation","BP","leading strand elongation","Biological Process"
"Lcu.1GRN.Chr6",172211399,172215032,"Lcu.1GRN.6g019500","Lcu.1GRN.6g019500","DNA polymerase epsilon catalytic subunit","Lcu.1GRN.6g019500","GO:0006281","DNA repair","BP","DNA repair","Biological Process"
"Lcu.1GRN.Chr6",172211399,172215032,"Lcu.1GRN.6g019500","Lcu.1GRN.6g019500","DNA polymerase epsilon catalytic subunit","Lcu.1GRN.6g019500","GO:0006287","base-excision repair, gap-filling","BP","base-excision repair, gap-filling","Biological Process"
"Lcu.1GRN.Chr6",172211399,172215032,"Lcu.1GRN.6g019500","Lcu.1GRN.6g019500","DNA polymerase epsilon catalytic subunit","Lcu.1GRN.6g019500","GO:0006297","nucleotide-excision repair, DNA gap filling","BP","nucleotide-excision repair, DNA gap filling","Biological Process"
"Lcu.1GRN.Chr6",172211399,172215032,"Lcu.1GRN.6g019500","Lcu.1GRN.6g019500","DNA polymerase epsilon catalytic subunit","Lcu.1GRN.6g019500","GO:0008310","single-stranded DNA 3'-5' DNA exonuclease activity","MF","single-stranded DNA 3'-5' DNA exonuclease activity","Molecular Function"
"Lcu.1GRN.Chr6",172211399,172215032,"Lcu.1GRN.6g019500","Lcu.1GRN.6g019500","DNA polymerase epsilon catalytic subunit","Lcu.1GRN.6g019500","GO:0008622","epsilon DNA polymerase complex","CC","epsilon DNA polymerase complex","Cellular Component"
"Lcu.1GRN.Chr6",172211399,172215032,"Lcu.1GRN.6g019500","Lcu.1GRN.6g019500","DNA polymerase epsilon catalytic subunit","Lcu.1GRN.6g019500","GO:0045004","DNA replication proofreading","BP","DNA replication proofreading","Biological Process"
"Lcu.1GRN.Chr4",304755654,304760496,"Lcu.1GRN.4g036500","Lcu.1GRN.4g036500","DNA replication licensing factor MCM4","Lcu.1GRN.4g036500","GO:0003677","DNA binding","MF","DNA binding","Molecular Function"
"Lcu.1GRN.Chr4",304755654,304760496,"Lcu.1GRN.4g036500","Lcu.1GRN.4g036500","DNA replication licensing factor MCM4","Lcu.1GRN.4g036500","GO:0003678","DNA helicase activity","MF","DNA helicase activity","Molecular Function"
"Lcu.1GRN.Chr4",304755654,304760496,"Lcu.1GRN.4g036500","Lcu.1GRN.4g036500","DNA replication licensing factor MCM4","Lcu.1GRN.4g036500","GO:0005524","ATP binding","MF","ATP binding","Molecular Function"
"Lcu.1GRN.Chr4",304755654,304760496,"Lcu.1GRN.4g036500","Lcu.1GRN.4g036500","DNA replication licensing factor MCM4","Lcu.1GRN.4g036500","GO:0006270","DNA replication initiation","BP","DNA replication initiation","Biological Process"
"Lcu.1GRN.Chr4",304755654,304760496,"Lcu.1GRN.4g036500","Lcu.1GRN.4g036500","DNA replication licensing factor MCM4","Lcu.1GRN.4g036500","GO:0042555","MCM complex","CC","MCM complex","Cellular Component"
"Lcu.1GRN.Chr4",304755654,304760496,"Lcu.1GRN.4g036500","Lcu.1GRN.4g036500","DNA replication licensing factor MCM4","Lcu.1GRN.4g036500","GO:0006260","DNA replication","BP","DNA replication","Biological Process"
"Lcu.1GRN.Chr4",304755654,304760496,"Lcu.1GRN.4g036500","Lcu.1GRN.4g036500","DNA replication licensing factor MCM4","Lcu.1GRN.4g036500","GO:0000727","double-strand break repair via break-induced replication","BP","double-strand break repair via break-induced replication","Biological Process"
"Lcu.1GRN.Chr4",304755654,304760496,"Lcu.1GRN.4g036500","Lcu.1GRN.4g036500","DNA replication licensing factor MCM4","Lcu.1GRN.4g036500","GO:0003697","single-stranded DNA binding","MF","single-stranded DNA binding","Molecular Function"
"Lcu.1GRN.Chr4",304755654,304760496,"Lcu.1GRN.4g036500","Lcu.1GRN.4g036500","DNA replication licensing factor MCM4","Lcu.1GRN.4g036500","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr4",304755654,304760496,"Lcu.1GRN.4g036500","Lcu.1GRN.4g036500","DNA replication licensing factor MCM4","Lcu.1GRN.4g036500","GO:0006268","DNA unwinding involved in DNA replication","BP","DNA unwinding involved in DNA replication","Biological Process"
"Lcu.1GRN.Chr4",304755654,304760496,"Lcu.1GRN.4g036500","Lcu.1GRN.4g036500","DNA replication licensing factor MCM4","Lcu.1GRN.4g036500","GO:0006271","DNA strand elongation involved in DNA replication","BP","DNA strand elongation involved in DNA replication","Biological Process"
"Lcu.1GRN.Chr4",304755654,304760496,"Lcu.1GRN.4g036500","Lcu.1GRN.4g036500","DNA replication licensing factor MCM4","Lcu.1GRN.4g036500","GO:0017116","single-stranded DNA helicase activity","MF","single-stranded DNA helicase activity","Molecular Function"
"Lcu.1GRN.Chr4",304755654,304760496,"Lcu.1GRN.4g036500","Lcu.1GRN.4g036500","DNA replication licensing factor MCM4","Lcu.1GRN.4g036500","GO:1902975","mitotic DNA replication initiation","BP","mitotic DNA replication initiation","Biological Process"
"Lcu.1GRN.Chr3",363616266,363645982,"Lcu.1GRN.3g051520","Lcu.1GRN.3g051520","DNA topoisomerase","Lcu.1GRN.3g051520","GO:0003677","DNA binding","MF","DNA binding","Molecular Function"
"Lcu.1GRN.Chr3",363616266,363645982,"Lcu.1GRN.3g051520","Lcu.1GRN.3g051520","DNA topoisomerase","Lcu.1GRN.3g051520","GO:0003916","DNA topoisomerase activity","MF","DNA topoisomerase activity","Molecular Function"
"Lcu.1GRN.Chr3",363616266,363645982,"Lcu.1GRN.3g051520","Lcu.1GRN.3g051520","DNA topoisomerase","Lcu.1GRN.3g051520","GO:0006265","DNA topological change","BP","DNA topological change","Biological Process"
"Lcu.1GRN.Chr3",363616266,363645982,"Lcu.1GRN.3g051520","Lcu.1GRN.3g051520","DNA topoisomerase","Lcu.1GRN.3g051520","GO:0003676","nucleic acid binding","MF","nucleic acid binding","Molecular Function"
"Lcu.1GRN.Chr3",363616266,363645982,"Lcu.1GRN.3g051520","Lcu.1GRN.3g051520","DNA topoisomerase","Lcu.1GRN.3g051520","GO:0008270","zinc ion binding","MF","zinc ion binding","Molecular Function"
"Lcu.1GRN.Chr3",363616266,363645982,"Lcu.1GRN.3g051520","Lcu.1GRN.3g051520","DNA topoisomerase","Lcu.1GRN.3g051520","GO:0003917","DNA topoisomerase type I (single strand cut, ATP-independent) activity","MF","DNA topoisomerase type I (single strand cut, ATP-independent) activity","Molecular Function"
"Lcu.1GRN.Chr3",363616266,363645982,"Lcu.1GRN.3g051520","Lcu.1GRN.3g051520","DNA topoisomerase","Lcu.1GRN.3g051520","GO:0005634","nucleus","CC","nucleus","Cellular Component"
