"seqnames","start","end","ID","Name","Description","z_score","clean_id","go_terms","TERM","ONTOLOGY","term_name","ontology_full"
"Lcu.1GRN.Chr2",536852780,536854179,"Lcu.1GRN.2g070690","Lcu.1GRN.2g070690","Cytochrome P450 family protein",5.611094802,"Lcu.1GRN.2g070690","GO:0005506","iron ion binding","MF","iron ion binding","Molecular Function"
"Lcu.1GRN.Chr2",536852780,536854179,"Lcu.1GRN.2g070690","Lcu.1GRN.2g070690","Cytochrome P450 family protein",5.611094802,"Lcu.1GRN.2g070690","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","Molecular Function"
"Lcu.1GRN.Chr2",536852780,536854179,"Lcu.1GRN.2g070690","Lcu.1GRN.2g070690","Cytochrome P450 family protein",5.611094802,"Lcu.1GRN.2g070690","GO:0020037","heme binding","MF","heme binding","Molecular Function"
"Lcu.1GRN.Chr6",394488045,394491045,"Lcu.1GRN.6g051980","Lcu.1GRN.6g051980","Cytokinin riboside 5'-monophosphate phosphoribohydrolase",11.61783921,"Lcu.1GRN.6g051980","GO:0009691","cytokinin biosynthetic process","BP","cytokinin biosynthetic process","Biological Process"
"Lcu.1GRN.Chr6",394488045,394491045,"Lcu.1GRN.6g051980","Lcu.1GRN.6g051980","Cytokinin riboside 5'-monophosphate phosphoribohydrolase",11.61783921,"Lcu.1GRN.6g051980","GO:0016787","hydrolase activity","MF","hydrolase activity","Molecular Function"
"Lcu.1GRN.Chr6",394488045,394491045,"Lcu.1GRN.6g051980","Lcu.1GRN.6g051980","Cytokinin riboside 5'-monophosphate phosphoribohydrolase",11.61783921,"Lcu.1GRN.6g051980","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr6",394488045,394491045,"Lcu.1GRN.6g051980","Lcu.1GRN.6g051980","Cytokinin riboside 5'-monophosphate phosphoribohydrolase",11.61783921,"Lcu.1GRN.6g051980","GO:0005829","cytosol","CC","cytosol","Cellular Component"
"Lcu.1GRN.Chr6",394488045,394491045,"Lcu.1GRN.6g051980","Lcu.1GRN.6g051980","Cytokinin riboside 5'-monophosphate phosphoribohydrolase",11.61783921,"Lcu.1GRN.6g051980","GO:0016799","hydrolase activity, hydrolyzing N-glycosyl compounds","MF","hydrolase activity, hydrolyzing N-glycosyl compounds","Molecular Function"
"Lcu.1GRN.Chr7",649486047,649488215,"Lcu.1GRN.7g078470","Lcu.1GRN.7g078470","DEAD-box ATP-dependent RNA helicase",4.96812802,"Lcu.1GRN.7g078470","GO:0003676","nucleic acid binding","MF","nucleic acid binding","Molecular Function"
"Lcu.1GRN.Chr7",649486047,649488215,"Lcu.1GRN.7g078470","Lcu.1GRN.7g078470","DEAD-box ATP-dependent RNA helicase",4.96812802,"Lcu.1GRN.7g078470","GO:0005524","ATP binding","MF","ATP binding","Molecular Function"
"Lcu.1GRN.Chr7",649486047,649488215,"Lcu.1GRN.7g078470","Lcu.1GRN.7g078470","DEAD-box ATP-dependent RNA helicase",4.96812802,"Lcu.1GRN.7g078470","GO:0003724","RNA helicase activity","MF","RNA helicase activity","Molecular Function"
"Lcu.1GRN.Chr6",389879632,389879898,"Lcu.1GRN.6g050720","Lcu.1GRN.6g050720","DEAD-box ATP-dependent RNA helicase-like protein",5.084987322,"Lcu.1GRN.6g050720","GO:0003724","RNA helicase activity","MF","RNA helicase activity","Molecular Function"
"Lcu.1GRN.Chr6",389879632,389879898,"Lcu.1GRN.6g050720","Lcu.1GRN.6g050720","DEAD-box ATP-dependent RNA helicase-like protein",5.084987322,"Lcu.1GRN.6g050720","GO:0005829","cytosol","CC","cytosol","Cellular Component"
"Lcu.1GRN.Chr2",564066243,564066554,"Lcu.1GRN.2g073830","Lcu.1GRN.2g073830","Defensin-like protein",5.45999137,"Lcu.1GRN.2g073830","GO:0006952","defense response","BP","defense response","Biological Process"
"Lcu.1GRN.Chr2",540088053,540090009,"Lcu.1GRN.2g071130","Lcu.1GRN.2g071130","Delta-1-pyrroline-5-carboxylate dehydrogenase",7.267568029,"Lcu.1GRN.2g071130","GO:0016491","oxidoreductase activity","MF","oxidoreductase activity","Molecular Function"
"Lcu.1GRN.Chr6",380226821,380229523,"Lcu.1GRN.6g048690","Lcu.1GRN.6g048690","Deoxyhypusine hydroxylase",9.373335071,"Lcu.1GRN.6g048690","GO:0016491","oxidoreductase activity","MF","oxidoreductase activity","Molecular Function"
"Lcu.1GRN.Chr6",380226821,380229523,"Lcu.1GRN.6g048690","Lcu.1GRN.6g048690","Deoxyhypusine hydroxylase",9.373335071,"Lcu.1GRN.6g048690","GO:0008612","peptidyl-lysine modification to peptidyl-hypusine","BP","peptidyl-lysine modification to peptidyl-hypusine","Biological Process"
"Lcu.1GRN.Chr6",380226821,380229523,"Lcu.1GRN.6g048690","Lcu.1GRN.6g048690","Deoxyhypusine hydroxylase",9.373335071,"Lcu.1GRN.6g048690","GO:0019135","deoxyhypusine monooxygenase activity","MF","deoxyhypusine monooxygenase activity","Molecular Function"
"Lcu.1GRN.Chr6",294265962,294266564,"Lcu.1GRN.6g034420","Lcu.1GRN.6g034420","Desiccation protectant protein Lea14 homolog",5.796892452,"Lcu.1GRN.6g034420","GO:0009269","response to desiccation","BP","response to desiccation","Biological Process"
"Lcu.1GRN.Chr6",294265962,294266564,"Lcu.1GRN.6g034420","Lcu.1GRN.6g034420","Desiccation protectant protein Lea14 homolog",5.796892452,"Lcu.1GRN.6g034420","GO:0005829","cytosol","CC","cytosol","Cellular Component"
"Lcu.1GRN.Chr6",319718734,319725353,"Lcu.1GRN.6g038790","Lcu.1GRN.6g038790","DEUBAD domain-containing protein",4.604144625,"Lcu.1GRN.6g038790","GO:0031011","Ino80 complex","CC","Ino80 complex","Cellular Component"
"Lcu.1GRN.Chr6",323278517,323281452,"Lcu.1GRN.6g039100","Lcu.1GRN.6g039100","DNA cross-link repair protein SNM1",7.198497821,"Lcu.1GRN.6g039100","GO:0003684","damaged DNA binding","MF","damaged DNA binding","Molecular Function"
"Lcu.1GRN.Chr6",323278517,323281452,"Lcu.1GRN.6g039100","Lcu.1GRN.6g039100","DNA cross-link repair protein SNM1",7.198497821,"Lcu.1GRN.6g039100","GO:0006303","double-strand break repair via nonhomologous end joining","BP","double-strand break repair via nonhomologous end joining","Biological Process"
"Lcu.1GRN.Chr6",323278517,323281452,"Lcu.1GRN.6g039100","Lcu.1GRN.6g039100","DNA cross-link repair protein SNM1",7.198497821,"Lcu.1GRN.6g039100","GO:0035312","5'-3' DNA exonuclease activity","MF","5'-3' DNA exonuclease activity","Molecular Function"
"Lcu.1GRN.Chr6",323278517,323281452,"Lcu.1GRN.6g039100","Lcu.1GRN.6g039100","DNA cross-link repair protein SNM1",7.198497821,"Lcu.1GRN.6g039100","GO:0036297","interstrand cross-link repair","BP","interstrand cross-link repair","Biological Process"
"Lcu.1GRN.Chr6",392092247,392099923,"Lcu.1GRN.6g051350","Lcu.1GRN.6g051350","DNA helicase",10.39740569,"Lcu.1GRN.6g051350","GO:0003677","DNA binding","MF","DNA binding","Molecular Function"
"Lcu.1GRN.Chr6",392092247,392099923,"Lcu.1GRN.6g051350","Lcu.1GRN.6g051350","DNA helicase",10.39740569,"Lcu.1GRN.6g051350","GO:0005524","ATP binding","MF","ATP binding","Molecular Function"
"Lcu.1GRN.Chr6",392092247,392099923,"Lcu.1GRN.6g051350","Lcu.1GRN.6g051350","DNA helicase",10.39740569,"Lcu.1GRN.6g051350","GO:0003697","single-stranded DNA binding","MF","single-stranded DNA binding","Molecular Function"
"Lcu.1GRN.Chr6",392092247,392099923,"Lcu.1GRN.6g051350","Lcu.1GRN.6g051350","DNA helicase",10.39740569,"Lcu.1GRN.6g051350","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr6",392092247,392099923,"Lcu.1GRN.6g051350","Lcu.1GRN.6g051350","DNA helicase",10.39740569,"Lcu.1GRN.6g051350","GO:0017116","single-stranded DNA helicase activity","MF","single-stranded DNA helicase activity","Molecular Function"
"Lcu.1GRN.Chr6",392092247,392099923,"Lcu.1GRN.6g051350","Lcu.1GRN.6g051350","DNA helicase",10.39740569,"Lcu.1GRN.6g051350","GO:0042555","MCM complex","CC","MCM complex","Cellular Component"
"Lcu.1GRN.Chr7",649873868,649879546,"Lcu.1GRN.7g078690","Lcu.1GRN.7g078690","DNA polymerase III subunit gamma/tau",4.96812802,"Lcu.1GRN.7g078690","GO:0003887","DNA-directed DNA polymerase activity","MF","DNA-directed DNA polymerase activity","Molecular Function"
"Lcu.1GRN.Chr7",649873868,649879546,"Lcu.1GRN.7g078690","Lcu.1GRN.7g078690","DNA polymerase III subunit gamma/tau",4.96812802,"Lcu.1GRN.7g078690","GO:0005524","ATP binding","MF","ATP binding","Molecular Function"
"Lcu.1GRN.Chr7",649873868,649879546,"Lcu.1GRN.7g078690","Lcu.1GRN.7g078690","DNA polymerase III subunit gamma/tau",4.96812802,"Lcu.1GRN.7g078690","GO:0006260","DNA replication","BP","DNA replication","Biological Process"
"Lcu.1GRN.Chr7",649873868,649879546,"Lcu.1GRN.7g078690","Lcu.1GRN.7g078690","DNA polymerase III subunit gamma/tau",4.96812802,"Lcu.1GRN.7g078690","GO:0009360","DNA polymerase III complex","CC","DNA polymerase III complex","Cellular Component"
"Lcu.1GRN.Chr7",649873868,649879546,"Lcu.1GRN.7g078690","Lcu.1GRN.7g078690","DNA polymerase III subunit gamma/tau",4.96812802,"Lcu.1GRN.7g078690","GO:0003677","DNA binding","MF","DNA binding","Molecular Function"
"Lcu.1GRN.Chr7",649873868,649879546,"Lcu.1GRN.7g078690","Lcu.1GRN.7g078690","DNA polymerase III subunit gamma/tau",4.96812802,"Lcu.1GRN.7g078690","GO:0003689","DNA clamp loader activity","MF","DNA clamp loader activity","Molecular Function"
"Lcu.1GRN.Chr7",649873868,649879546,"Lcu.1GRN.7g078690","Lcu.1GRN.7g078690","DNA polymerase III subunit gamma/tau",4.96812802,"Lcu.1GRN.7g078690","GO:0005663","DNA replication factor C complex","CC","DNA replication factor C complex","Cellular Component"
"Lcu.1GRN.Chr7",649873868,649879546,"Lcu.1GRN.7g078690","Lcu.1GRN.7g078690","DNA polymerase III subunit gamma/tau",4.96812802,"Lcu.1GRN.7g078690","GO:0006261","DNA-templated DNA replication","BP","DNA-templated DNA replication","Biological Process"
"Lcu.1GRN.Chr7",649873868,649879546,"Lcu.1GRN.7g078690","Lcu.1GRN.7g078690","DNA polymerase III subunit gamma/tau",4.96812802,"Lcu.1GRN.7g078690","GO:0006281","DNA repair","BP","DNA repair","Biological Process"
"Lcu.1GRN.Chr3",41939561,41940982,"Lcu.1GRN.3g006590","Lcu.1GRN.3g006590","DNA repair and recombination RAD54-like protein",4.788459011,"Lcu.1GRN.3g006590","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr3",41939561,41940982,"Lcu.1GRN.3g006590","Lcu.1GRN.3g006590","DNA repair and recombination RAD54-like protein",4.788459011,"Lcu.1GRN.3g006590","GO:0007131","reciprocal meiotic recombination","BP","reciprocal meiotic recombination","Biological Process"
"Lcu.1GRN.Chr3",41939561,41940982,"Lcu.1GRN.3g006590","Lcu.1GRN.3g006590","DNA repair and recombination RAD54-like protein",4.788459011,"Lcu.1GRN.3g006590","GO:0015616","DNA translocase activity","MF","DNA translocase activity","Molecular Function"
"Lcu.1GRN.Chr3",41939561,41940982,"Lcu.1GRN.3g006590","Lcu.1GRN.3g006590","DNA repair and recombination RAD54-like protein",4.788459011,"Lcu.1GRN.3g006590","GO:0045003","double-strand break repair via synthesis-dependent strand annealing","BP","double-strand break repair via synthesis-dependent strand annealing","Biological Process"
"Lcu.1GRN.Chr3",41939561,41940982,"Lcu.1GRN.3g006590","Lcu.1GRN.3g006590","DNA repair and recombination RAD54-like protein",4.788459011,"Lcu.1GRN.3g006590","GO:0005524","ATP binding","MF","ATP binding","Molecular Function"
"Lcu.1GRN.Chr6",392996927,392998284,"Lcu.1GRN.6g051640","Lcu.1GRN.6g051640","DNA-binding protein",7.167730933,"Lcu.1GRN.6g051640","GO:0003677","DNA binding","MF","DNA binding","Molecular Function"
"Lcu.1GRN.Chr6",392996927,392998284,"Lcu.1GRN.6g051640","Lcu.1GRN.6g051640","DNA-binding protein",7.167730933,"Lcu.1GRN.6g051640","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr6",392996927,392998284,"Lcu.1GRN.6g051640","Lcu.1GRN.6g051640","DNA-binding protein",7.167730933,"Lcu.1GRN.6g051640","GO:0006355","regulation of DNA-templated transcription","BP","regulation of DNA-templated transcription","Biological Process"
"Lcu.1GRN.Chr6",392988115,392989178,"Lcu.1GRN.6g051630","Lcu.1GRN.6g051630","DNA-binding protein s1fa2",7.167730933,"Lcu.1GRN.6g051630","GO:0003677","DNA binding","MF","DNA binding","Molecular Function"
"Lcu.1GRN.Chr6",392988115,392989178,"Lcu.1GRN.6g051630","Lcu.1GRN.6g051630","DNA-binding protein s1fa2",7.167730933,"Lcu.1GRN.6g051630","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr6",392988115,392989178,"Lcu.1GRN.6g051630","Lcu.1GRN.6g051630","DNA-binding protein s1fa2",7.167730933,"Lcu.1GRN.6g051630","GO:0006355","regulation of DNA-templated transcription","BP","regulation of DNA-templated transcription","Biological Process"
"Lcu.1GRN.Chr7",649764840,649765319,"Lcu.1GRN.7g078640","Lcu.1GRN.7g078640","DNA-directed RNA polymerase III subunit RPC3",4.96812802,"Lcu.1GRN.7g078640","GO:0003697","single-stranded DNA binding","MF","single-stranded DNA binding","Molecular Function"
"Lcu.1GRN.Chr7",649764840,649765319,"Lcu.1GRN.7g078640","Lcu.1GRN.7g078640","DNA-directed RNA polymerase III subunit RPC3",4.96812802,"Lcu.1GRN.7g078640","GO:0005666","RNA polymerase III complex","CC","RNA polymerase III complex","Cellular Component"
"Lcu.1GRN.Chr7",649774591,649775070,"Lcu.1GRN.7g078650","Lcu.1GRN.7g078650","DNA-directed RNA polymerase III subunit RPC3",4.96812802,"Lcu.1GRN.7g078650","GO:0003697","single-stranded DNA binding","MF","single-stranded DNA binding","Molecular Function"
"Lcu.1GRN.Chr7",649774591,649775070,"Lcu.1GRN.7g078650","Lcu.1GRN.7g078650","DNA-directed RNA polymerase III subunit RPC3",4.96812802,"Lcu.1GRN.7g078650","GO:0005666","RNA polymerase III complex","CC","RNA polymerase III complex","Cellular Component"
"Lcu.1GRN.Chr2",637627233,637627946,"Lcu.1GRN.2g086280","Lcu.1GRN.2g086280","DNA-directed RNA polymerase III subunit RPC6-like",6.068702303,"Lcu.1GRN.2g086280","GO:0005666","RNA polymerase III complex","CC","RNA polymerase III complex","Cellular Component"
"Lcu.1GRN.Chr2",637627233,637627946,"Lcu.1GRN.2g086280","Lcu.1GRN.2g086280","DNA-directed RNA polymerase III subunit RPC6-like",6.068702303,"Lcu.1GRN.2g086280","GO:0006383","transcription by RNA polymerase III","BP","transcription by RNA polymerase III","Biological Process"
"Lcu.1GRN.Chr6",393422057,393427135,"Lcu.1GRN.6g051750","Lcu.1GRN.6g051750","DnaJ protein P58IPK-like protein",5.341010837,"Lcu.1GRN.6g051750","GO:0005515","protein binding","MF","protein binding","Molecular Function"
"Lcu.1GRN.Chr6",393422057,393427135,"Lcu.1GRN.6g051750","Lcu.1GRN.6g051750","DnaJ protein P58IPK-like protein",5.341010837,"Lcu.1GRN.6g051750","GO:0005788","endoplasmic reticulum lumen","CC","endoplasmic reticulum lumen","Cellular Component"
"Lcu.1GRN.Chr3",99815612,99821633,"Lcu.1GRN.3g013470","Lcu.1GRN.3g013470","DnaJ protein-like protein",6.092948445,"Lcu.1GRN.3g013470","GO:0006457","protein folding","BP","protein folding","Biological Process"
"Lcu.1GRN.Chr3",99815612,99821633,"Lcu.1GRN.3g013470","Lcu.1GRN.3g013470","DnaJ protein-like protein",6.092948445,"Lcu.1GRN.3g013470","GO:0051082","unfolded protein binding","MF","unfolded protein binding","Molecular Function"
"Lcu.1GRN.Chr3",99815612,99821633,"Lcu.1GRN.3g013470","Lcu.1GRN.3g013470","DnaJ protein-like protein",6.092948445,"Lcu.1GRN.3g013470","GO:0005829","cytosol","CC","cytosol","Cellular Component"
"Lcu.1GRN.Chr3",99815612,99821633,"Lcu.1GRN.3g013470","Lcu.1GRN.3g013470","DnaJ protein-like protein",6.092948445,"Lcu.1GRN.3g013470","GO:0051085","chaperone cofactor-dependent protein refolding","BP","chaperone cofactor-dependent protein refolding","Biological Process"
"Lcu.1GRN.Chr3",99815612,99821633,"Lcu.1GRN.3g013470","Lcu.1GRN.3g013470","DnaJ protein-like protein",6.092948445,"Lcu.1GRN.3g013470","GO:0051087","protein-folding chaperone binding","MF","protein-folding chaperone binding","Molecular Function"
"Lcu.1GRN.Chr3",91666902,91669152,"Lcu.1GRN.3g012870","Lcu.1GRN.3g012870","Dof zinc finger protein",5.783541113,"Lcu.1GRN.3g012870","GO:0003677","DNA binding","MF","DNA binding","Molecular Function"
"Lcu.1GRN.Chr3",91666902,91669152,"Lcu.1GRN.3g012870","Lcu.1GRN.3g012870","Dof zinc finger protein",5.783541113,"Lcu.1GRN.3g012870","GO:0006355","regulation of DNA-templated transcription","BP","regulation of DNA-templated transcription","Biological Process"
"Lcu.1GRN.Chr3",91666902,91669152,"Lcu.1GRN.3g012870","Lcu.1GRN.3g012870","Dof zinc finger protein",5.783541113,"Lcu.1GRN.3g012870","GO:0003700","DNA-binding transcription factor activity","MF","DNA-binding transcription factor activity","Molecular Function"
"Lcu.1GRN.Chr6",383552909,383560148,"Lcu.1GRN.6g049190","Lcu.1GRN.6g049190","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2",4.691272515,"Lcu.1GRN.6g049190","GO:0006487","protein N-linked glycosylation","BP","protein N-linked glycosylation","Biological Process"
"Lcu.1GRN.Chr6",383552909,383560148,"Lcu.1GRN.6g049190","Lcu.1GRN.6g049190","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2",4.691272515,"Lcu.1GRN.6g049190","GO:0008250","oligosaccharyltransferase complex","CC","oligosaccharyltransferase complex","Cellular Component"
"Lcu.1GRN.Chr6",383552909,383560148,"Lcu.1GRN.6g049190","Lcu.1GRN.6g049190","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2",4.691272515,"Lcu.1GRN.6g049190","GO:0016020","membrane","CC","membrane","Cellular Component"
"Lcu.1GRN.Chr2",569185496,569191901,"Lcu.1GRN.2g074470","Lcu.1GRN.2g074470","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074470","GO:0004519","endonuclease activity","MF","endonuclease activity","Molecular Function"
"Lcu.1GRN.Chr2",569185496,569191901,"Lcu.1GRN.2g074470","Lcu.1GRN.2g074470","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074470","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr2",569185496,569191901,"Lcu.1GRN.2g074470","Lcu.1GRN.2g074470","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074470","GO:0006302","double-strand break repair","BP","double-strand break repair","Biological Process"
"Lcu.1GRN.Chr2",569185496,569191901,"Lcu.1GRN.2g074470","Lcu.1GRN.2g074470","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074470","GO:0030145","manganese ion binding","MF","manganese ion binding","Molecular Function"
"Lcu.1GRN.Chr2",569185496,569191901,"Lcu.1GRN.2g074470","Lcu.1GRN.2g074470","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074470","GO:0000014","single-stranded DNA endodeoxyribonuclease activity","MF","single-stranded DNA endodeoxyribonuclease activity","Molecular Function"
"Lcu.1GRN.Chr2",569185496,569191901,"Lcu.1GRN.2g074470","Lcu.1GRN.2g074470","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074470","GO:0000723","telomere maintenance","BP","telomere maintenance","Biological Process"
"Lcu.1GRN.Chr2",569185496,569191901,"Lcu.1GRN.2g074470","Lcu.1GRN.2g074470","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074470","GO:0000724","double-strand break repair via homologous recombination","BP","double-strand break repair via homologous recombination","Biological Process"
"Lcu.1GRN.Chr2",569185496,569191901,"Lcu.1GRN.2g074470","Lcu.1GRN.2g074470","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074470","GO:0006303","double-strand break repair via nonhomologous end joining","BP","double-strand break repair via nonhomologous end joining","Biological Process"
"Lcu.1GRN.Chr2",569185496,569191901,"Lcu.1GRN.2g074470","Lcu.1GRN.2g074470","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074470","GO:0007095","mitotic G2 DNA damage checkpoint signaling","BP","mitotic G2 DNA damage checkpoint signaling","Biological Process"
"Lcu.1GRN.Chr2",569185496,569191901,"Lcu.1GRN.2g074470","Lcu.1GRN.2g074470","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074470","GO:0030870","Mre11 complex","CC","Mre11 complex","Cellular Component"
"Lcu.1GRN.Chr2",569185496,569191901,"Lcu.1GRN.2g074470","Lcu.1GRN.2g074470","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074470","GO:0035861","site of double-strand break","CC","site of double-strand break","Cellular Component"
"Lcu.1GRN.Chr2",569185496,569191901,"Lcu.1GRN.2g074470","Lcu.1GRN.2g074470","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074470","GO:0042138","meiotic DNA double-strand break formation","BP","meiotic DNA double-strand break formation","Biological Process"
"Lcu.1GRN.Chr2",569185496,569191901,"Lcu.1GRN.2g074470","Lcu.1GRN.2g074470","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074470","GO:0097552","mitochondrial double-strand break repair via homologous recombination","BP","mitochondrial double-strand break repair via homologous recombination","Biological Process"
"Lcu.1GRN.Chr2",569202207,569205044,"Lcu.1GRN.2g074490","Lcu.1GRN.2g074490","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074490","GO:0000014","single-stranded DNA endodeoxyribonuclease activity","MF","single-stranded DNA endodeoxyribonuclease activity","Molecular Function"
"Lcu.1GRN.Chr2",569202207,569205044,"Lcu.1GRN.2g074490","Lcu.1GRN.2g074490","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074490","GO:0000723","telomere maintenance","BP","telomere maintenance","Biological Process"
"Lcu.1GRN.Chr2",569202207,569205044,"Lcu.1GRN.2g074490","Lcu.1GRN.2g074490","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074490","GO:0000724","double-strand break repair via homologous recombination","BP","double-strand break repair via homologous recombination","Biological Process"
"Lcu.1GRN.Chr2",569202207,569205044,"Lcu.1GRN.2g074490","Lcu.1GRN.2g074490","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074490","GO:0006303","double-strand break repair via nonhomologous end joining","BP","double-strand break repair via nonhomologous end joining","Biological Process"
"Lcu.1GRN.Chr2",569202207,569205044,"Lcu.1GRN.2g074490","Lcu.1GRN.2g074490","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074490","GO:0007095","mitotic G2 DNA damage checkpoint signaling","BP","mitotic G2 DNA damage checkpoint signaling","Biological Process"
"Lcu.1GRN.Chr2",569202207,569205044,"Lcu.1GRN.2g074490","Lcu.1GRN.2g074490","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074490","GO:0030870","Mre11 complex","CC","Mre11 complex","Cellular Component"
"Lcu.1GRN.Chr2",569202207,569205044,"Lcu.1GRN.2g074490","Lcu.1GRN.2g074490","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074490","GO:0035861","site of double-strand break","CC","site of double-strand break","Cellular Component"
"Lcu.1GRN.Chr2",569202207,569205044,"Lcu.1GRN.2g074490","Lcu.1GRN.2g074490","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074490","GO:0042138","meiotic DNA double-strand break formation","BP","meiotic DNA double-strand break formation","Biological Process"
"Lcu.1GRN.Chr2",569202207,569205044,"Lcu.1GRN.2g074490","Lcu.1GRN.2g074490","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074490","GO:0097552","mitochondrial double-strand break repair via homologous recombination","BP","mitochondrial double-strand break repair via homologous recombination","Biological Process"
"Lcu.1GRN.Chr2",569202207,569205044,"Lcu.1GRN.2g074490","Lcu.1GRN.2g074490","Double-strand break repair protein",5.234277115,"Lcu.1GRN.2g074490","GO:0016787","hydrolase activity","MF","hydrolase activity","Molecular Function"
"Lcu.1GRN.Chr3",100613792,100621894,"Lcu.1GRN.3g013620","Lcu.1GRN.3g013620","Dual-specificity kinase domain protein",8.515128367,"Lcu.1GRN.3g013620","GO:0005886","plasma membrane","CC","plasma membrane","Cellular Component"
"Lcu.1GRN.Chr3",100613792,100621894,"Lcu.1GRN.3g013620","Lcu.1GRN.3g013620","Dual-specificity kinase domain protein",8.515128367,"Lcu.1GRN.3g013620","GO:0006468","protein phosphorylation","BP","protein phosphorylation","Biological Process"
"Lcu.1GRN.Chr3",100613792,100621894,"Lcu.1GRN.3g013620","Lcu.1GRN.3g013620","Dual-specificity kinase domain protein",8.515128367,"Lcu.1GRN.3g013620","GO:0004672","protein kinase activity","MF","protein kinase activity","Molecular Function"
"Lcu.1GRN.Chr3",100613792,100621894,"Lcu.1GRN.3g013620","Lcu.1GRN.3g013620","Dual-specificity kinase domain protein",8.515128367,"Lcu.1GRN.3g013620","GO:0005524","ATP binding","MF","ATP binding","Molecular Function"
"Lcu.1GRN.Chr2",568829686,568830027,"Lcu.1GRN.2g074350","Lcu.1GRN.2g074350","Dual-specificity RNA methyltransferase RlmN",5.234277115,"Lcu.1GRN.2g074350","GO:0030488","tRNA methylation","BP","tRNA methylation","Biological Process"
"Lcu.1GRN.Chr2",568829686,568830027,"Lcu.1GRN.2g074350","Lcu.1GRN.2g074350","Dual-specificity RNA methyltransferase RlmN",5.234277115,"Lcu.1GRN.2g074350","GO:0070475","rRNA base methylation","BP","rRNA base methylation","Biological Process"
"Lcu.1GRN.Chr6",303174417,303174806,"Lcu.1GRN.6g036180","Lcu.1GRN.6g036180","DUF1279 domain-containing protein",7.231572594,"Lcu.1GRN.6g036180","GO:0005739","mitochondrion","CC","mitochondrion","Cellular Component"
"Lcu.1GRN.Chr3",441124695,441125636,"Lcu.1GRN.3g066390","Lcu.1GRN.3g066390","DUF241 domain protein",6.174021075,"Lcu.1GRN.3g066390","GO:0048364","root development","BP","root development","Biological Process"
"Lcu.1GRN.Chr3",441124695,441125636,"Lcu.1GRN.3g066390","Lcu.1GRN.3g066390","DUF241 domain protein",6.174021075,"Lcu.1GRN.3g066390","GO:0048367","shoot system development","BP","shoot system development","Biological Process"
"Lcu.1GRN.Chr2",506131228,506132050,"Lcu.1GRN.2g067490","Lcu.1GRN.2g067490","DUF659 domain-containing protein",4.831805452,"Lcu.1GRN.2g067490","GO:0003677","DNA binding","MF","DNA binding","Molecular Function"
"Lcu.1GRN.Chr6",295790954,295791799,"Lcu.1GRN.6g034650","Lcu.1GRN.6g034650","Dynamin 3A-like protein",6.085386468,"Lcu.1GRN.6g034650","GO:0000266","mitochondrial fission","BP","mitochondrial fission","Biological Process"
"Lcu.1GRN.Chr6",295790954,295791799,"Lcu.1GRN.6g034650","Lcu.1GRN.6g034650","Dynamin 3A-like protein",6.085386468,"Lcu.1GRN.6g034650","GO:0003924","GTPase activity","MF","GTPase activity","Molecular Function"
"Lcu.1GRN.Chr6",295790954,295791799,"Lcu.1GRN.6g034650","Lcu.1GRN.6g034650","Dynamin 3A-like protein",6.085386468,"Lcu.1GRN.6g034650","GO:0005737","cytoplasm","CC","cytoplasm","Cellular Component"
