"chr","start","stop","mid_pos_mb","n_snps","xpclr","z_score","chr_num","color_group"
"Lcu.1GRN.Chr2",318950001,319450001,319.200001,11,126.627591308807,5.76235714141742,2,"Even"
"Lcu.1GRN.Chr6",340500001,341000001,340.750001,28,126.619406517751,5.76195122739489,6,"Even"
"Lcu.1GRN.Chr6",340550001,341050001,340.800001,28,126.619406517751,5.76195122739489,6,"Even"
"Lcu.1GRN.Chr4",498800001,499300001,499.050001,28,126.479206688226,5.75499819995965,4,"Even"
"Lcu.1GRN.Chr2",136450001,136950001,136.700001,18,126.444329390715,5.75326850594163,2,"Even"
"Lcu.1GRN.Chr2",136500001,137000001,136.750001,18,126.444329390715,5.75326850594163,2,"Even"
"Lcu.1GRN.Chr2",136550001,137050001,136.800001,18,126.444329390715,5.75326850594163,2,"Even"
"Lcu.1GRN.Chr4",114250001,114750001,114.500001,22,126.245978908097,5.7434315728148,4,"Even"
"Lcu.1GRN.Chr4",160300001,160800001,160.550001,17,126.122382211504,5.73730195607259,4,"Even"
"Lcu.1GRN.Chr4",160350001,160850001,160.600001,17,126.122382211504,5.73730195607259,4,"Even"
"Lcu.1GRN.Chr4",288900001,289400001,289.150001,10,125.785637343247,5.72060153414209,4,"Even"
"Lcu.1GRN.Chr4",287900001,288400001,288.150001,28,125.677591400801,5.71524313674148,4,"Even"
"Lcu.1GRN.Chr4",290350001,290850001,290.600001,23,125.404498717576,5.70169946179375,4,"Even"
"Lcu.1GRN.Chr4",327900001,328400001,328.150001,17,124.725559342105,5.66802835020619,4,"Even"
"Lcu.1GRN.Chr4",289400001,289900001,289.650001,12,124.640637015449,5.66381673832977,4,"Even"
"Lcu.1GRN.Chr4",152050001,152550001,152.300001,14,124.537235728339,5.65868868654437,4,"Even"
"Lcu.1GRN.Chr6",338900001,339400001,339.150001,10,124.379273553515,5.65085475879284,6,"Even"
"Lcu.1GRN.Chr6",59200001,59700001,59.450001,12,124.348897748331,5.64934831040753,6,"Even"
"Lcu.1GRN.Chr4",114050001,114550001,114.300001,28,124.24261288081,5.64407725121776,4,"Even"
"Lcu.1GRN.Chr4",151300001,151800001,151.550001,9,123.400953021887,5.60233622977694,4,"Even"
"Lcu.1GRN.Chr4",151350001,151850001,151.600001,9,123.400953021887,5.60233622977694,4,"Even"
"Lcu.1GRN.Chr4",151400001,151900001,151.650001,9,123.400953021887,5.60233622977694,4,"Even"
"Lcu.1GRN.Chr4",151450001,151950001,151.700001,9,123.400953021887,5.60233622977694,4,"Even"
"Lcu.1GRN.Chr4",151500001,152000001,151.750001,9,123.400953021887,5.60233622977694,4,"Even"
"Lcu.1GRN.Chr4",488350001,488850001,488.600001,9,123.379546836343,5.60127461796275,4,"Even"
"Lcu.1GRN.Chr5",30150001,30650001,30.400001,20,123.204015122833,5.59256935188707,5,"Odd"
"Lcu.1GRN.Chr5",30200001,30700001,30.450001,20,123.204015122833,5.59256935188707,5,"Odd"
"Lcu.1GRN.Chr3",385250001,385750001,385.500001,19,123.16453181762,5.59061122893277,3,"Odd"
"Lcu.1GRN.Chr7",648800001,649300001,649.050001,37,122.908890690705,5.57793304112735,7,"Odd"
"Lcu.1GRN.Chr4",325250001,325750001,325.500001,8,122.878334191496,5.57641763145789,4,"Even"
"Lcu.1GRN.Chr3",253000001,253500001,253.250001,11,122.82409876462,5.57372789629694,3,"Odd"
"Lcu.1GRN.Chr2",135350001,135850001,135.600001,14,122.772736340617,5.57118064396117,2,"Even"
"Lcu.1GRN.Chr5",30250001,30750001,30.500001,19,122.665838790794,5.56587919959286,5,"Odd"
"Lcu.1GRN.Chr4",287800001,288300001,288.050001,27,122.267830507743,5.54614049861961,4,"Even"
"Lcu.1GRN.Chr4",287850001,288350001,288.100001,27,122.267830507743,5.54614049861961,4,"Even"
"Lcu.1GRN.Chr7",648850001,649350001,649.100001,36,122.178060979341,5.54168849610339,7,"Odd"
"Lcu.1GRN.Chr2",318100001,318600001,318.350001,13,121.720330165892,5.51898793423654,2,"Even"
"Lcu.1GRN.Chr3",251600001,252100001,251.850001,29,121.44468917357,5.50531787922742,3,"Odd"
"Lcu.1GRN.Chr2",321800001,322300001,322.050001,20,121.417097097158,5.50394948623482,2,"Even"
"Lcu.1GRN.Chr2",321850001,322350001,322.100001,20,121.417097097158,5.50394948623482,2,"Even"
"Lcu.1GRN.Chr2",321900001,322400001,322.150001,20,121.417097097158,5.50394948623482,2,"Even"
"Lcu.1GRN.Chr4",38650001,39150001,38.900001,16,121.385914974709,5.5024030495978,4,"Even"
"Lcu.1GRN.Chr4",38700001,39200001,38.950001,16,121.385914974709,5.5024030495978,4,"Even"
"Lcu.1GRN.Chr4",488250001,488750001,488.500001,13,120.53658015116,5.46028139831038,4,"Even"
"Lcu.1GRN.Chr4",488300001,488800001,488.550001,13,120.53658015116,5.46028139831038,4,"Even"
"Lcu.1GRN.Chr4",288950001,289450001,289.200001,8,120.308633346011,5.44897667422235,4,"Even"
"Lcu.1GRN.Chr3",252850001,253350001,253.100001,9,119.969287965317,5.43214728327395,3,"Odd"
"Lcu.1GRN.Chr3",252900001,253400001,253.150001,9,119.969287965317,5.43214728327395,3,"Odd"
"Lcu.1GRN.Chr4",106000001,106500001,106.250001,16,119.963667567656,5.43186854699255,4,"Even"
"Lcu.1GRN.Chr2",415350001,415850001,415.600001,19,119.920350907341,5.42972031379865,2,"Even"
"Lcu.1GRN.Chr2",415300001,415800001,415.550001,18,119.822248495424,5.42485505280771,2,"Even"
"Lcu.1GRN.Chr3",385150001,385650001,385.400001,18,119.688484845245,5.41822121928114,3,"Odd"
"Lcu.1GRN.Chr4",160400001,160900001,160.650001,15,119.645830346731,5.41610582513685,4,"Even"
"Lcu.1GRN.Chr4",160450001,160950001,160.700001,15,119.645830346731,5.41610582513685,4,"Even"
"Lcu.1GRN.Chr3",252950001,253450001,253.200001,8,119.237617176389,5.39586102610668,3,"Odd"
"Lcu.1GRN.Chr2",322050001,322550001,322.300001,21,118.942590340404,5.38122955550024,2,"Even"
"Lcu.1GRN.Chr6",23850001,24350001,24.100001,12,118.746112694214,5.37148550325002,6,"Even"
"Lcu.1GRN.Chr6",23900001,24400001,24.150001,12,118.746112694214,5.37148550325002,6,"Even"
"Lcu.1GRN.Chr4",287750001,288250001,288.000001,25,118.433656386065,5.3559896407356,4,"Even"
"Lcu.1GRN.Chr2",416300001,416800001,416.550001,13,118.312407279904,5.34997644967477,2,"Even"
"Lcu.1GRN.Chr6",45600001,46100001,45.850001,32,118.233332623122,5.34605484534833,6,"Even"
"Lcu.1GRN.Chr6",340750001,341250001,341.000001,21,118.142044342088,5.34152752227885,6,"Even"
"Lcu.1GRN.Chr6",340800001,341300001,341.050001,21,118.142044342088,5.34152752227885,6,"Even"
"Lcu.1GRN.Chr3",385100001,385600001,385.350001,17,117.865704279372,5.32782279778654,3,"Odd"
"Lcu.1GRN.Chr6",332150001,332650001,332.400001,24,117.829553547549,5.32602994945697,6,"Even"
"Lcu.1GRN.Chr4",107400001,107900001,107.650001,12,117.623329051143,5.31580251490034,4,"Even"
"Lcu.1GRN.Chr4",289250001,289750001,289.500001,11,117.375419439652,5.30350776150449,4,"Even"
"Lcu.1GRN.Chr2",1400001,1900001,1.650001,37,117.327773062218,5.3011448016449,2,"Even"
"Lcu.1GRN.Chr4",115250001,115750001,115.500001,11,117.23787314886,5.29668633285705,4,"Even"
"Lcu.1GRN.Chr4",115300001,115800001,115.550001,11,117.23787314886,5.29668633285705,4,"Even"
"Lcu.1GRN.Chr4",115350001,115850001,115.600001,11,117.23787314886,5.29668633285705,4,"Even"
"Lcu.1GRN.Chr4",115400001,115900001,115.650001,11,117.23787314886,5.29668633285705,4,"Even"
"Lcu.1GRN.Chr6",341800001,342300001,342.050001,16,116.990542930952,5.28442031372924,6,"Even"
"Lcu.1GRN.Chr6",341850001,342350001,342.100001,16,116.990542930952,5.28442031372924,6,"Even"
"Lcu.1GRN.Chr3",316950001,317450001,317.200001,17,116.859103898596,5.2779017665875,3,"Odd"
"Lcu.1GRN.Chr6",332050001,332550001,332.300001,21,116.855293222538,5.27771278108535,6,"Even"
"Lcu.1GRN.Chr6",332100001,332600001,332.350001,21,116.855293222538,5.27771278108535,6,"Even"
"Lcu.1GRN.Chr3",384600001,385100001,384.850001,18,116.746571941579,5.27232089115328,3,"Odd"
"Lcu.1GRN.Chr7",648900001,649400001,649.150001,35,116.742690882314,5.27212841508793,7,"Odd"
"Lcu.1GRN.Chr3",251550001,252050001,251.800001,21,116.702999635459,5.27015997953953,3,"Odd"
"Lcu.1GRN.Chr4",151800001,152300001,152.050001,16,116.326378761254,5.25148195917467,4,"Even"
"Lcu.1GRN.Chr4",151850001,152350001,152.100001,16,116.326378761254,5.25148195917467,4,"Even"
"Lcu.1GRN.Chr4",148600001,149100001,148.850001,10,116.263047459573,5.24834112598257,4,"Even"
"Lcu.1GRN.Chr4",148650001,149150001,148.900001,10,116.263047459573,5.24834112598257,4,"Even"
"Lcu.1GRN.Chr6",343450001,343950001,343.700001,16,116.149247170592,5.24269734928117,6,"Even"
"Lcu.1GRN.Chr6",343500001,344000001,343.750001,16,116.149247170592,5.24269734928117,6,"Even"
"Lcu.1GRN.Chr6",45650001,46150001,45.900001,33,115.964415714768,5.23353087463144,6,"Even"
"Lcu.1GRN.Chr6",45700001,46200001,45.950001,33,115.964415714768,5.23353087463144,6,"Even"
"Lcu.1GRN.Chr2",317900001,318400001,318.150001,16,115.74275695445,5.22253799791424,2,"Even"
"Lcu.1GRN.Chr2",317950001,318450001,318.200001,16,115.74275695445,5.22253799791424,2,"Even"
"Lcu.1GRN.Chr6",23950001,24450001,24.200001,11,115.626469686502,5.21677088273908,6,"Even"
"Lcu.1GRN.Chr4",491700001,492200001,491.950001,27,115.597190551588,5.21531882228347,4,"Even"
"Lcu.1GRN.Chr4",150050001,150550001,150.300001,8,115.465319300678,5.20877883982703,4,"Even"
"Lcu.1GRN.Chr4",150100001,150600001,150.350001,8,115.465319300678,5.20877883982703,4,"Even"
"Lcu.1GRN.Chr4",150150001,150650001,150.400001,8,115.465319300678,5.20877883982703,4,"Even"
"Lcu.1GRN.Chr3",384650001,385150001,384.900001,14,115.172324880069,5.19424816420667,3,"Odd"
"Lcu.1GRN.Chr3",384700001,385200001,384.950001,14,115.172324880069,5.19424816420667,3,"Odd"
"Lcu.1GRN.Chr6",343250001,343750001,343.500001,15,114.800924734699,5.17582905906978,6,"Even"
"Lcu.1GRN.Chr4",114100001,114600001,114.350001,23,114.787365860863,5.17515662443062,4,"Even"
"Lcu.1GRN.Chr4",180150001,180650001,180.400001,15,114.759558154541,5.17377753755428,4,"Even"
"Lcu.1GRN.Chr4",327550001,328050001,327.800001,16,114.288845217901,5.15043314424329,4,"Even"
"Lcu.1GRN.Chr4",37750001,38250001,38.000001,14,113.90995641393,5.13164264886375,4,"Even"
"Lcu.1GRN.Chr4",407300001,407800001,407.550001,23,113.766194744356,5.12451297662334,4,"Even"
"Lcu.1GRN.Chr4",407350001,407850001,407.600001,23,113.766194744356,5.12451297662334,4,"Even"
"Lcu.1GRN.Chr2",318500001,319000001,318.750001,10,113.507727367193,5.11169462462814,2,"Even"
"Lcu.1GRN.Chr2",318550001,319050001,318.800001,10,113.507727367193,5.11169462462814,2,"Even"
"Lcu.1GRN.Chr2",139750001,140250001,140.000001,16,113.454595933153,5.10905964055001,2,"Even"
"Lcu.1GRN.Chr2",53000001,53500001,53.250001,9,113.366458729219,5.10468859103383,2,"Even"
"Lcu.1GRN.Chr3",251750001,252250001,252.000001,33,113.015629515406,5.08728967438054,3,"Odd"
"Lcu.1GRN.Chr4",151600001,152100001,151.850001,13,112.95842360149,5.08445262179452,4,"Even"
"Lcu.1GRN.Chr4",486150001,486650001,486.400001,17,111.691054834797,5.02159912307635,4,"Even"
"Lcu.1GRN.Chr6",59250001,59750001,59.500001,8,111.522659171331,5.01324776008245,6,"Even"
"Lcu.1GRN.Chr6",59300001,59800001,59.550001,8,111.522659171331,5.01324776008245,6,"Even"
"Lcu.1GRN.Chr4",324350001,324850001,324.600001,33,111.453531572691,5.00981946711301,4,"Even"
"Lcu.1GRN.Chr4",327600001,328100001,327.850001,15,111.309458911579,5.00267437165345,4,"Even"
"Lcu.1GRN.Chr2",318000001,318500001,318.250001,15,111.21055579994,4.99776940100558,2,"Even"
"Lcu.1GRN.Chr2",1450001,1950001,1.700001,35,111.15849691676,4.99518760868657,2,"Even"
"Lcu.1GRN.Chr4",290450001,290950001,290.700001,24,110.247645550139,4.95001512479007,4,"Even"
"Lcu.1GRN.Chr4",160500001,161000001,160.750001,14,110.194895496639,4.94739905478172,4,"Even"
"Lcu.1GRN.Chr4",38400001,38900001,38.650001,17,110.140250874093,4.94468902609599,4,"Even"
"Lcu.1GRN.Chr4",491750001,492250001,492.000001,21,110.11899270487,4.94363475495794,4,"Even"
"Lcu.1GRN.Chr7",4100001,4600001,4.350001,19,109.890364274504,4.93229622655752,7,"Odd"
"Lcu.1GRN.Chr7",4150001,4650001,4.400001,19,109.890364274504,4.93229622655752,7,"Odd"
"Lcu.1GRN.Chr2",750001,1250001,1.000001,57,109.859447010238,4.93076292521619,2,"Even"
"Lcu.1GRN.Chr2",800001,1300001,1.050001,57,109.859447010238,4.93076292521619,2,"Even"
"Lcu.1GRN.Chr2",850001,1350001,1.100001,57,109.859447010238,4.93076292521619,2,"Even"
"Lcu.1GRN.Chr4",287700001,288200001,287.950001,22,109.824099491944,4.92900991121258,4,"Even"
"Lcu.1GRN.Chr4",170450001,170950001,170.700001,16,109.74049052426,4.92486343365905,4,"Even"
"Lcu.1GRN.Chr6",340450001,340950001,340.700001,26,109.39748286316,4.90785241669706,6,"Even"
"Lcu.1GRN.Chr7",649000001,649500001,649.250001,42,109.388929909697,4.90742824414081,7,"Odd"
"Lcu.1GRN.Chr4",486200001,486700001,486.450001,17,109.198284391971,4.89797342868461,4,"Even"
"Lcu.1GRN.Chr6",277600001,278100001,277.850001,7,108.843193887696,4.88036317889635,6,"Even"
"Lcu.1GRN.Chr2",318050001,318550001,318.300001,14,108.842172981267,4.88031254837538,2,"Even"
"Lcu.1GRN.Chr4",499200001,499700001,499.450001,21,108.789793276114,4.87771484530963,4,"Even"
"Lcu.1GRN.Chr4",152100001,152600001,152.350001,12,108.787582319224,4.8776051957903,4,"Even"
"Lcu.1GRN.Chr6",338950001,339450001,339.200001,10,108.569848842037,4.86680698836329,6,"Even"
"Lcu.1GRN.Chr4",328750001,329250001,329.000001,15,108.455078942378,4.86111512508664,4,"Even"
"Lcu.1GRN.Chr4",491500001,492000001,491.750001,28,108.098052720422,4.84340887590823,4,"Even"
"Lcu.1GRN.Chr4",491550001,492050001,491.800001,28,108.098052720422,4.84340887590823,4,"Even"
"Lcu.1GRN.Chr4",491600001,492100001,491.850001,28,108.098052720422,4.84340887590823,4,"Even"
"Lcu.1GRN.Chr4",37700001,38200001,37.950001,12,107.997450615037,4.83841964588454,4,"Even"
"Lcu.1GRN.Chr4",152150001,152650001,152.400001,11,107.961248827236,4.83662426550044,4,"Even"
"Lcu.1GRN.Chr4",170500001,171000001,170.750001,15,107.926333077392,4.83489266448913,4,"Even"
"Lcu.1GRN.Chr2",136200001,136700001,136.450001,12,107.907879815492,4.83397749906637,2,"Even"
"Lcu.1GRN.Chr4",170400001,170900001,170.650001,15,107.898693992229,4.83352194015894,4,"Even"
"Lcu.1GRN.Chr2",139950001,140450001,140.200001,15,107.868020953242,4.83200075085136,2,"Even"
"Lcu.1GRN.Chr4",290600001,291100001,290.850001,29,107.69787028638,4.82356235075617,4,"Even"
"Lcu.1GRN.Chr4",324700001,325200001,324.950001,12,107.63966423407,4.82067569761275,4,"Even"
"Lcu.1GRN.Chr4",290400001,290900001,290.650001,22,107.50976572437,4.81423355068006,4,"Even"
"Lcu.1GRN.Chr5",30100001,30600001,30.350001,20,107.266608104153,4.80217446608504,5,"Odd"
"Lcu.1GRN.Chr2",399750001,400250001,400.000001,17,107.252602581644,4.80147988048835,2,"Even"
"Lcu.1GRN.Chr2",136600001,137100001,136.850001,16,107.236034325123,4.80065819944541,2,"Even"
"Lcu.1GRN.Chr6",339350001,339850001,339.600001,15,107.19675124975,4.79871000662853,6,"Even"
"Lcu.1GRN.Chr6",59400001,59900001,59.650001,15,107.04365324499,4.7911173110384,6,"Even"
"Lcu.1GRN.Chr6",59350001,59850001,59.600001,14,106.975368245417,4.78773080566922,6,"Even"
"Lcu.1GRN.Chr3",317000001,317500001,317.250001,18,106.865113427949,4.78226286199685,3,"Odd"
"Lcu.1GRN.Chr3",317050001,317550001,317.300001,18,106.865113427949,4.78226286199685,3,"Odd"
"Lcu.1GRN.Chr2",139800001,140300001,140.050001,15,106.856267607437,4.7818241650818,2,"Even"
"Lcu.1GRN.Chr2",139850001,140350001,140.100001,15,106.856267607437,4.7818241650818,2,"Even"
"Lcu.1GRN.Chr6",339400001,339900001,339.650001,14,106.809366090103,4.77949814558601,6,"Even"
"Lcu.1GRN.Chr6",343200001,343700001,343.450001,13,106.616930870366,4.76995457219609,6,"Even"
"Lcu.1GRN.Chr3",251700001,252200001,251.950001,33,106.605642863034,4.76939475821532,3,"Odd"
"Lcu.1GRN.Chr3",251500001,252000001,251.750001,15,106.554971294376,4.76688176794808,3,"Odd"
"Lcu.1GRN.Chr4",287650001,288150001,287.900001,20,106.352997957114,4.75686516407688,4,"Even"
"Lcu.1GRN.Chr2",1350001,1850001,1.600001,32,106.336280398473,4.75603607859031,2,"Even"
"Lcu.1GRN.Chr2",1300001,1800001,1.550001,30,106.169196550427,4.74774977336884,2,"Even"
"Lcu.1GRN.Chr4",32650001,33150001,32.900001,5,106.090114694695,4.74382781201985,4,"Even"
"Lcu.1GRN.Chr4",32700001,33200001,32.950001,6,106.082105488577,4.74343060590296,4,"Even"
"Lcu.1GRN.Chr2",1250001,1750001,1.500001,29,106.051929582251,4.74193407124043,2,"Even"
"Lcu.1GRN.Chr6",274400001,274900001,274.650001,11,105.989555278527,4.73884069911213,6,"Even"
"Lcu.1GRN.Chr6",343700001,344200001,343.950001,13,105.905799771997,4.73468695415593,6,"Even"
"Lcu.1GRN.Chr7",649150001,649650001,649.400001,45,105.750552297471,4.72698765842009,7,"Odd"
"Lcu.1GRN.Chr2",415250001,415750001,415.500001,17,105.536336038942,4.71636388285868,2,"Even"
"Lcu.1GRN.Chr4",129200001,129700001,129.450001,7,105.339746806893,4.70661429665351,4,"Even"
"Lcu.1GRN.Chr4",129250001,129750001,129.500001,7,105.339746806893,4.70661429665351,4,"Even"
"Lcu.1GRN.Chr3",251350001,251850001,251.600001,16,105.214850935315,4.70042024902477,3,"Odd"
"Lcu.1GRN.Chr4",115000001,115500001,115.250001,13,105.144878509483,4.69695005795415,4,"Even"
"Lcu.1GRN.Chr2",319000001,319500001,319.250001,10,105.087825769851,4.69412060184667,2,"Even"
"Lcu.1GRN.Chr2",319050001,319550001,319.300001,10,105.087825769851,4.69412060184667,2,"Even"
"Lcu.1GRN.Chr2",321950001,322450001,322.200001,18,105.045386914986,4.69201590226754,2,"Even"
"Lcu.1GRN.Chr6",274500001,275000001,274.750001,11,105.022998300414,4.69090556816884,6,"Even"
"Lcu.1GRN.Chr6",274550001,275050001,274.800001,11,105.022998300414,4.69090556816884,6,"Even"
"Lcu.1GRN.Chr6",274600001,275100001,274.850001,11,105.022998300414,4.69090556816884,6,"Even"
"Lcu.1GRN.Chr4",169350001,169850001,169.600001,18,105.021827697247,4.69084751363368,4,"Even"
"Lcu.1GRN.Chr4",170350001,170850001,170.600001,14,105.011399059225,4.69033031895143,4,"Even"
"Lcu.1GRN.Chr2",318900001,319400001,319.150001,10,104.969734779263,4.68826403340298,2,"Even"
"Lcu.1GRN.Chr3",251300001,251800001,251.550001,15,104.953240082154,4.68744600044301,3,"Odd"
"Lcu.1GRN.Chr3",251400001,251900001,251.650001,15,104.917681192681,4.68568250376184,3,"Odd"
"Lcu.1GRN.Chr3",251450001,251950001,251.700001,15,104.917681192681,4.68568250376184,3,"Odd"
"Lcu.1GRN.Chr6",342200001,342700001,342.450001,22,104.779152059108,4.6788123323103,6,"Even"
"Lcu.1GRN.Chr2",321650001,322150001,321.900001,20,104.670331720628,4.67341552974982,2,"Even"
"Lcu.1GRN.Chr2",321700001,322200001,321.950001,20,104.670331720628,4.67341552974982,2,"Even"
"Lcu.1GRN.Chr6",397800001,398300001,398.050001,9,104.639148535033,4.67186904038752,6,"Even"
"Lcu.1GRN.Chr4",327500001,328000001,327.750001,15,104.452710525355,4.66262289079771,4,"Even"
"Lcu.1GRN.Chr2",318150001,318650001,318.400001,12,104.427110155589,4.66135327389489,2,"Even"
"Lcu.1GRN.Chr4",105600001,106100001,105.850001,14,104.42406503911,4.66120225532022,4,"Even"
"Lcu.1GRN.Chr4",324400001,324900001,324.650001,27,104.248867097048,4.65251354220358,4,"Even"
"Lcu.1GRN.Chr4",113850001,114350001,114.100001,25,104.014029770792,4.64086709172071,4,"Even"
"Lcu.1GRN.Chr4",105650001,106150001,105.900001,16,103.952447594494,4.63781300411755,4,"Even"
"Lcu.1GRN.Chr3",317100001,317600001,317.350001,15,103.932310336807,4.63681432312313,3,"Odd"
"Lcu.1GRN.Chr3",317150001,317650001,317.400001,15,103.932310336807,4.63681432312313,3,"Odd"
"Lcu.1GRN.Chr6",332200001,332700001,332.450001,21,103.727880087633,4.62667587191453,6,"Even"
"Lcu.1GRN.Chr4",106750001,107250001,107.000001,9,103.456394839082,4.61321191559003,4,"Even"
"Lcu.1GRN.Chr4",106800001,107300001,107.050001,9,103.456394839082,4.61321191559003,4,"Even"
"Lcu.1GRN.Chr3",317200001,317700001,317.450001,13,103.383177582966,4.60958080139947,3,"Odd"
"Lcu.1GRN.Chr2",322000001,322500001,322.250001,17,103.231545695052,4.60206081595948,2,"Even"
"Lcu.1GRN.Chr4",38750001,39250001,39.000001,19,103.226173675226,4.60179439765241,4,"Even"
"Lcu.1GRN.Chr2",700001,1200001,0.950001,48,103.098817883856,4.59547835351434,2,"Even"
"Lcu.1GRN.Chr3",348550001,349050001,348.800001,11,103.072497047288,4.59417300600148,3,"Odd"
"Lcu.1GRN.Chr2",900001,1400001,1.150001,50,102.762960763325,4.57882195827285,2,"Even"
"Lcu.1GRN.Chr4",113900001,114400001,114.150001,25,102.762614447856,4.57880478320945,4,"Even"
"Lcu.1GRN.Chr4",37650001,38150001,37.900001,10,102.353447428287,4.55851267927264,4,"Even"
"Lcu.1GRN.Chr4",148250001,148750001,148.500001,6,102.09897324596,4.54589236455996,4,"Even"
"Lcu.1GRN.Chr6",274650001,275150001,274.900001,10,102.066779924094,4.54429577880859,6,"Even"
"Lcu.1GRN.Chr4",114300001,114800001,114.550001,19,102.051640885275,4.54354497795092,4,"Even"
"Lcu.1GRN.Chr2",399700001,400200001,399.950001,16,102.050151157106,4.54347109682806,2,"Even"
"Lcu.1GRN.Chr4",113800001,114300001,114.050001,20,101.993847688897,4.54067879985825,4,"Even"
"Lcu.1GRN.Chr2",139700001,140200001,139.950001,14,101.991445506496,4.54055966675948,2,"Even"
"Lcu.1GRN.Chr4",114150001,114650001,114.400001,21,101.722463618136,4.52721986131411,4,"Even"
"Lcu.1GRN.Chr4",114200001,114700001,114.450001,21,101.722463618136,4.52721986131411,4,"Even"
"Lcu.1GRN.Chr4",151650001,152150001,151.900001,12,101.601560136715,4.52122381106083,4,"Even"
"Lcu.1GRN.Chr7",649100001,649600001,649.350001,45,101.562154464248,4.51926953820119,7,"Odd"
"Lcu.1GRN.Chr2",317850001,318350001,318.100001,15,101.276484724947,4.50510212058381,2,"Even"
"Lcu.1GRN.Chr3",384550001,385050001,384.800001,16,101.254326973427,4.50400323583663,3,"Odd"
"Lcu.1GRN.Chr7",648750001,649250001,649.000001,36,100.884110508457,4.48564283378321,7,"Odd"
"Lcu.1GRN.Chr2",139900001,140400001,140.150001,14,100.651519121574,4.47410776773021,2,"Even"
"Lcu.1GRN.Chr2",399850001,400350001,400.100001,16,100.641303027889,4.47360111390678,2,"Even"
"Lcu.1GRN.Chr2",399900001,400400001,400.150001,16,100.641303027889,4.47360111390678,2,"Even"
"Lcu.1GRN.Chr2",650001,1150001,0.900001,43,100.635448663905,4.47331077437117,2,"Even"
"Lcu.1GRN.Chr4",287950001,288450001,288.200001,23,100.28402211486,4.4558822336572,4,"Even"
"Lcu.1GRN.Chr4",114350001,114850001,114.600001,14,100.026483443844,4.44310993963043,4,"Even"
"Lcu.1GRN.Chr6",338800001,339300001,339.050001,14,99.6876636137943,4.42630661267981,6,"Even"
"Lcu.1GRN.Chr4",325000001,325500001,325.250001,8,99.6498346557021,4.42443053491031,4,"Even"
"Lcu.1GRN.Chr4",114400001,114900001,114.650001,14,99.5591234072569,4.41993182901846,4,"Even"
"Lcu.1GRN.Chr7",648650001,649150001,648.900001,35,99.4376251547802,4.41390628187149,7,"Odd"
"Lcu.1GRN.Chr5",403300001,403800001,403.550001,17,99.4080098271092,4.41243754837519,5,"Odd"
"Lcu.1GRN.Chr4",115150001,115650001,115.400001,11,99.3564993654642,4.40988295430592,4,"Even"
"Lcu.1GRN.Chr4",107550001,108050001,107.800001,10,99.2955974938669,4.40686260552585,4,"Even"
"Lcu.1GRN.Chr4",107600001,108100001,107.850001,10,99.2955974938669,4.40686260552585,4,"Even"
"Lcu.1GRN.Chr4",107650001,108150001,107.900001,10,99.2955974938669,4.40686260552585,4,"Even"
"Lcu.1GRN.Chr4",488200001,488700001,488.450001,21,99.230224619012,4.40362052317865,4,"Even"
"Lcu.1GRN.Chr2",327800001,328300001,328.050001,20,98.8284817770875,4.38369661163567,2,"Even"
