"chr","start","stop","mid_pos_mb","n_snps","xpclr","z_score","chr_num","color_group"
"Lcu.1GRN.Chr3",96250001,96750001,96.500001,12,110.573010036419,5.89522931104273,3,"Odd"
"Lcu.1GRN.Chr3",96300001,96800001,96.550001,12,110.573010036419,5.89522931104273,3,"Odd"
"Lcu.1GRN.Chr3",96350001,96850001,96.600001,12,110.573010036419,5.89522931104273,3,"Odd"
"Lcu.1GRN.Chr3",96400001,96900001,96.650001,12,110.573010036419,5.89522931104273,3,"Odd"
"Lcu.1GRN.Chr3",96450001,96950001,96.700001,12,110.573010036419,5.89522931104273,3,"Odd"
"Lcu.1GRN.Chr3",96500001,97000001,96.750001,12,110.573010036419,5.89522931104273,3,"Odd"
"Lcu.1GRN.Chr3",96550001,97050001,96.800001,12,110.573010036419,5.89522931104273,3,"Odd"
"Lcu.1GRN.Chr2",540000001,540500001,540.250001,20,110.500218589409,5.89097899459804,2,"Even"
"Lcu.1GRN.Chr3",122100001,122600001,122.350001,18,110.420841572175,5.88634414454991,3,"Odd"
"Lcu.1GRN.Chr3",93700001,94200001,93.950001,14,110.400401320382,5.88515063154943,3,"Odd"
"Lcu.1GRN.Chr2",523100001,523600001,523.350001,20,110.363324021102,5.88298567589426,2,"Even"
"Lcu.1GRN.Chr3",441150001,441650001,441.400001,38,110.297820686172,5.87916091470221,3,"Odd"
"Lcu.1GRN.Chr6",394700001,395200001,394.950001,9,110.271182702632,5.87760551411408,6,"Even"
"Lcu.1GRN.Chr3",113700001,114200001,113.950001,19,110.223270493104,5.87480790449886,3,"Odd"
"Lcu.1GRN.Chr3",113750001,114250001,114.000001,19,110.223270493104,5.87480790449886,3,"Odd"
"Lcu.1GRN.Chr3",113800001,114300001,114.050001,19,110.223270493104,5.87480790449886,3,"Odd"
"Lcu.1GRN.Chr6",391200001,391700001,391.450001,28,110.128657748968,5.86928343536418,6,"Even"
"Lcu.1GRN.Chr6",392550001,393050001,392.800001,17,109.892012150874,5.85546562134267,6,"Even"
"Lcu.1GRN.Chr2",540050001,540550001,540.300001,19,109.855304692089,5.85332226079517,2,"Even"
"Lcu.1GRN.Chr6",375150001,375650001,375.400001,14,109.761161451243,5.84782520611145,6,"Even"
"Lcu.1GRN.Chr3",96200001,96700001,96.450001,12,109.614067614886,5.83923634880391,3,"Odd"
"Lcu.1GRN.Chr2",475250001,475750001,475.500001,28,109.540603574424,5.83494675940715,2,"Even"
"Lcu.1GRN.Chr2",637800001,638300001,638.050001,30,109.085913675166,5.80839726718754,2,"Even"
"Lcu.1GRN.Chr6",318500001,319000001,318.750001,22,109.064816354203,5.80716538770296,6,"Even"
"Lcu.1GRN.Chr3",116200001,116700001,116.450001,18,109.001633038544,5.80347609319642,3,"Odd"
"Lcu.1GRN.Chr6",294000001,294500001,294.250001,14,108.888880787056,5.79689245228315,6,"Even"
"Lcu.1GRN.Chr6",294050001,294550001,294.300001,14,108.888880787056,5.79689245228315,6,"Even"
"Lcu.1GRN.Chr6",294100001,294600001,294.350001,14,108.888880787056,5.79689245228315,6,"Even"
"Lcu.1GRN.Chr6",294150001,294650001,294.400001,14,108.888880787056,5.79689245228315,6,"Even"
"Lcu.1GRN.Chr3",91650001,92150001,91.900001,14,108.660224089615,5.78354111278874,3,"Odd"
"Lcu.1GRN.Chr3",94150001,94650001,94.400001,16,108.354949590978,5.76571603477482,3,"Odd"
"Lcu.1GRN.Chr3",94200001,94700001,94.450001,15,108.32759773226,5.76411895078108,3,"Odd"
"Lcu.1GRN.Chr3",112050001,112550001,112.300001,12,108.046707306341,5.74771766676388,3,"Odd"
"Lcu.1GRN.Chr3",115550001,116050001,115.800001,14,107.749989549694,5.73039221971884,3,"Odd"
"Lcu.1GRN.Chr3",115600001,116100001,115.850001,14,107.749989549694,5.73039221971884,3,"Odd"
"Lcu.1GRN.Chr2",637350001,637850001,637.600001,35,107.718801819208,5.72857115791555,2,"Even"
"Lcu.1GRN.Chr3",121750001,122250001,122.000001,21,107.689957340855,5.72688691937216,3,"Odd"
"Lcu.1GRN.Chr2",514400001,514900001,514.650001,22,107.575604911879,5.72020984357097,2,"Even"
"Lcu.1GRN.Chr3",126450001,126950001,126.700001,14,107.541578726618,5.7182230434632,3,"Odd"
"Lcu.1GRN.Chr3",126500001,127000001,126.750001,14,107.541578726618,5.7182230434632,3,"Odd"
"Lcu.1GRN.Chr6",298950001,299450001,299.200001,20,107.530839573625,5.71759598080071,6,"Even"
"Lcu.1GRN.Chr3",98100001,98600001,98.350001,14,107.437791179734,5.71216285458945,3,"Odd"
"Lcu.1GRN.Chr6",374800001,375300001,375.050001,14,107.333562030504,5.70607688041002,6,"Even"
"Lcu.1GRN.Chr6",390450001,390950001,390.700001,21,107.168469753653,5.6964370882639,6,"Even"
"Lcu.1GRN.Chr2",637400001,637900001,637.650001,32,107.088305451514,5.6917562683922,2,"Even"
"Lcu.1GRN.Chr3",122150001,122650001,122.400001,15,107.012377277277,5.68732279741684,3,"Odd"
"Lcu.1GRN.Chr3",122200001,122700001,122.450001,15,107.012377277277,5.68732279741684,3,"Odd"
"Lcu.1GRN.Chr3",119700001,120200001,119.950001,17,106.993643958317,5.68622895278382,3,"Odd"
"Lcu.1GRN.Chr6",378400001,378900001,378.650001,21,106.872639245489,5.67916344794856,6,"Even"
"Lcu.1GRN.Chr6",379900001,380400001,380.150001,14,106.422880878673,5.65290190952428,6,"Even"
"Lcu.1GRN.Chr3",90450001,90950001,90.700001,12,106.284347046457,5.64481287366364,3,"Odd"
"Lcu.1GRN.Chr2",522700001,523200001,522.950001,18,106.099741667757,5.6340337051062,2,"Even"
"Lcu.1GRN.Chr2",536800001,537300001,537.050001,25,105.70688717266,5.61109480239899,2,"Even"
"Lcu.1GRN.Chr3",99900001,100400001,100.150001,18,105.693259732998,5.61029909173147,3,"Odd"
"Lcu.1GRN.Chr3",99950001,100450001,100.200001,18,105.693259732998,5.61029909173147,3,"Odd"
"Lcu.1GRN.Chr3",441100001,441600001,441.350001,36,105.557785982498,5.602388735045,3,"Odd"
"Lcu.1GRN.Chr6",378350001,378850001,378.600001,21,105.099999150256,5.5756584118936,6,"Even"
"Lcu.1GRN.Chr2",514300001,514800001,514.550001,23,104.979532688667,5.56862433572456,2,"Even"
"Lcu.1GRN.Chr6",380100001,380600001,380.350001,16,104.946751001523,5.56671020226963,6,"Even"
"Lcu.1GRN.Chr6",310200001,310700001,310.450001,10,104.635970064398,5.54856360150799,6,"Even"
"Lcu.1GRN.Chr6",310250001,310750001,310.500001,10,104.635970064398,5.54856360150799,6,"Even"
"Lcu.1GRN.Chr3",126200001,126700001,126.450001,19,104.615173818619,5.54734930190202,3,"Odd"
"Lcu.1GRN.Chr3",119750001,120250001,120.000001,16,104.41830900805,5.53585430110031,3,"Odd"
"Lcu.1GRN.Chr6",302800001,303300001,303.050001,16,104.253557040999,5.52623437975493,6,"Even"
"Lcu.1GRN.Chr3",98900001,99400001,99.150001,12,104.077957194203,5.51598104715643,3,"Odd"
"Lcu.1GRN.Chr3",96600001,97100001,96.850001,11,103.88620296043,5.50478445460857,3,"Odd"
"Lcu.1GRN.Chr3",96650001,97150001,96.900001,11,103.88620296043,5.50478445460857,3,"Odd"
"Lcu.1GRN.Chr6",390500001,391000001,390.750001,24,103.567343102404,5.48616612300805,6,"Even"
"Lcu.1GRN.Chr6",390550001,391050001,390.800001,24,103.567343102404,5.48616612300805,6,"Even"
"Lcu.1GRN.Chr2",475150001,475650001,475.400001,26,103.340994464382,5.47294955185948,2,"Even"
"Lcu.1GRN.Chr2",475200001,475700001,475.450001,26,103.340994464382,5.47294955185948,2,"Even"
"Lcu.1GRN.Chr3",99850001,100350001,100.100001,17,103.222901511858,5.46605406566254,3,"Odd"
"Lcu.1GRN.Chr2",564000001,564500001,564.250001,17,103.119071029506,5.45999136977272,2,"Even"
"Lcu.1GRN.Chr3",99750001,100250001,100.000001,17,103.010040080049,5.4536250169045,3,"Odd"
"Lcu.1GRN.Chr3",116100001,116600001,116.350001,14,102.953796857481,5.45034095670784,3,"Odd"
"Lcu.1GRN.Chr3",98350001,98850001,98.600001,12,102.946977509381,5.44994277273756,3,"Odd"
"Lcu.1GRN.Chr2",637450001,637950001,637.700001,28,102.034606266423,5.39666911687716,2,"Even"
"Lcu.1GRN.Chr2",637500001,638000001,637.750001,28,102.034606266423,5.39666911687716,2,"Even"
"Lcu.1GRN.Chr6",315650001,316150001,315.900001,24,101.801271017748,5.38304459524302,6,"Even"
"Lcu.1GRN.Chr3",120350001,120850001,120.600001,15,101.694432941985,5.37680628498841,3,"Odd"
"Lcu.1GRN.Chr6",391800001,392300001,392.050001,22,101.61249143861,5.37202169375407,6,"Even"
"Lcu.1GRN.Chr2",536850001,537350001,537.100001,24,101.428370185934,5.3612707934738,2,"Even"
"Lcu.1GRN.Chr2",536900001,537400001,537.150001,24,101.428370185934,5.3612707934738,2,"Even"
"Lcu.1GRN.Chr2",536950001,537450001,537.200001,24,101.428370185934,5.3612707934738,2,"Even"
"Lcu.1GRN.Chr6",392950001,393450001,393.200001,13,101.081395662968,5.34101083737419,6,"Even"
"Lcu.1GRN.Chr6",376150001,376650001,376.400001,22,101.06084885912,5.33981110276436,6,"Even"
"Lcu.1GRN.Chr7",631050001,631550001,631.300001,30,101.059893234829,5.33975530354881,7,"Odd"
"Lcu.1GRN.Chr3",115700001,116200001,115.950001,12,101.05362914306,5.33938954117767,3,"Odd"
"Lcu.1GRN.Chr3",92700001,93200001,92.950001,12,101.0122809154,5.33697520461481,3,"Odd"
"Lcu.1GRN.Chr2",514450001,514950001,514.700001,20,101.007366912702,5.33668827438695,2,"Even"
"Lcu.1GRN.Chr6",376250001,376750001,376.500001,27,100.890313493884,5.32985348690378,6,"Even"
"Lcu.1GRN.Chr2",537100001,537600001,537.350001,24,100.805430812631,5.32489715932932,2,"Even"
"Lcu.1GRN.Chr2",475700001,476200001,475.950001,36,100.740431213544,5.32110181143829,2,"Even"
"Lcu.1GRN.Chr6",377700001,378200001,377.950001,22,100.730277965818,5.32050895997631,6,"Even"
"Lcu.1GRN.Chr6",374850001,375350001,375.100001,13,100.657359419462,5.3162512221592,6,"Even"
"Lcu.1GRN.Chr6",296350001,296850001,296.600001,20,100.583120346257,5.31191637834663,6,"Even"
"Lcu.1GRN.Chr6",380650001,381150001,380.900001,23,100.4278945066,5.30285269070151,6,"Even"
"Lcu.1GRN.Chr6",376200001,376700001,376.450001,24,100.373090501749,5.299652666899,6,"Even"
"Lcu.1GRN.Chr6",394650001,395150001,394.900001,8,100.291996892713,5.29491758449297,6,"Even"
"Lcu.1GRN.Chr6",392450001,392950001,392.700001,16,100.210950066533,5.29018523375327,6,"Even"
"Lcu.1GRN.Chr3",113850001,114350001,114.100001,18,99.7846081781282,5.26529099117707,3,"Odd"
"Lcu.1GRN.Chr3",440900001,441400001,441.150001,34,99.6751883745154,5.25890193298724,3,"Odd"
"Lcu.1GRN.Chr6",377800001,378300001,378.050001,25,99.3525442112385,5.24006263456299,6,"Even"
"Lcu.1GRN.Chr6",315600001,316100001,315.850001,23,99.263492940148,5.23486290166191,6,"Even"
"Lcu.1GRN.Chr2",568750001,569250001,569.000001,24,99.2534606791757,5.23427711465616,2,"Even"
"Lcu.1GRN.Chr6",322750001,323250001,323.000001,17,99.1086384473205,5.22582089707988,6,"Even"
"Lcu.1GRN.Chr6",315000001,315500001,315.250001,14,99.1062350930211,5.22568056443476,6,"Even"
"Lcu.1GRN.Chr6",378000001,378500001,378.250001,18,98.9644053095769,5.21739907690183,6,"Even"
"Lcu.1GRN.Chr6",292450001,292950001,292.700001,16,98.2773622256945,5.17728240608986,6,"Even"
"Lcu.1GRN.Chr6",292500001,293000001,292.750001,16,98.2773622256945,5.17728240608986,6,"Even"
"Lcu.1GRN.Chr6",296300001,296800001,296.550001,19,98.1591572916157,5.17038038125324,6,"Even"
"Lcu.1GRN.Chr2",568700001,569200001,568.950001,24,98.1435427528294,5.16946864321662,2,"Even"
"Lcu.1GRN.Chr6",389950001,390450001,390.200001,21,97.9502161480361,5.1581802394096,6,"Even"
"Lcu.1GRN.Chr3",115650001,116150001,115.900001,13,97.8493013224296,5.15228778967264,3,"Odd"
"Lcu.1GRN.Chr3",116250001,116750001,116.500001,16,97.6787776123239,5.14233085435893,3,"Odd"
"Lcu.1GRN.Chr3",135200001,135700001,135.450001,16,97.5197272294586,5.13304385038261,3,"Odd"
"Lcu.1GRN.Chr3",135250001,135750001,135.500001,16,97.5197272294586,5.13304385038261,3,"Odd"
"Lcu.1GRN.Chr3",135300001,135800001,135.550001,16,97.5197272294586,5.13304385038261,3,"Odd"
"Lcu.1GRN.Chr3",100250001,100750001,100.500001,18,97.4292364572107,5.12776006453722,3,"Odd"
"Lcu.1GRN.Chr3",128700001,129200001,128.950001,18,97.4118303730943,5.12674371758169,3,"Odd"
"Lcu.1GRN.Chr3",128750001,129250001,129.000001,18,97.4118303730943,5.12674371758169,3,"Odd"
"Lcu.1GRN.Chr6",377750001,378250001,378.000001,22,97.3672709105236,5.12414187596005,6,"Even"
"Lcu.1GRN.Chr6",393950001,394450001,394.200001,13,97.1603352404486,5.11205883437154,6,"Even"
"Lcu.1GRN.Chr2",537150001,537650001,537.400001,22,97.0756336178984,5.1071130788741,2,"Even"
"Lcu.1GRN.Chr6",387200001,387700001,387.450001,40,96.7819763630986,5.08996633553484,6,"Even"
"Lcu.1GRN.Chr3",116350001,116850001,116.600001,18,96.7642298903116,5.08893011317329,3,"Odd"
"Lcu.1GRN.Chr3",116400001,116900001,116.650001,18,96.7642298903116,5.08893011317329,3,"Odd"
"Lcu.1GRN.Chr3",116450001,116950001,116.700001,18,96.7642298903116,5.08893011317329,3,"Odd"
"Lcu.1GRN.Chr3",116500001,117000001,116.750001,18,96.7642298903116,5.08893011317329,3,"Odd"
"Lcu.1GRN.Chr3",112550001,113050001,112.800001,19,96.7080994962803,5.08565264107186,3,"Odd"
"Lcu.1GRN.Chr6",389400001,389900001,389.650001,38,96.6967051579703,5.08498732192402,6,"Even"
"Lcu.1GRN.Chr7",631000001,631500001,631.250001,29,96.3973187364759,5.06750605066401,7,"Odd"
"Lcu.1GRN.Chr6",378050001,378550001,378.300001,17,96.3895301442917,5.06705127221405,6,"Even"
"Lcu.1GRN.Chr6",378100001,378600001,378.350001,17,96.3895301442917,5.06705127221405,6,"Even"
"Lcu.1GRN.Chr3",94400001,94900001,94.650001,14,96.1824734001246,5.05496116106962,3,"Odd"
"Lcu.1GRN.Chr6",378950001,379450001,379.200001,9,96.091505031156,5.0496494881952,6,"Even"
"Lcu.1GRN.Chr6",392050001,392550001,392.300001,27,96.001323636204,5.04438376699151,6,"Even"
"Lcu.1GRN.Chr6",318550001,319050001,318.800001,20,95.9167621868437,5.03944619625257,6,"Even"
"Lcu.1GRN.Chr6",391150001,391650001,391.400001,24,95.7856775454388,5.03179212108449,6,"Even"
"Lcu.1GRN.Chr3",93600001,94100001,93.850001,11,95.6368029269208,5.023099283323,3,"Odd"
"Lcu.1GRN.Chr2",564700001,565200001,564.950001,29,95.5123891907552,5.01583472449791,2,"Even"
"Lcu.1GRN.Chr2",564750001,565250001,565.000001,29,95.5123891907552,5.01583472449791,2,"Even"
"Lcu.1GRN.Chr2",564800001,565300001,565.050001,29,95.5123891907552,5.01583472449791,2,"Even"
"Lcu.1GRN.Chr2",569100001,569600001,569.350001,22,95.3305733566322,5.0052184383624,2,"Even"
"Lcu.1GRN.Chr3",92300001,92800001,92.550001,10,95.2200524652046,4.99876508729424,3,"Odd"
"Lcu.1GRN.Chr3",92350001,92850001,92.600001,10,95.2200524652046,4.99876508729424,3,"Odd"
"Lcu.1GRN.Chr3",92400001,92900001,92.650001,10,95.2200524652046,4.99876508729424,3,"Odd"
"Lcu.1GRN.Chr6",388050001,388550001,388.300001,27,95.2053291797139,4.99790538982962,6,"Even"
"Lcu.1GRN.Chr6",376300001,376800001,376.550001,25,95.0887871896207,4.99110046483725,6,"Even"
"Lcu.1GRN.Chr6",292100001,292600001,292.350001,8,95.0781515811539,4.99047944817359,6,"Even"
"Lcu.1GRN.Chr6",292150001,292650001,292.400001,8,95.0781515811539,4.99047944817359,6,"Even"
"Lcu.1GRN.Chr6",295650001,296150001,295.900001,12,95.0697082880059,4.98998644151981,6,"Even"
"Lcu.1GRN.Chr6",295700001,296200001,295.950001,12,95.0697082880059,4.98998644151981,6,"Even"
"Lcu.1GRN.Chr6",295750001,296250001,296.000001,12,95.0697082880059,4.98998644151981,6,"Even"
"Lcu.1GRN.Chr3",112850001,113350001,113.100001,17,95.0264004065491,4.98745768012955,3,"Odd"
"Lcu.1GRN.Chr3",139900001,140400001,140.150001,22,94.8354275041782,4.97630670977828,3,"Odd"
"Lcu.1GRN.Chr6",324850001,325350001,325.100001,14,94.6982195792696,4.96829509407982,6,"Even"
"Lcu.1GRN.Chr7",649450001,649950001,649.700001,46,94.6953582455594,4.96812801986682,7,"Odd"
"Lcu.1GRN.Chr6",323150001,323650001,323.400001,17,94.4173579322525,4.95189549047211,6,"Even"
"Lcu.1GRN.Chr6",378150001,378650001,378.400001,16,94.408386430285,4.95137164153227,6,"Even"
"Lcu.1GRN.Chr6",391100001,391600001,391.350001,22,94.2885922629726,4.94437682084634,6,"Even"
"Lcu.1GRN.Chr6",386150001,386650001,386.400001,36,94.2790325140331,4.94381862397303,6,"Even"
"Lcu.1GRN.Chr3",119250001,119750001,119.500001,13,94.2596727126161,4.94268819882409,3,"Odd"
"Lcu.1GRN.Chr3",117950001,118450001,118.200001,10,94.2588115627561,4.94263791600156,3,"Odd"
"Lcu.1GRN.Chr3",118150001,118650001,118.400001,11,93.9699118557424,4.92576896743657,3,"Odd"
"Lcu.1GRN.Chr2",475750001,476250001,476.000001,34,93.8853616497259,4.92083205320016,2,"Even"
"Lcu.1GRN.Chr3",116550001,117050001,116.800001,17,93.6451319996395,4.90680496520834,3,"Odd"
"Lcu.1GRN.Chr3",123300001,123800001,123.550001,11,93.505180726123,4.89863316448568,3,"Odd"
"Lcu.1GRN.Chr6",374950001,375450001,375.200001,13,93.2993356379262,4.88661380233041,6,"Even"
"Lcu.1GRN.Chr6",375000001,375500001,375.250001,13,93.2993356379262,4.88661380233041,6,"Even"
"Lcu.1GRN.Chr6",314900001,315400001,315.150001,12,93.1103861990671,4.87558098267669,6,"Even"
"Lcu.1GRN.Chr6",314950001,315450001,315.200001,12,93.1103861990671,4.87558098267669,6,"Even"
"Lcu.1GRN.Chr2",568800001,569300001,569.050001,22,93.0868802463341,4.8742084623937,2,"Even"
"Lcu.1GRN.Chr2",568850001,569350001,569.100001,22,93.0868802463341,4.8742084623937,2,"Even"
"Lcu.1GRN.Chr6",295950001,296450001,296.200001,16,92.9989303015874,4.86907303629874,6,"Even"
"Lcu.1GRN.Chr2",514200001,514700001,514.450001,22,92.9371587814236,4.86546617699385,2,"Even"
"Lcu.1GRN.Chr2",514250001,514750001,514.500001,22,92.9371587814236,4.86546617699385,2,"Even"
"Lcu.1GRN.Chr6",379000001,379500001,379.250001,9,92.9267107250288,4.86485611155713,6,"Even"
"Lcu.1GRN.Chr6",379050001,379550001,379.300001,9,92.9267107250288,4.86485611155713,6,"Even"
"Lcu.1GRN.Chr6",379100001,379600001,379.350001,9,92.9267107250288,4.86485611155713,6,"Even"
"Lcu.1GRN.Chr2",539800001,540300001,540.050001,18,92.8248822608933,4.85891031416706,2,"Even"
"Lcu.1GRN.Chr6",293800001,294300001,294.050001,15,92.7317560739369,4.85347264559321,6,"Even"
"Lcu.1GRN.Chr6",293850001,294350001,294.100001,15,92.7317560739369,4.85347264559321,6,"Even"
"Lcu.1GRN.Chr6",293900001,294400001,294.150001,15,92.7317560739369,4.85347264559321,6,"Even"
"Lcu.1GRN.Chr3",115850001,116350001,116.100001,11,92.5557462684576,4.84319537537286,3,"Odd"
"Lcu.1GRN.Chr3",115900001,116400001,116.150001,11,92.5557462684576,4.84319537537286,3,"Odd"
"Lcu.1GRN.Chr3",112650001,113150001,112.900001,19,92.5068143572312,4.84033822504135,3,"Odd"
"Lcu.1GRN.Chr3",91600001,92100001,91.850001,12,92.4142415428933,4.83493286807605,3,"Odd"
"Lcu.1GRN.Chr2",505950001,506450001,506.200001,16,92.3606810311564,4.83180545224394,2,"Even"
"Lcu.1GRN.Chr2",506000001,506500001,506.250001,16,92.3606810311564,4.83180545224394,2,"Even"
"Lcu.1GRN.Chr2",506050001,506550001,506.300001,16,92.3606810311564,4.83180545224394,2,"Even"
"Lcu.1GRN.Chr2",506100001,506600001,506.350001,16,92.3606810311564,4.83180545224394,2,"Even"
"Lcu.1GRN.Chr7",630850001,631350001,631.100001,28,92.2872903600031,4.82752014690517,7,"Odd"
"Lcu.1GRN.Chr7",630900001,631400001,631.150001,28,92.2872903600031,4.82752014690517,7,"Odd"
"Lcu.1GRN.Chr3",129200001,129700001,129.450001,13,92.0953604346439,4.816313295668,3,"Odd"
"Lcu.1GRN.Chr3",129250001,129750001,129.500001,13,92.0953604346439,4.816313295668,3,"Odd"
"Lcu.1GRN.Chr6",378300001,378800001,378.550001,17,92.047633543438,4.81352650685038,6,"Even"
"Lcu.1GRN.Chr3",115450001,115950001,115.700001,12,92.0276058644073,4.81235708410871,3,"Odd"
"Lcu.1GRN.Chr2",522600001,523100001,522.850001,14,91.9991982785645,4.81069835586218,2,"Even"
"Lcu.1GRN.Chr3",90700001,91200001,90.950001,10,91.9810318193861,4.8096376103576,3,"Odd"
"Lcu.1GRN.Chr3",119850001,120350001,120.100001,12,91.9266866001178,4.8064643751956,3,"Odd"
"Lcu.1GRN.Chr6",389800001,390300001,390.050001,29,91.8114899535481,4.79973800525244,6,"Even"
"Lcu.1GRN.Chr6",388300001,388800001,388.550001,20,91.810458022165,4.79967775044082,6,"Even"
"Lcu.1GRN.Chr7",630950001,631450001,631.200001,27,91.7850029879408,4.79819142265085,7,"Odd"
"Lcu.1GRN.Chr6",387250001,387750001,387.500001,38,91.7361566998712,4.79533927188354,6,"Even"
"Lcu.1GRN.Chr2",536750001,537250001,537.000001,21,91.7021761744793,4.79335513787048,2,"Even"
"Lcu.1GRN.Chr3",119200001,119700001,119.450001,12,91.6949275775893,4.79293188992271,3,"Odd"
"Lcu.1GRN.Chr3",41450001,41950001,41.700001,11,91.6183245008067,4.78845901116654,3,"Odd"
"Lcu.1GRN.Chr6",318750001,319250001,319.000001,19,91.3480834376907,4.77267954693318,6,"Even"
"Lcu.1GRN.Chr6",318800001,319300001,319.050001,19,91.3480834376907,4.77267954693318,6,"Even"
"Lcu.1GRN.Chr6",318850001,319350001,319.100001,19,91.3480834376907,4.77267954693318,6,"Even"
"Lcu.1GRN.Chr2",514500001,515000001,514.750001,19,91.3031056295376,4.77005327797589,2,"Even"
"Lcu.1GRN.Chr7",631100001,631600001,631.350001,28,91.1386344646668,4.76044975276187,7,"Odd"
"Lcu.1GRN.Chr3",113000001,113500001,113.250001,13,91.110376533162,4.75879976288118,3,"Odd"
"Lcu.1GRN.Chr6",388350001,388850001,388.600001,19,91.0932619063196,4.75780043421139,6,"Even"
"Lcu.1GRN.Chr6",388250001,388750001,388.500001,20,91.0910379076524,4.7576705742004,6,"Even"
"Lcu.1GRN.Chr2",564050001,564550001,564.300001,15,90.8927923336521,4.74609495016944,2,"Even"
"Lcu.1GRN.Chr2",540100001,540600001,540.350001,17,90.8690801295455,4.74471038680116,2,"Even"
"Lcu.1GRN.Chr3",112900001,113400001,113.150001,14,90.5721161205679,4.72737056100184,3,"Odd"
"Lcu.1GRN.Chr6",395150001,395650001,395.400001,17,90.5192817710974,4.72428554602243,6,"Even"
"Lcu.1GRN.Chr6",293950001,294450001,294.200001,13,90.4147545010726,4.71818216447209,6,"Even"
"Lcu.1GRN.Chr6",312650001,313150001,312.900001,24,90.3309630579407,4.71328955464916,6,"Even"
"Lcu.1GRN.Chr6",379200001,379700001,379.450001,8,90.2560879134969,4.70891757042849,6,"Even"
"Lcu.1GRN.Chr6",379250001,379750001,379.500001,8,90.2560879134969,4.70891757042849,6,"Even"
"Lcu.1GRN.Chr7",649400001,649900001,649.650001,54,90.2033664831701,4.7058391488349,7,"Odd"
"Lcu.1GRN.Chr2",475100001,475600001,475.350001,20,90.1813433552482,4.70455321117856,2,"Even"
"Lcu.1GRN.Chr6",299000001,299500001,299.250001,22,90.0746658145218,4.6983242746173,6,"Even"
"Lcu.1GRN.Chr3",94250001,94750001,94.500001,13,90.044739823149,4.6965768861743,3,"Odd"
"Lcu.1GRN.Chr3",94300001,94800001,94.550001,13,90.044739823149,4.6965768861743,3,"Odd"
"Lcu.1GRN.Chr3",94350001,94850001,94.600001,13,90.044739823149,4.6965768861743,3,"Odd"
"Lcu.1GRN.Chr6",377850001,378350001,378.100001,21,90.0101742028983,4.6945585882807,6,"Even"
"Lcu.1GRN.Chr6",383450001,383950001,383.700001,27,89.9538964978326,4.69127251463971,6,"Even"
"Lcu.1GRN.Chr6",379150001,379650001,379.400001,8,89.721923858417,4.67772755620678,6,"Even"
"Lcu.1GRN.Chr3",130500001,131000001,130.750001,11,89.2065743771953,4.64763613111819,3,"Odd"
"Lcu.1GRN.Chr6",376050001,376550001,376.300001,20,89.1336202104567,4.64337631341524,6,"Even"
"Lcu.1GRN.Chr6",376100001,376600001,376.350001,20,89.1336202104567,4.64337631341524,6,"Even"
"Lcu.1GRN.Chr6",379400001,379900001,379.650001,11,88.8603723066728,4.62742127876993,6,"Even"
"Lcu.1GRN.Chr6",388150001,388650001,388.400001,20,88.5290534002453,4.6080754592504,6,"Even"
"Lcu.1GRN.Chr6",319450001,319950001,319.700001,16,88.4617334432934,4.60414462490323,6,"Even"
"Lcu.1GRN.Chr2",569050001,569550001,569.300001,19,88.3566692121754,4.59800989001869,2,"Even"
"Lcu.1GRN.Chr2",514550001,515050001,514.800001,20,88.3505789000941,4.59765427470047,2,"Even"
"Lcu.1GRN.Chr6",315350001,315850001,315.600001,19,88.2693260051138,4.59290989153599,6,"Even"
"Lcu.1GRN.Chr3",113900001,114400001,114.150001,17,88.2304928400323,4.59064241030125,3,"Odd"
