"seqnames","start","end","ID","Name","Description","clean_id","go_terms","TERM","ONTOLOGY","term_name","ontology_full"
"Lcu.1GRN.Chr7",229486030,229488133,"Lcu.1GRN.7g030230","Lcu.1GRN.7g030230","DNA-3-methyladenine glycosylase","Lcu.1GRN.7g030230","GO:0006284","base-excision repair","BP","base-excision repair","Biological Process"
"Lcu.1GRN.Chr7",229486030,229488133,"Lcu.1GRN.7g030230","Lcu.1GRN.7g030230","DNA-3-methyladenine glycosylase","Lcu.1GRN.7g030230","GO:0008725","DNA-3-methyladenine glycosylase activity","MF","DNA-3-methyladenine glycosylase activity","Molecular Function"
"Lcu.1GRN.Chr7",229486030,229488133,"Lcu.1GRN.7g030230","Lcu.1GRN.7g030230","DNA-3-methyladenine glycosylase","Lcu.1GRN.7g030230","GO:0003824","catalytic activity","MF","catalytic activity","Molecular Function"
"Lcu.1GRN.Chr7",229486030,229488133,"Lcu.1GRN.7g030230","Lcu.1GRN.7g030230","DNA-3-methyladenine glycosylase","Lcu.1GRN.7g030230","GO:0006281","DNA repair","BP","DNA repair","Biological Process"
"Lcu.1GRN.Chr7",88567986,88575881,"Lcu.1GRN.7g015970","Lcu.1GRN.7g015970","DNA-directed RNA polymerase subunit","Lcu.1GRN.7g015970","GO:0003899","DNA-directed 5'-3' RNA polymerase activity","MF","DNA-directed 5'-3' RNA polymerase activity","Molecular Function"
"Lcu.1GRN.Chr7",88567986,88575881,"Lcu.1GRN.7g015970","Lcu.1GRN.7g015970","DNA-directed RNA polymerase subunit","Lcu.1GRN.7g015970","GO:0006351","DNA-templated transcription","BP","DNA-templated transcription","Biological Process"
"Lcu.1GRN.Chr1",358067273,358068307,"Lcu.1GRN.1g034340","Lcu.1GRN.1g034340","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 3B","Lcu.1GRN.1g034340","GO:0008250","oligosaccharyltransferase complex","CC","oligosaccharyltransferase complex","Cellular Component"
"Lcu.1GRN.Chr1",358067273,358068307,"Lcu.1GRN.1g034340","Lcu.1GRN.1g034340","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 3B","Lcu.1GRN.1g034340","GO:0018279","protein N-linked glycosylation via asparagine","BP","protein N-linked glycosylation via asparagine","Biological Process"
"Lcu.1GRN.Chr7",244523281,244533382,"Lcu.1GRN.7g031750","Lcu.1GRN.7g031750","Dual-specificity RNA methyltransferase RlmN","Lcu.1GRN.7g031750","GO:0030488","tRNA methylation","BP","tRNA methylation","Biological Process"
"Lcu.1GRN.Chr7",244523281,244533382,"Lcu.1GRN.7g031750","Lcu.1GRN.7g031750","Dual-specificity RNA methyltransferase RlmN","Lcu.1GRN.7g031750","GO:0070475","rRNA base methylation","BP","rRNA base methylation","Biological Process"
"Lcu.1GRN.Chr7",244523281,244533382,"Lcu.1GRN.7g031750","Lcu.1GRN.7g031750","Dual-specificity RNA methyltransferase RlmN","Lcu.1GRN.7g031750","GO:0006364","rRNA processing","BP","rRNA processing","Biological Process"
"Lcu.1GRN.Chr7",244523281,244533382,"Lcu.1GRN.7g031750","Lcu.1GRN.7g031750","Dual-specificity RNA methyltransferase RlmN","Lcu.1GRN.7g031750","GO:0008173","RNA methyltransferase activity","MF","RNA methyltransferase activity","Molecular Function"
"Lcu.1GRN.Chr7",244523281,244533382,"Lcu.1GRN.7g031750","Lcu.1GRN.7g031750","Dual-specificity RNA methyltransferase RlmN","Lcu.1GRN.7g031750","GO:0003824","catalytic activity","MF","catalytic activity","Molecular Function"
"Lcu.1GRN.Chr7",244523281,244533382,"Lcu.1GRN.7g031750","Lcu.1GRN.7g031750","Dual-specificity RNA methyltransferase RlmN","Lcu.1GRN.7g031750","GO:0051536","iron-sulfur cluster binding","MF","iron-sulfur cluster binding","Molecular Function"
"Lcu.1GRN.Chr2",506131228,506132050,"Lcu.1GRN.2g067490","Lcu.1GRN.2g067490","DUF659 domain-containing protein","Lcu.1GRN.2g067490","GO:0003677","DNA binding","MF","DNA binding","Molecular Function"
"Lcu.1GRN.Chr6",295790954,295791799,"Lcu.1GRN.6g034650","Lcu.1GRN.6g034650","Dynamin 3A-like protein","Lcu.1GRN.6g034650","GO:0000266","mitochondrial fission","BP","mitochondrial fission","Biological Process"
"Lcu.1GRN.Chr6",295790954,295791799,"Lcu.1GRN.6g034650","Lcu.1GRN.6g034650","Dynamin 3A-like protein","Lcu.1GRN.6g034650","GO:0003924","GTPase activity","MF","GTPase activity","Molecular Function"
"Lcu.1GRN.Chr6",295790954,295791799,"Lcu.1GRN.6g034650","Lcu.1GRN.6g034650","Dynamin 3A-like protein","Lcu.1GRN.6g034650","GO:0005737","cytoplasm","CC","cytoplasm","Cellular Component"
"Lcu.1GRN.Chr6",295790954,295791799,"Lcu.1GRN.6g034650","Lcu.1GRN.6g034650","Dynamin 3A-like protein","Lcu.1GRN.6g034650","GO:0005739","mitochondrion","CC","mitochondrion","Cellular Component"
"Lcu.1GRN.Chr6",295790954,295791799,"Lcu.1GRN.6g034650","Lcu.1GRN.6g034650","Dynamin 3A-like protein","Lcu.1GRN.6g034650","GO:0005777","peroxisome","CC","peroxisome","Cellular Component"
"Lcu.1GRN.Chr6",295790954,295791799,"Lcu.1GRN.6g034650","Lcu.1GRN.6g034650","Dynamin 3A-like protein","Lcu.1GRN.6g034650","GO:0005874","microtubule","CC","microtubule","Cellular Component"
"Lcu.1GRN.Chr6",295790954,295791799,"Lcu.1GRN.6g034650","Lcu.1GRN.6g034650","Dynamin 3A-like protein","Lcu.1GRN.6g034650","GO:0008017","microtubule binding","MF","microtubule binding","Molecular Function"
"Lcu.1GRN.Chr6",295790954,295791799,"Lcu.1GRN.6g034650","Lcu.1GRN.6g034650","Dynamin 3A-like protein","Lcu.1GRN.6g034650","GO:0016020","membrane","CC","membrane","Cellular Component"
"Lcu.1GRN.Chr6",295790954,295791799,"Lcu.1GRN.6g034650","Lcu.1GRN.6g034650","Dynamin 3A-like protein","Lcu.1GRN.6g034650","GO:0016559","peroxisome fission","BP","peroxisome fission","Biological Process"
"Lcu.1GRN.Chr6",295790954,295791799,"Lcu.1GRN.6g034650","Lcu.1GRN.6g034650","Dynamin 3A-like protein","Lcu.1GRN.6g034650","GO:0005525","GTP binding","MF","GTP binding","Molecular Function"
"Lcu.1GRN.Chr6",295549970,295551568,"Lcu.1GRN.6g034560","Lcu.1GRN.6g034560","ENT domain-containing protein","Lcu.1GRN.6g034560","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr6",295549970,295551568,"Lcu.1GRN.6g034560","Lcu.1GRN.6g034560","ENT domain-containing protein","Lcu.1GRN.6g034560","GO:0050832","defense response to fungus","BP","defense response to fungus","Biological Process"
"Lcu.1GRN.Chr1",358199713,358200006,"Lcu.1GRN.1g034370","Lcu.1GRN.1g034370","ENT domain-containing protein","Lcu.1GRN.1g034370","GO:0050832","defense response to fungus","BP","defense response to fungus","Biological Process"
"Lcu.1GRN.Chr1",370177973,370178418,"Lcu.1GRN.1g036020","Lcu.1GRN.1g036020","Epidermal patterning factor-like protein","Lcu.1GRN.1g036020","GO:0010052","guard cell differentiation","BP","guard cell differentiation","Biological Process"
"Lcu.1GRN.Chr1",370177973,370178418,"Lcu.1GRN.1g036020","Lcu.1GRN.1g036020","Epidermal patterning factor-like protein","Lcu.1GRN.1g036020","GO:0010374","stomatal complex development","BP","stomatal complex development","Biological Process"
"Lcu.1GRN.Chr2",498599753,498600382,"Lcu.1GRN.2g067070","Lcu.1GRN.2g067070","Epidermal patterning factor-like protein","Lcu.1GRN.2g067070","GO:0010052","guard cell differentiation","BP","guard cell differentiation","Biological Process"
"Lcu.1GRN.Chr2",498599753,498600382,"Lcu.1GRN.2g067070","Lcu.1GRN.2g067070","Epidermal patterning factor-like protein","Lcu.1GRN.2g067070","GO:0010374","stomatal complex development","BP","stomatal complex development","Biological Process"
"Lcu.1GRN.Chr1",364498171,364499782,"Lcu.1GRN.1g035280","Lcu.1GRN.1g035280","ERG2/sigma1 receptor-like protein","Lcu.1GRN.1g035280","GO:0005783","endoplasmic reticulum","CC","endoplasmic reticulum","Cellular Component"
"Lcu.1GRN.Chr7",471981533,471987080,"Lcu.1GRN.7g048750","Lcu.1GRN.7g048750","Extra-large guanine nucleotide-binding protein 1-like","Lcu.1GRN.7g048750","GO:0003924","GTPase activity","MF","GTPase activity","Molecular Function"
"Lcu.1GRN.Chr7",471981533,471987080,"Lcu.1GRN.7g048750","Lcu.1GRN.7g048750","Extra-large guanine nucleotide-binding protein 1-like","Lcu.1GRN.7g048750","GO:0007186","G protein-coupled receptor signaling pathway","BP","G protein-coupled receptor signaling pathway","Biological Process"
"Lcu.1GRN.Chr7",471981533,471987080,"Lcu.1GRN.7g048750","Lcu.1GRN.7g048750","Extra-large guanine nucleotide-binding protein 1-like","Lcu.1GRN.7g048750","GO:0019001","guanyl nucleotide binding","MF","guanyl nucleotide binding","Molecular Function"
"Lcu.1GRN.Chr7",471981533,471987080,"Lcu.1GRN.7g048750","Lcu.1GRN.7g048750","Extra-large guanine nucleotide-binding protein 1-like","Lcu.1GRN.7g048750","GO:0031683","G-protein beta/gamma-subunit complex binding","MF","G-protein beta/gamma-subunit complex binding","Molecular Function"
"Lcu.1GRN.Chr7",471981533,471987080,"Lcu.1GRN.7g048750","Lcu.1GRN.7g048750","Extra-large guanine nucleotide-binding protein 1-like","Lcu.1GRN.7g048750","GO:0007165","signal transduction","BP","signal transduction","Biological Process"
"Lcu.1GRN.Chr4",480596436,480597016,"Lcu.1GRN.4g069450","Lcu.1GRN.4g069450","F-box domain-containing protein","Lcu.1GRN.4g069450","GO:0005515","protein binding","MF","protein binding","Molecular Function"
"Lcu.1GRN.Chr6",293173924,293175291,"Lcu.1GRN.6g034280","Lcu.1GRN.6g034280","F-box only protein 8","Lcu.1GRN.6g034280","GO:0005515","protein binding","MF","protein binding","Molecular Function"
"Lcu.1GRN.Chr6",293006173,293007465,"Lcu.1GRN.6g034250","Lcu.1GRN.6g034250","F-box protein At2g16450","Lcu.1GRN.6g034250","GO:0005515","protein binding","MF","protein binding","Molecular Function"
"Lcu.1GRN.Chr6",293314102,293316511,"Lcu.1GRN.6g034310","Lcu.1GRN.6g034310","F-box protein At2g16450","Lcu.1GRN.6g034310","GO:0005515","protein binding","MF","protein binding","Molecular Function"
"Lcu.1GRN.Chr6",293167498,293168763,"Lcu.1GRN.6g034270","Lcu.1GRN.6g034270","F-box protein At5g07610","Lcu.1GRN.6g034270","GO:0005515","protein binding","MF","protein binding","Molecular Function"
"Lcu.1GRN.Chr6",293060889,293062133,"Lcu.1GRN.6g034260","Lcu.1GRN.6g034260","F-box protein interaction domain protein","Lcu.1GRN.6g034260","GO:0005515","protein binding","MF","protein binding","Molecular Function"
"Lcu.1GRN.Chr1",358249624,358250005,"Lcu.1GRN.1g034390","Lcu.1GRN.1g034390","Ferrochelatase","Lcu.1GRN.1g034390","GO:0004325","ferrochelatase activity","MF","ferrochelatase activity","Molecular Function"
"Lcu.1GRN.Chr1",358249624,358250005,"Lcu.1GRN.1g034390","Lcu.1GRN.1g034390","Ferrochelatase","Lcu.1GRN.1g034390","GO:0005739","mitochondrion","CC","mitochondrion","Cellular Component"
"Lcu.1GRN.Chr1",358249624,358250005,"Lcu.1GRN.1g034390","Lcu.1GRN.1g034390","Ferrochelatase","Lcu.1GRN.1g034390","GO:0006783","heme biosynthetic process","BP","heme biosynthetic process","Biological Process"
"Lcu.1GRN.Chr1",412550364,412553122,"Lcu.1GRN.1g041920","Lcu.1GRN.1g041920","Fucosyltransferase","Lcu.1GRN.1g041920","GO:0008417","fucosyltransferase activity","MF","fucosyltransferase activity","Molecular Function"
"Lcu.1GRN.Chr1",412550364,412553122,"Lcu.1GRN.1g041920","Lcu.1GRN.1g041920","Fucosyltransferase","Lcu.1GRN.1g041920","GO:0009101","glycoprotein biosynthetic process","BP","glycoprotein biosynthetic process","Biological Process"
"Lcu.1GRN.Chr1",412550364,412553122,"Lcu.1GRN.1g041920","Lcu.1GRN.1g041920","Fucosyltransferase","Lcu.1GRN.1g041920","GO:0016020","membrane","CC","membrane","Cellular Component"
"Lcu.1GRN.Chr1",412550364,412553122,"Lcu.1GRN.1g041920","Lcu.1GRN.1g041920","Fucosyltransferase","Lcu.1GRN.1g041920","GO:0036065","fucosylation","BP","fucosylation","Biological Process"
"Lcu.1GRN.Chr1",412550364,412553122,"Lcu.1GRN.1g041920","Lcu.1GRN.1g041920","Fucosyltransferase","Lcu.1GRN.1g041920","GO:0046920","alpha-(1->3)-fucosyltransferase activity","MF","alpha-(1->3)-fucosyltransferase activity","Molecular Function"
"Lcu.1GRN.Chr2",502395076,502395786,"Lcu.1GRN.2g067320","Lcu.1GRN.2g067320","Gag/pol polyprotein","Lcu.1GRN.2g067320","GO:0004190","aspartic-type endopeptidase activity","MF","aspartic-type endopeptidase activity","Molecular Function"
"Lcu.1GRN.Chr2",502395076,502395786,"Lcu.1GRN.2g067320","Lcu.1GRN.2g067320","Gag/pol polyprotein","Lcu.1GRN.2g067320","GO:0006508","proteolysis","BP","proteolysis","Biological Process"
"Lcu.1GRN.Chr7",246309331,246310008,"Lcu.1GRN.7g031900","Lcu.1GRN.7g031900","Gag-pol polyprotein","Lcu.1GRN.7g031900","GO:0003676","nucleic acid binding","MF","nucleic acid binding","Molecular Function"
"Lcu.1GRN.Chr7",246309331,246310008,"Lcu.1GRN.7g031900","Lcu.1GRN.7g031900","Gag-pol polyprotein","Lcu.1GRN.7g031900","GO:0015074","DNA integration","BP","DNA integration","Biological Process"
"Lcu.1GRN.Chr6",295640058,295649521,"Lcu.1GRN.6g034600","Lcu.1GRN.6g034600","Golgin candidate 4","Lcu.1GRN.6g034600","GO:0005794","Golgi apparatus","CC","Golgi apparatus","Cellular Component"
"Lcu.1GRN.Chr6",295640058,295649521,"Lcu.1GRN.6g034600","Lcu.1GRN.6g034600","Golgin candidate 4","Lcu.1GRN.6g034600","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","BP","endoplasmic reticulum to Golgi vesicle-mediated transport","Biological Process"
"Lcu.1GRN.Chr6",295640058,295649521,"Lcu.1GRN.6g034600","Lcu.1GRN.6g034600","Golgin candidate 4","Lcu.1GRN.6g034600","GO:0007030","Golgi organization","BP","Golgi organization","Biological Process"
"Lcu.1GRN.Chr6",295640058,295649521,"Lcu.1GRN.6g034600","Lcu.1GRN.6g034600","Golgin candidate 4","Lcu.1GRN.6g034600","GO:0031267","small GTPase binding","MF","small GTPase binding","Molecular Function"
"Lcu.1GRN.Chr1",413030237,413030626,"Lcu.1GRN.1g042030","Lcu.1GRN.1g042030","GRF-type domain-containing protein","Lcu.1GRN.1g042030","GO:0008270","zinc ion binding","MF","zinc ion binding","Molecular Function"
"Lcu.1GRN.Chr1",479236946,479238928,"Lcu.1GRN.1g051230","Lcu.1GRN.1g051230","GTP-binding protein","Lcu.1GRN.1g051230","GO:0003924","GTPase activity","MF","GTPase activity","Molecular Function"
"Lcu.1GRN.Chr1",479236946,479238928,"Lcu.1GRN.1g051230","Lcu.1GRN.1g051230","GTP-binding protein","Lcu.1GRN.1g051230","GO:0005525","GTP binding","MF","GTP binding","Molecular Function"
"Lcu.1GRN.Chr1",479261539,479263521,"Lcu.1GRN.1g051250","Lcu.1GRN.1g051250","GTP-binding protein","Lcu.1GRN.1g051250","GO:0003924","GTPase activity","MF","GTPase activity","Molecular Function"
"Lcu.1GRN.Chr1",479261539,479263521,"Lcu.1GRN.1g051250","Lcu.1GRN.1g051250","GTP-binding protein","Lcu.1GRN.1g051250","GO:0005525","GTP binding","MF","GTP binding","Molecular Function"
"Lcu.1GRN.Chr2",498994929,498998354,"Lcu.1GRN.2g067120","Lcu.1GRN.2g067120","G-type lectin S-receptor-like serine/threonine-protein kinase","Lcu.1GRN.2g067120","GO:0004672","protein kinase activity","MF","protein kinase activity","Molecular Function"
"Lcu.1GRN.Chr2",498994929,498998354,"Lcu.1GRN.2g067120","Lcu.1GRN.2g067120","G-type lectin S-receptor-like serine/threonine-protein kinase","Lcu.1GRN.2g067120","GO:0006468","protein phosphorylation","BP","protein phosphorylation","Biological Process"
"Lcu.1GRN.Chr2",498994929,498998354,"Lcu.1GRN.2g067120","Lcu.1GRN.2g067120","G-type lectin S-receptor-like serine/threonine-protein kinase","Lcu.1GRN.2g067120","GO:0005524","ATP binding","MF","ATP binding","Molecular Function"
"Lcu.1GRN.Chr7",243553934,243555068,"Lcu.1GRN.7g031580","Lcu.1GRN.7g031580","GUB_WAK_bind domain-containing protein","Lcu.1GRN.7g031580","GO:0030247","polysaccharide binding","MF","polysaccharide binding","Molecular Function"
"Lcu.1GRN.Chr6",295793611,295794898,"Lcu.1GRN.6g034680","Lcu.1GRN.6g034680","Heat shock protein 70 family","Lcu.1GRN.6g034680","GO:0005524","ATP binding","MF","ATP binding","Molecular Function"
"Lcu.1GRN.Chr6",295793611,295794898,"Lcu.1GRN.6g034680","Lcu.1GRN.6g034680","Heat shock protein 70 family","Lcu.1GRN.6g034680","GO:0016887","ATP hydrolysis activity","MF","ATP hydrolysis activity","Molecular Function"
"Lcu.1GRN.Chr1",370964597,370965712,"Lcu.1GRN.1g036150","Lcu.1GRN.1g036150","Heat stress transcription factor a-6b-like protein","Lcu.1GRN.1g036150","GO:0003700","DNA-binding transcription factor activity","MF","DNA-binding transcription factor activity","Molecular Function"
"Lcu.1GRN.Chr1",370964597,370965712,"Lcu.1GRN.1g036150","Lcu.1GRN.1g036150","Heat stress transcription factor a-6b-like protein","Lcu.1GRN.1g036150","GO:0006355","regulation of DNA-templated transcription","BP","regulation of DNA-templated transcription","Biological Process"
"Lcu.1GRN.Chr1",370964597,370965712,"Lcu.1GRN.1g036150","Lcu.1GRN.1g036150","Heat stress transcription factor a-6b-like protein","Lcu.1GRN.1g036150","GO:0043565","sequence-specific DNA binding","MF","sequence-specific DNA binding","Molecular Function"
"Lcu.1GRN.Chr1",370964597,370965712,"Lcu.1GRN.1g036150","Lcu.1GRN.1g036150","Heat stress transcription factor a-6b-like protein","Lcu.1GRN.1g036150","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","MF","RNA polymerase II cis-regulatory region sequence-specific DNA binding","Molecular Function"
"Lcu.1GRN.Chr1",370964597,370965712,"Lcu.1GRN.1g036150","Lcu.1GRN.1g036150","Heat stress transcription factor a-6b-like protein","Lcu.1GRN.1g036150","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr1",370964597,370965712,"Lcu.1GRN.1g036150","Lcu.1GRN.1g036150","Heat stress transcription factor a-6b-like protein","Lcu.1GRN.1g036150","GO:0006357","regulation of transcription by RNA polymerase II","BP","regulation of transcription by RNA polymerase II","Biological Process"
"Lcu.1GRN.Chr1",370964597,370965712,"Lcu.1GRN.1g036150","Lcu.1GRN.1g036150","Heat stress transcription factor a-6b-like protein","Lcu.1GRN.1g036150","GO:0034605","cellular response to heat","BP","cellular response to heat","Biological Process"
"Lcu.1GRN.Chr3",10978305,10979213,"Lcu.1GRN.3g002510","Lcu.1GRN.3g002510","Heavy metal-associated isoprenylated plant protein","Lcu.1GRN.3g002510","GO:0046872","metal ion binding","MF","metal ion binding","Molecular Function"
"Lcu.1GRN.Chr6",293380510,293382109,"Lcu.1GRN.6g034320","Lcu.1GRN.6g034320","heavy metal-associated isoprenylated plant protein 39","Lcu.1GRN.6g034320","GO:0046872","metal ion binding","MF","metal ion binding","Molecular Function"
"Lcu.1GRN.Chr2",538704277,538705609,"Lcu.1GRN.2g070990","Lcu.1GRN.2g070990","Heterogeneous nuclear ribonucleoprotein 1","Lcu.1GRN.2g070990","GO:0003723","RNA binding","MF","RNA binding","Molecular Function"
"Lcu.1GRN.Chr2",538704277,538705609,"Lcu.1GRN.2g070990","Lcu.1GRN.2g070990","Heterogeneous nuclear ribonucleoprotein 1","Lcu.1GRN.2g070990","GO:0003676","nucleic acid binding","MF","nucleic acid binding","Molecular Function"
"Lcu.1GRN.Chr2",538704277,538705609,"Lcu.1GRN.2g070990","Lcu.1GRN.2g070990","Heterogeneous nuclear ribonucleoprotein 1","Lcu.1GRN.2g070990","GO:0000785","chromatin","CC","chromatin","Cellular Component"
"Lcu.1GRN.Chr2",538704277,538705609,"Lcu.1GRN.2g070990","Lcu.1GRN.2g070990","Heterogeneous nuclear ribonucleoprotein 1","Lcu.1GRN.2g070990","GO:0005654","nucleoplasm","CC","nucleoplasm","Cellular Component"
"Lcu.1GRN.Chr2",538704277,538705609,"Lcu.1GRN.2g070990","Lcu.1GRN.2g070990","Heterogeneous nuclear ribonucleoprotein 1","Lcu.1GRN.2g070990","GO:0010468","regulation of gene expression","BP","regulation of gene expression","Biological Process"
"Lcu.1GRN.Chr4",480226009,480234606,"Lcu.1GRN.4g069410","Lcu.1GRN.4g069410","Histidine kinase-;  DNA gyrase B;  putative","Lcu.1GRN.4g069410","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr4",480226009,480234606,"Lcu.1GRN.4g069410","Lcu.1GRN.4g069410","Histidine kinase-;  DNA gyrase B;  putative","Lcu.1GRN.4g069410","GO:0016887","ATP hydrolysis activity","MF","ATP hydrolysis activity","Molecular Function"
"Lcu.1GRN.Chr1",364100973,364103324,"Lcu.1GRN.1g035240","Lcu.1GRN.1g035240","Histone acetyltransferase","Lcu.1GRN.1g035240","GO:0006325","chromatin organization","BP","chromatin organization","Biological Process"
"Lcu.1GRN.Chr1",364100973,364103324,"Lcu.1GRN.1g035240","Lcu.1GRN.1g035240","Histone acetyltransferase","Lcu.1GRN.1g035240","GO:0004402","histone acetyltransferase activity","MF","histone acetyltransferase activity","Molecular Function"
"Lcu.1GRN.Chr1",364100973,364103324,"Lcu.1GRN.1g035240","Lcu.1GRN.1g035240","Histone acetyltransferase","Lcu.1GRN.1g035240","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr1",364100973,364103324,"Lcu.1GRN.1g035240","Lcu.1GRN.1g035240","Histone acetyltransferase","Lcu.1GRN.1g035240","GO:0031509","subtelomeric heterochromatin formation","BP","subtelomeric heterochromatin formation","Biological Process"
"Lcu.1GRN.Chr7",471667438,471669441,"Lcu.1GRN.7g048710","Lcu.1GRN.7g048710","Histone acetyltransferase","Lcu.1GRN.7g048710","GO:0004470","malic enzyme activity","MF","malic enzyme activity","Molecular Function"
"Lcu.1GRN.Chr7",471667438,471669441,"Lcu.1GRN.7g048710","Lcu.1GRN.7g048710","Histone acetyltransferase","Lcu.1GRN.7g048710","GO:0004473","malate dehydrogenase (decarboxylating) (NADP+) activity","MF","malate dehydrogenase (decarboxylating) (NADP+) activity","Molecular Function"
"Lcu.1GRN.Chr7",471667438,471669441,"Lcu.1GRN.7g048710","Lcu.1GRN.7g048710","Histone acetyltransferase","Lcu.1GRN.7g048710","GO:0006090","pyruvate metabolic process","BP","pyruvate metabolic process","Biological Process"
"Lcu.1GRN.Chr7",471667438,471669441,"Lcu.1GRN.7g048710","Lcu.1GRN.7g048710","Histone acetyltransferase","Lcu.1GRN.7g048710","GO:0006108","malate metabolic process","BP","malate metabolic process","Biological Process"
"Lcu.1GRN.Chr7",471667438,471669441,"Lcu.1GRN.7g048710","Lcu.1GRN.7g048710","Histone acetyltransferase","Lcu.1GRN.7g048710","GO:0009507","chloroplast","CC","chloroplast","Cellular Component"
"Lcu.1GRN.Chr7",471667438,471669441,"Lcu.1GRN.7g048710","Lcu.1GRN.7g048710","Histone acetyltransferase","Lcu.1GRN.7g048710","GO:0051287","NAD binding","MF","NAD binding","Molecular Function"
"Lcu.1GRN.Chr7",471667438,471669441,"Lcu.1GRN.7g048710","Lcu.1GRN.7g048710","Histone acetyltransferase","Lcu.1GRN.7g048710","GO:0006325","chromatin organization","BP","chromatin organization","Biological Process"
"Lcu.1GRN.Chr7",471667438,471669441,"Lcu.1GRN.7g048710","Lcu.1GRN.7g048710","Histone acetyltransferase","Lcu.1GRN.7g048710","GO:0016020","membrane","CC","membrane","Cellular Component"
"Lcu.1GRN.Chr3",345027460,345035233,"Lcu.1GRN.3g047360","Lcu.1GRN.3g047360","histone-lysine N-methyltransferase ATX5","Lcu.1GRN.3g047360","GO:0005515","protein binding","MF","protein binding","Molecular Function"
"Lcu.1GRN.Chr3",345027460,345035233,"Lcu.1GRN.3g047360","Lcu.1GRN.3g047360","histone-lysine N-methyltransferase ATX5","Lcu.1GRN.3g047360","GO:0006357","regulation of transcription by RNA polymerase II","BP","regulation of transcription by RNA polymerase II","Biological Process"
"Lcu.1GRN.Chr6",292994632,292995159,"Lcu.1GRN.6g034240","Lcu.1GRN.6g034240","Histone-lysine N-methyltransferase ATXR7","Lcu.1GRN.6g034240","GO:0042800","histone H3K4 methyltransferase activity","MF","histone H3K4 methyltransferase activity","Molecular Function"
"Lcu.1GRN.Chr6",292994632,292995159,"Lcu.1GRN.6g034240","Lcu.1GRN.6g034240","Histone-lysine N-methyltransferase ATXR7","Lcu.1GRN.6g034240","GO:0048188","Set1C/COMPASS complex","CC","Set1C/COMPASS complex","Cellular Component"
"Lcu.1GRN.Chr1",478951908,478956239,"Lcu.1GRN.1g051200","Lcu.1GRN.1g051200","homeobox protein knotted-1-like 1","Lcu.1GRN.1g051200","GO:0003677","DNA binding","MF","DNA binding","Molecular Function"
"Lcu.1GRN.Chr1",478951908,478956239,"Lcu.1GRN.1g051200","Lcu.1GRN.1g051200","homeobox protein knotted-1-like 1","Lcu.1GRN.1g051200","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr1",478951908,478956239,"Lcu.1GRN.1g051200","Lcu.1GRN.1g051200","homeobox protein knotted-1-like 1","Lcu.1GRN.1g051200","GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","MF","DNA-binding transcription factor activity, RNA polymerase II-specific","Molecular Function"
"Lcu.1GRN.Chr1",478951908,478956239,"Lcu.1GRN.1g051200","Lcu.1GRN.1g051200","homeobox protein knotted-1-like 1","Lcu.1GRN.1g051200","GO:0006355","regulation of DNA-templated transcription","BP","regulation of DNA-templated transcription","Biological Process"
"Lcu.1GRN.Chr6",304645229,304645921,"Lcu.1GRN.6g036640","Lcu.1GRN.6g036640","hypothetical protein","Lcu.1GRN.6g036640","GO:0005515","protein binding","MF","protein binding","Molecular Function"
"Lcu.1GRN.Chr7",228854227,228854562,"Lcu.1GRN.7g030190","Lcu.1GRN.7g030190","hypothetical protein","Lcu.1GRN.7g030190","GO:0009535","chloroplast thylakoid membrane","CC","chloroplast thylakoid membrane","Cellular Component"
"Lcu.1GRN.Chr7",228854227,228854562,"Lcu.1GRN.7g030190","Lcu.1GRN.7g030190","hypothetical protein","Lcu.1GRN.7g030190","GO:0009658","chloroplast organization","BP","chloroplast organization","Biological Process"
"Lcu.1GRN.Chr7",228854227,228854562,"Lcu.1GRN.7g030190","Lcu.1GRN.7g030190","hypothetical protein","Lcu.1GRN.7g030190","GO:0009706","chloroplast inner membrane","CC","chloroplast inner membrane","Cellular Component"
"Lcu.1GRN.Chr7",228854227,228854562,"Lcu.1GRN.7g030190","Lcu.1GRN.7g030190","hypothetical protein","Lcu.1GRN.7g030190","GO:0045037","protein import into chloroplast stroma","BP","protein import into chloroplast stroma","Biological Process"
"Lcu.1GRN.Chr6",304294011,304295408,"Lcu.1GRN.6g036580","Lcu.1GRN.6g036580","IAA-amino acid hydrolase ILR1-like protein","Lcu.1GRN.6g036580","GO:0005783","endoplasmic reticulum","CC","endoplasmic reticulum","Cellular Component"
"Lcu.1GRN.Chr6",304294011,304295408,"Lcu.1GRN.6g036580","Lcu.1GRN.6g036580","IAA-amino acid hydrolase ILR1-like protein","Lcu.1GRN.6g036580","GO:0009850","auxin metabolic process","BP","auxin metabolic process","Biological Process"
