"seqnames","start","end","ID","Name","Description","z_score","clean_id","go_terms","TERM","ONTOLOGY","term_name","ontology_full"
"Lcu.1GRN.Chr2",1068655,1077399,"Lcu.1GRN.2g000620","Lcu.1GRN.2g000620","DNA helicase",4.930762925,"Lcu.1GRN.2g000620","GO:0005694","chromosome","CC","chromosome","Cellular Component"
"Lcu.1GRN.Chr2",1068655,1077399,"Lcu.1GRN.2g000620","Lcu.1GRN.2g000620","DNA helicase",4.930762925,"Lcu.1GRN.2g000620","GO:0005737","cytoplasm","CC","cytoplasm","Cellular Component"
"Lcu.1GRN.Chr2",1068655,1077399,"Lcu.1GRN.2g000620","Lcu.1GRN.2g000620","DNA helicase",4.930762925,"Lcu.1GRN.2g000620","GO:0006268","DNA unwinding involved in DNA replication","BP","DNA unwinding involved in DNA replication","Biological Process"
"Lcu.1GRN.Chr2",1068655,1077399,"Lcu.1GRN.2g000620","Lcu.1GRN.2g000620","DNA helicase",4.930762925,"Lcu.1GRN.2g000620","GO:0006281","DNA repair","BP","DNA repair","Biological Process"
"Lcu.1GRN.Chr2",1068655,1077399,"Lcu.1GRN.2g000620","Lcu.1GRN.2g000620","DNA helicase",4.930762925,"Lcu.1GRN.2g000620","GO:0006310","DNA recombination","BP","DNA recombination","Biological Process"
"Lcu.1GRN.Chr2",1068655,1077399,"Lcu.1GRN.2g000620","Lcu.1GRN.2g000620","DNA helicase",4.930762925,"Lcu.1GRN.2g000620","GO:0009378","four-way junction helicase activity","MF","four-way junction helicase activity","Molecular Function"
"Lcu.1GRN.Chr2",1068655,1077399,"Lcu.1GRN.2g000620","Lcu.1GRN.2g000620","DNA helicase",4.930762925,"Lcu.1GRN.2g000620","GO:0032508","DNA duplex unwinding","BP","DNA duplex unwinding","Biological Process"
"Lcu.1GRN.Chr2",1068655,1077399,"Lcu.1GRN.2g000620","Lcu.1GRN.2g000620","DNA helicase",4.930762925,"Lcu.1GRN.2g000620","GO:0043138","3'-5' DNA helicase activity","MF","3'-5' DNA helicase activity","Molecular Function"
"Lcu.1GRN.Chr2",1068655,1077399,"Lcu.1GRN.2g000620","Lcu.1GRN.2g000620","DNA helicase",4.930762925,"Lcu.1GRN.2g000620","GO:0003676","nucleic acid binding","MF","nucleic acid binding","Molecular Function"
"Lcu.1GRN.Chr2",1068655,1077399,"Lcu.1GRN.2g000620","Lcu.1GRN.2g000620","DNA helicase",4.930762925,"Lcu.1GRN.2g000620","GO:0004386","helicase activity","MF","helicase activity","Molecular Function"
"Lcu.1GRN.Chr2",1068655,1077399,"Lcu.1GRN.2g000620","Lcu.1GRN.2g000620","DNA helicase",4.930762925,"Lcu.1GRN.2g000620","GO:0006260","DNA replication","BP","DNA replication","Biological Process"
"Lcu.1GRN.Chr2",1068655,1077399,"Lcu.1GRN.2g000620","Lcu.1GRN.2g000620","DNA helicase",4.930762925,"Lcu.1GRN.2g000620","GO:0005524","ATP binding","MF","ATP binding","Molecular Function"
"Lcu.1GRN.Chr2",1068655,1077399,"Lcu.1GRN.2g000620","Lcu.1GRN.2g000620","DNA helicase",4.930762925,"Lcu.1GRN.2g000620","GO:0000166","nucleotide binding","MF","nucleotide binding","Molecular Function"
"Lcu.1GRN.Chr3",316969270,316969719,"Lcu.1GRN.3g042180","Lcu.1GRN.3g042180","DNA polymerase epsilon subunit C",5.277901767,"Lcu.1GRN.3g042180","GO:0000976","transcription cis-regulatory region binding","MF","transcription cis-regulatory region binding","Molecular Function"
"Lcu.1GRN.Chr3",316969270,316969719,"Lcu.1GRN.3g042180","Lcu.1GRN.3g042180","DNA polymerase epsilon subunit C",5.277901767,"Lcu.1GRN.3g042180","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr3",316969270,316969719,"Lcu.1GRN.3g042180","Lcu.1GRN.3g042180","DNA polymerase epsilon subunit C",5.277901767,"Lcu.1GRN.3g042180","GO:0006355","regulation of DNA-templated transcription","BP","regulation of DNA-templated transcription","Biological Process"
"Lcu.1GRN.Chr3",316969270,316969719,"Lcu.1GRN.3g042180","Lcu.1GRN.3g042180","DNA polymerase epsilon subunit C",5.277901767,"Lcu.1GRN.3g042180","GO:0046982","protein heterodimerization activity","MF","protein heterodimerization activity","Molecular Function"
"Lcu.1GRN.Chr4",169760894,169770096,"Lcu.1GRN.4g021680","Lcu.1GRN.4g021680","DNA repair protein RAD16",4.690847514,"Lcu.1GRN.4g021680","GO:0005524","ATP binding","MF","ATP binding","Molecular Function"
"Lcu.1GRN.Chr4",169760894,169770096,"Lcu.1GRN.4g021680","Lcu.1GRN.4g021680","DNA repair protein RAD16",4.690847514,"Lcu.1GRN.4g021680","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr4",169760894,169770096,"Lcu.1GRN.4g021680","Lcu.1GRN.4g021680","DNA repair protein RAD16",4.690847514,"Lcu.1GRN.4g021680","GO:0006281","DNA repair","BP","DNA repair","Biological Process"
"Lcu.1GRN.Chr4",169760894,169770096,"Lcu.1GRN.4g021680","Lcu.1GRN.4g021680","DNA repair protein RAD16",4.690847514,"Lcu.1GRN.4g021680","GO:0006289","nucleotide-excision repair","BP","nucleotide-excision repair","Biological Process"
"Lcu.1GRN.Chr4",169760894,169770096,"Lcu.1GRN.4g021680","Lcu.1GRN.4g021680","DNA repair protein RAD16",4.690847514,"Lcu.1GRN.4g021680","GO:0008094","ATP-dependent activity, acting on DNA","MF","ATP-dependent activity, acting on DNA","Molecular Function"
"Lcu.1GRN.Chr2",54388076,54390053,"Lcu.1GRN.2g015700","Lcu.1GRN.2g015700","DNA-directed RNA polymerase subunit",14.05526879,"Lcu.1GRN.2g015700","GO:0003676","nucleic acid binding","MF","nucleic acid binding","Molecular Function"
"Lcu.1GRN.Chr2",54388076,54390053,"Lcu.1GRN.2g015700","Lcu.1GRN.2g015700","DNA-directed RNA polymerase subunit",14.05526879,"Lcu.1GRN.2g015700","GO:0006351","DNA-templated transcription","BP","DNA-templated transcription","Biological Process"
"Lcu.1GRN.Chr2",54388076,54390053,"Lcu.1GRN.2g015700","Lcu.1GRN.2g015700","DNA-directed RNA polymerase subunit",14.05526879,"Lcu.1GRN.2g015700","GO:0008270","zinc ion binding","MF","zinc ion binding","Molecular Function"
"Lcu.1GRN.Chr2",54388076,54390053,"Lcu.1GRN.2g015700","Lcu.1GRN.2g015700","DNA-directed RNA polymerase subunit",14.05526879,"Lcu.1GRN.2g015700","GO:0001193","maintenance of transcriptional fidelity during transcription elongation by RNA polymerase II","BP","maintenance of transcriptional fidelity during transcription elongation by RNA polymerase II","Biological Process"
"Lcu.1GRN.Chr2",54388076,54390053,"Lcu.1GRN.2g015700","Lcu.1GRN.2g015700","DNA-directed RNA polymerase subunit",14.05526879,"Lcu.1GRN.2g015700","GO:0003899","DNA-directed 5'-3' RNA polymerase activity","MF","DNA-directed 5'-3' RNA polymerase activity","Molecular Function"
"Lcu.1GRN.Chr2",54388076,54390053,"Lcu.1GRN.2g015700","Lcu.1GRN.2g015700","DNA-directed RNA polymerase subunit",14.05526879,"Lcu.1GRN.2g015700","GO:0005665","RNA polymerase II, core complex","CC","RNA polymerase II, core complex","Cellular Component"
"Lcu.1GRN.Chr2",54388076,54390053,"Lcu.1GRN.2g015700","Lcu.1GRN.2g015700","DNA-directed RNA polymerase subunit",14.05526879,"Lcu.1GRN.2g015700","GO:0006283","transcription-coupled nucleotide-excision repair","BP","transcription-coupled nucleotide-excision repair","Biological Process"
"Lcu.1GRN.Chr2",54388076,54390053,"Lcu.1GRN.2g015700","Lcu.1GRN.2g015700","DNA-directed RNA polymerase subunit",14.05526879,"Lcu.1GRN.2g015700","GO:0006367","transcription initiation at RNA polymerase II promoter","BP","transcription initiation at RNA polymerase II promoter","Biological Process"
"Lcu.1GRN.Chr4",492001065,492003026,"Lcu.1GRN.4g071910","Lcu.1GRN.4g071910","DnaJ homolog subfamily C member 2-like",5.215318822,"Lcu.1GRN.4g071910","GO:0005829","cytosol","CC","cytosol","Cellular Component"
"Lcu.1GRN.Chr4",492001065,492003026,"Lcu.1GRN.4g071910","Lcu.1GRN.4g071910","DnaJ homolog subfamily C member 2-like",5.215318822,"Lcu.1GRN.4g071910","GO:0006450","regulation of translational fidelity","BP","regulation of translational fidelity","Biological Process"
"Lcu.1GRN.Chr4",492001065,492003026,"Lcu.1GRN.4g071910","Lcu.1GRN.4g071910","DnaJ homolog subfamily C member 2-like",5.215318822,"Lcu.1GRN.4g071910","GO:0030544","Hsp70 protein binding","MF","Hsp70 protein binding","Molecular Function"
"Lcu.1GRN.Chr4",492001065,492003026,"Lcu.1GRN.4g071910","Lcu.1GRN.4g071910","DnaJ homolog subfamily C member 2-like",5.215318822,"Lcu.1GRN.4g071910","GO:0043022","ribosome binding","MF","ribosome binding","Molecular Function"
"Lcu.1GRN.Chr4",492001065,492003026,"Lcu.1GRN.4g071910","Lcu.1GRN.4g071910","DnaJ homolog subfamily C member 2-like",5.215318822,"Lcu.1GRN.4g071910","GO:0051083","'de novo' cotranslational protein folding","BP","'de novo' cotranslational protein folding","Biological Process"
"Lcu.1GRN.Chr2",1238853,1240350,"Lcu.1GRN.2g000800","Lcu.1GRN.2g000800","DnaJ protein",4.930762925,"Lcu.1GRN.2g000800","GO:0006457","protein folding","BP","protein folding","Biological Process"
"Lcu.1GRN.Chr2",1238853,1240350,"Lcu.1GRN.2g000800","Lcu.1GRN.2g000800","DnaJ protein",4.930762925,"Lcu.1GRN.2g000800","GO:0051082","unfolded protein binding","MF","unfolded protein binding","Molecular Function"
"Lcu.1GRN.Chr2",1238853,1240350,"Lcu.1GRN.2g000800","Lcu.1GRN.2g000800","DnaJ protein",4.930762925,"Lcu.1GRN.2g000800","GO:0005829","cytosol","CC","cytosol","Cellular Component"
"Lcu.1GRN.Chr2",1238853,1240350,"Lcu.1GRN.2g000800","Lcu.1GRN.2g000800","DnaJ protein",4.930762925,"Lcu.1GRN.2g000800","GO:0051085","chaperone cofactor-dependent protein refolding","BP","chaperone cofactor-dependent protein refolding","Biological Process"
"Lcu.1GRN.Chr2",1238853,1240350,"Lcu.1GRN.2g000800","Lcu.1GRN.2g000800","DnaJ protein",4.930762925,"Lcu.1GRN.2g000800","GO:0051087","protein-folding chaperone binding","MF","protein-folding chaperone binding","Molecular Function"
"Lcu.1GRN.Chr3",384901835,384904808,"Lcu.1GRN.3g054780","Lcu.1GRN.3g054780","double-stranded RNA-binding protein 1-like",8.567536692,"Lcu.1GRN.3g054780","GO:0003725","double-stranded RNA binding","MF","double-stranded RNA binding","Molecular Function"
"Lcu.1GRN.Chr3",384901835,384904808,"Lcu.1GRN.3g054780","Lcu.1GRN.3g054780","double-stranded RNA-binding protein 1-like",8.567536692,"Lcu.1GRN.3g054780","GO:0004525","ribonuclease III activity","MF","ribonuclease III activity","Molecular Function"
"Lcu.1GRN.Chr3",384901835,384904808,"Lcu.1GRN.3g054780","Lcu.1GRN.3g054780","double-stranded RNA-binding protein 1-like",8.567536692,"Lcu.1GRN.3g054780","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr3",384901835,384904808,"Lcu.1GRN.3g054780","Lcu.1GRN.3g054780","double-stranded RNA-binding protein 1-like",8.567536692,"Lcu.1GRN.3g054780","GO:0006396","RNA processing","BP","RNA processing","Biological Process"
"Lcu.1GRN.Chr3",384901835,384904808,"Lcu.1GRN.3g054780","Lcu.1GRN.3g054780","double-stranded RNA-binding protein 1-like",8.567536692,"Lcu.1GRN.3g054780","GO:0010468","regulation of gene expression","BP","regulation of gene expression","Biological Process"
"Lcu.1GRN.Chr6",398284560,398285502,"Lcu.1GRN.6g052610","Lcu.1GRN.6g052610","Dual specificity phosphatase Cdc25",8.617707281,"Lcu.1GRN.6g052610","GO:0004725","protein tyrosine phosphatase activity","MF","protein tyrosine phosphatase activity","Molecular Function"
"Lcu.1GRN.Chr6",398284560,398285502,"Lcu.1GRN.6g052610","Lcu.1GRN.6g052610","Dual specificity phosphatase Cdc25",8.617707281,"Lcu.1GRN.6g052610","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr6",398284560,398285502,"Lcu.1GRN.6g052610","Lcu.1GRN.6g052610","Dual specificity phosphatase Cdc25",8.617707281,"Lcu.1GRN.6g052610","GO:0005737","cytoplasm","CC","cytoplasm","Cellular Component"
"Lcu.1GRN.Chr4",115027404,115029384,"Lcu.1GRN.4g016200","Lcu.1GRN.4g016200","DUF642 domain-containing protein",4.696950058,"Lcu.1GRN.4g016200","GO:0005618","cell wall","CC","cell wall","Cellular Component"
"Lcu.1GRN.Chr4",115027404,115029384,"Lcu.1GRN.4g016200","Lcu.1GRN.4g016200","DUF642 domain-containing protein",4.696950058,"Lcu.1GRN.4g016200","GO:0005886","plasma membrane","CC","plasma membrane","Cellular Component"
"Lcu.1GRN.Chr2",1225073,1225917,"Lcu.1GRN.2g000780","Lcu.1GRN.2g000780","DUF659 domain-containing protein",4.930762925,"Lcu.1GRN.2g000780","GO:0046983","protein dimerization activity","MF","protein dimerization activity","Molecular Function"
"Lcu.1GRN.Chr2",136888571,136891476,"Lcu.1GRN.2g026330","Lcu.1GRN.2g026330","E3 ubiquitin-protein",5.753268506,"Lcu.1GRN.2g026330","GO:0061630","ubiquitin protein ligase activity","MF","ubiquitin protein ligase activity","Molecular Function"
"Lcu.1GRN.Chr6",340683397,340686479,"Lcu.1GRN.6g042480","Lcu.1GRN.6g042480","E3 ubiquitin-protein ligase",6.281792177,"Lcu.1GRN.6g042480","GO:0000325","plant-type vacuole","CC","plant-type vacuole","Cellular Component"
"Lcu.1GRN.Chr6",340683397,340686479,"Lcu.1GRN.6g042480","Lcu.1GRN.6g042480","E3 ubiquitin-protein ligase",6.281792177,"Lcu.1GRN.6g042480","GO:0006511","ubiquitin-dependent protein catabolic process","BP","ubiquitin-dependent protein catabolic process","Biological Process"
"Lcu.1GRN.Chr6",340683397,340686479,"Lcu.1GRN.6g042480","Lcu.1GRN.6g042480","E3 ubiquitin-protein ligase",6.281792177,"Lcu.1GRN.6g042480","GO:0016567","protein ubiquitination","BP","protein ubiquitination","Biological Process"
"Lcu.1GRN.Chr6",340683397,340686479,"Lcu.1GRN.6g042480","Lcu.1GRN.6g042480","E3 ubiquitin-protein ligase",6.281792177,"Lcu.1GRN.6g042480","GO:0061630","ubiquitin protein ligase activity","MF","ubiquitin protein ligase activity","Molecular Function"
"Lcu.1GRN.Chr2",54303865,54307555,"Lcu.1GRN.2g015680","Lcu.1GRN.2g015680","E3 ubiquitin-protein ligase chfr-like protein",14.05526879,"Lcu.1GRN.2g015680","GO:0004842","ubiquitin-protein transferase activity","MF","ubiquitin-protein transferase activity","Molecular Function"
"Lcu.1GRN.Chr2",54303865,54307555,"Lcu.1GRN.2g015680","Lcu.1GRN.2g015680","E3 ubiquitin-protein ligase chfr-like protein",14.05526879,"Lcu.1GRN.2g015680","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr2",54303865,54307555,"Lcu.1GRN.2g015680","Lcu.1GRN.2g015680","E3 ubiquitin-protein ligase chfr-like protein",14.05526879,"Lcu.1GRN.2g015680","GO:0006511","ubiquitin-dependent protein catabolic process","BP","ubiquitin-dependent protein catabolic process","Biological Process"
"Lcu.1GRN.Chr2",54303865,54307555,"Lcu.1GRN.2g015680","Lcu.1GRN.2g015680","E3 ubiquitin-protein ligase chfr-like protein",14.05526879,"Lcu.1GRN.2g015680","GO:0007093","mitotic cell cycle checkpoint signaling","BP","mitotic cell cycle checkpoint signaling","Biological Process"
"Lcu.1GRN.Chr2",54303865,54307555,"Lcu.1GRN.2g015680","Lcu.1GRN.2g015680","E3 ubiquitin-protein ligase chfr-like protein",14.05526879,"Lcu.1GRN.2g015680","GO:0016567","protein ubiquitination","BP","protein ubiquitination","Biological Process"
"Lcu.1GRN.Chr2",54303865,54307555,"Lcu.1GRN.2g015680","Lcu.1GRN.2g015680","E3 ubiquitin-protein ligase chfr-like protein",14.05526879,"Lcu.1GRN.2g015680","GO:0003735","structural constituent of ribosome","MF","structural constituent of ribosome","Molecular Function"
"Lcu.1GRN.Chr2",54303865,54307555,"Lcu.1GRN.2g015680","Lcu.1GRN.2g015680","E3 ubiquitin-protein ligase chfr-like protein",14.05526879,"Lcu.1GRN.2g015680","GO:0005762","mitochondrial large ribosomal subunit","CC","mitochondrial large ribosomal subunit","Cellular Component"
"Lcu.1GRN.Chr6",398239745,398245483,"Lcu.1GRN.6g052560","Lcu.1GRN.6g052560","E3 ubiquitin-protein ligase RFWD3",8.617707281,"Lcu.1GRN.6g052560","GO:0005515","protein binding","MF","protein binding","Molecular Function"
"Lcu.1GRN.Chr6",398239745,398245483,"Lcu.1GRN.6g052560","Lcu.1GRN.6g052560","E3 ubiquitin-protein ligase RFWD3",8.617707281,"Lcu.1GRN.6g052560","GO:0004842","ubiquitin-protein transferase activity","MF","ubiquitin-protein transferase activity","Molecular Function"
"Lcu.1GRN.Chr6",398239745,398245483,"Lcu.1GRN.6g052560","Lcu.1GRN.6g052560","E3 ubiquitin-protein ligase RFWD3",8.617707281,"Lcu.1GRN.6g052560","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr6",398239745,398245483,"Lcu.1GRN.6g052560","Lcu.1GRN.6g052560","E3 ubiquitin-protein ligase RFWD3",8.617707281,"Lcu.1GRN.6g052560","GO:0016567","protein ubiquitination","BP","protein ubiquitination","Biological Process"
"Lcu.1GRN.Chr6",398239745,398245483,"Lcu.1GRN.6g052560","Lcu.1GRN.6g052560","E3 ubiquitin-protein ligase RFWD3",8.617707281,"Lcu.1GRN.6g052560","GO:0036297","interstrand cross-link repair","BP","interstrand cross-link repair","Biological Process"
"Lcu.1GRN.Chr4",487080817,487081302,"Lcu.1GRN.4g070830","Lcu.1GRN.4g070830","E3 ubiquitin-protein ligase rha1b-like protein",6.537652237,"Lcu.1GRN.4g070830","GO:0008270","zinc ion binding","MF","zinc ion binding","Molecular Function"
"Lcu.1GRN.Chr4",487080817,487081302,"Lcu.1GRN.4g070830","Lcu.1GRN.4g070830","E3 ubiquitin-protein ligase rha1b-like protein",6.537652237,"Lcu.1GRN.4g070830","GO:0016567","protein ubiquitination","BP","protein ubiquitination","Biological Process"
"Lcu.1GRN.Chr4",487080817,487081302,"Lcu.1GRN.4g070830","Lcu.1GRN.4g070830","E3 ubiquitin-protein ligase rha1b-like protein",6.537652237,"Lcu.1GRN.4g070830","GO:0061630","ubiquitin protein ligase activity","MF","ubiquitin protein ligase activity","Molecular Function"
"Lcu.1GRN.Chr7",649009132,649015143,"Lcu.1GRN.7g078100","Lcu.1GRN.7g078100","E3 ubiquitin-protein ligase UPL5-like protein",5.841878134,"Lcu.1GRN.7g078100","GO:0004842","ubiquitin-protein transferase activity","MF","ubiquitin-protein transferase activity","Molecular Function"
"Lcu.1GRN.Chr7",649009132,649015143,"Lcu.1GRN.7g078100","Lcu.1GRN.7g078100","E3 ubiquitin-protein ligase UPL5-like protein",5.841878134,"Lcu.1GRN.7g078100","GO:0005515","protein binding","MF","protein binding","Molecular Function"
"Lcu.1GRN.Chr7",649009132,649015143,"Lcu.1GRN.7g078100","Lcu.1GRN.7g078100","E3 ubiquitin-protein ligase UPL5-like protein",5.841878134,"Lcu.1GRN.7g078100","GO:0000209","protein polyubiquitination","BP","protein polyubiquitination","Biological Process"
"Lcu.1GRN.Chr7",649009132,649015143,"Lcu.1GRN.7g078100","Lcu.1GRN.7g078100","E3 ubiquitin-protein ligase UPL5-like protein",5.841878134,"Lcu.1GRN.7g078100","GO:0005737","cytoplasm","CC","cytoplasm","Cellular Component"
"Lcu.1GRN.Chr7",649009132,649015143,"Lcu.1GRN.7g078100","Lcu.1GRN.7g078100","E3 ubiquitin-protein ligase UPL5-like protein",5.841878134,"Lcu.1GRN.7g078100","GO:0006511","ubiquitin-dependent protein catabolic process","BP","ubiquitin-dependent protein catabolic process","Biological Process"
"Lcu.1GRN.Chr7",649009132,649015143,"Lcu.1GRN.7g078100","Lcu.1GRN.7g078100","E3 ubiquitin-protein ligase UPL5-like protein",5.841878134,"Lcu.1GRN.7g078100","GO:0016567","protein ubiquitination","BP","protein ubiquitination","Biological Process"
"Lcu.1GRN.Chr7",649009132,649015143,"Lcu.1GRN.7g078100","Lcu.1GRN.7g078100","E3 ubiquitin-protein ligase UPL5-like protein",5.841878134,"Lcu.1GRN.7g078100","GO:0061630","ubiquitin protein ligase activity","MF","ubiquitin protein ligase activity","Molecular Function"
"Lcu.1GRN.Chr2",416094537,416095916,"Lcu.1GRN.2g056460","Lcu.1GRN.2g056460","ectonucleotide pyrophosphatase/phosphodiesterase family member 3",19.53742735,"Lcu.1GRN.2g056460","GO:0005773","vacuole","CC","vacuole","Cellular Component"
"Lcu.1GRN.Chr6",274449541,274450128,"Lcu.1GRN.6g031770","Lcu.1GRN.6g031770","EF hand calcium-binding family protein",4.738840699,"Lcu.1GRN.6g031770","GO:0005509","calcium ion binding","MF","calcium ion binding","Molecular Function"
"Lcu.1GRN.Chr4",328219242,328226704,"Lcu.1GRN.4g040180","Lcu.1GRN.4g040180","EF-hand domain-containing protein",6.690551233,"Lcu.1GRN.4g040180","GO:0005509","calcium ion binding","MF","calcium ion binding","Molecular Function"
"Lcu.1GRN.Chr7",648858423,648863289,"Lcu.1GRN.7g077940","Lcu.1GRN.7g077940","EH domain-containing protein 1-like",5.577933041,"Lcu.1GRN.7g077940","GO:0005515","protein binding","MF","protein binding","Molecular Function"
"Lcu.1GRN.Chr7",648858423,648863289,"Lcu.1GRN.7g077940","Lcu.1GRN.7g077940","EH domain-containing protein 1-like",5.577933041,"Lcu.1GRN.7g077940","GO:0005525","GTP binding","MF","GTP binding","Molecular Function"
"Lcu.1GRN.Chr7",648858423,648863289,"Lcu.1GRN.7g077940","Lcu.1GRN.7g077940","EH domain-containing protein 1-like",5.577933041,"Lcu.1GRN.7g077940","GO:0005737","cytoplasm","CC","cytoplasm","Cellular Component"
"Lcu.1GRN.Chr7",648858423,648863289,"Lcu.1GRN.7g077940","Lcu.1GRN.7g077940","EH domain-containing protein 1-like",5.577933041,"Lcu.1GRN.7g077940","GO:0005886","plasma membrane","CC","plasma membrane","Cellular Component"
"Lcu.1GRN.Chr7",648858423,648863289,"Lcu.1GRN.7g077940","Lcu.1GRN.7g077940","EH domain-containing protein 1-like",5.577933041,"Lcu.1GRN.7g077940","GO:0006897","endocytosis","BP","endocytosis","Biological Process"
"Lcu.1GRN.Chr7",648858423,648863289,"Lcu.1GRN.7g077940","Lcu.1GRN.7g077940","EH domain-containing protein 1-like",5.577933041,"Lcu.1GRN.7g077940","GO:0016197","endosomal transport","BP","endosomal transport","Biological Process"
"Lcu.1GRN.Chr7",648858423,648863289,"Lcu.1GRN.7g077940","Lcu.1GRN.7g077940","EH domain-containing protein 1-like",5.577933041,"Lcu.1GRN.7g077940","GO:0005509","calcium ion binding","MF","calcium ion binding","Molecular Function"
"Lcu.1GRN.Chr4",114061876,114086928,"Lcu.1GRN.4g016050","Lcu.1GRN.4g016050","Elongation factor G;  mitochondrial",6.446870086,"Lcu.1GRN.4g016050","GO:0005525","GTP binding","MF","GTP binding","Molecular Function"
"Lcu.1GRN.Chr4",114061876,114086928,"Lcu.1GRN.4g016050","Lcu.1GRN.4g016050","Elongation factor G;  mitochondrial",6.446870086,"Lcu.1GRN.4g016050","GO:0003746","translation elongation factor activity","MF","translation elongation factor activity","Molecular Function"
"Lcu.1GRN.Chr4",114061876,114086928,"Lcu.1GRN.4g016050","Lcu.1GRN.4g016050","Elongation factor G;  mitochondrial",6.446870086,"Lcu.1GRN.4g016050","GO:0003924","GTPase activity","MF","GTPase activity","Molecular Function"
"Lcu.1GRN.Chr4",114061876,114086928,"Lcu.1GRN.4g016050","Lcu.1GRN.4g016050","Elongation factor G;  mitochondrial",6.446870086,"Lcu.1GRN.4g016050","GO:0005739","mitochondrion","CC","mitochondrion","Cellular Component"
"Lcu.1GRN.Chr4",114061876,114086928,"Lcu.1GRN.4g016050","Lcu.1GRN.4g016050","Elongation factor G;  mitochondrial",6.446870086,"Lcu.1GRN.4g016050","GO:0070125","mitochondrial translational elongation","BP","mitochondrial translational elongation","Biological Process"
"Lcu.1GRN.Chr4",114061876,114086928,"Lcu.1GRN.4g016050","Lcu.1GRN.4g016050","Elongation factor G;  mitochondrial",6.446870086,"Lcu.1GRN.4g016050","GO:0006414","translational elongation","BP","translational elongation","Biological Process"
"Lcu.1GRN.Chr4",325309535,325312499,"Lcu.1GRN.4g039570","Lcu.1GRN.4g039570","Endoglucanase",6.649028994,"Lcu.1GRN.4g039570","GO:0005975","carbohydrate metabolic process","BP","carbohydrate metabolic process","Biological Process"
"Lcu.1GRN.Chr4",325309535,325312499,"Lcu.1GRN.4g039570","Lcu.1GRN.4g039570","Endoglucanase",6.649028994,"Lcu.1GRN.4g039570","GO:0030246","carbohydrate binding","MF","carbohydrate binding","Molecular Function"
"Lcu.1GRN.Chr4",325309535,325312499,"Lcu.1GRN.4g039570","Lcu.1GRN.4g039570","Endoglucanase",6.649028994,"Lcu.1GRN.4g039570","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","MF","hydrolase activity, hydrolyzing O-glycosyl compounds","Molecular Function"
"Lcu.1GRN.Chr4",491642602,491646618,"Lcu.1GRN.4g071740","Lcu.1GRN.4g071740","Endoglucanase",4.843408876,"Lcu.1GRN.4g071740","GO:0030246","carbohydrate binding","MF","carbohydrate binding","Molecular Function"
"Lcu.1GRN.Chr4",491642602,491646618,"Lcu.1GRN.4g071740","Lcu.1GRN.4g071740","Endoglucanase",4.843408876,"Lcu.1GRN.4g071740","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","MF","hydrolase activity, hydrolyzing O-glycosyl compounds","Molecular Function"
"Lcu.1GRN.Chr4",491642602,491646618,"Lcu.1GRN.4g071740","Lcu.1GRN.4g071740","Endoglucanase",4.843408876,"Lcu.1GRN.4g071740","GO:0005975","carbohydrate metabolic process","BP","carbohydrate metabolic process","Biological Process"
"Lcu.1GRN.Chr4",287906520,287910484,"Lcu.1GRN.4g033930","Lcu.1GRN.4g033930","Endonuclease III homolog",5.715243137,"Lcu.1GRN.4g033930","GO:0006284","base-excision repair","BP","base-excision repair","Biological Process"
"Lcu.1GRN.Chr4",287906520,287910484,"Lcu.1GRN.4g033930","Lcu.1GRN.4g033930","Endonuclease III homolog",5.715243137,"Lcu.1GRN.4g033930","GO:0051539","4 iron, 4 sulfur cluster binding","MF","4 iron, 4 sulfur cluster binding","Molecular Function"
"Lcu.1GRN.Chr4",287906520,287910484,"Lcu.1GRN.4g033930","Lcu.1GRN.4g033930","Endonuclease III homolog",5.715243137,"Lcu.1GRN.4g033930","GO:0003824","catalytic activity","MF","catalytic activity","Molecular Function"
"Lcu.1GRN.Chr4",287906520,287910484,"Lcu.1GRN.4g033930","Lcu.1GRN.4g033930","Endonuclease III homolog",5.715243137,"Lcu.1GRN.4g033930","GO:0006281","DNA repair","BP","DNA repair","Biological Process"
"Lcu.1GRN.Chr4",287906520,287910484,"Lcu.1GRN.4g033930","Lcu.1GRN.4g033930","Endonuclease III homolog",5.715243137,"Lcu.1GRN.4g033930","GO:0003906","DNA-(apurinic or apyrimidinic site) endonuclease activity","MF","DNA-(apurinic or apyrimidinic site) endonuclease activity","Molecular Function"
"Lcu.1GRN.Chr4",287906520,287910484,"Lcu.1GRN.4g033930","Lcu.1GRN.4g033930","Endonuclease III homolog",5.715243137,"Lcu.1GRN.4g033930","GO:0005634","nucleus","CC","nucleus","Cellular Component"
