"scenario","snp_id","chr","window_start","xpclr_score","z_score","term","slope","std.error","statistic","p.value","r_squared","fdr_p","significant","direction"
"adaptation","Lcu.1GRN.Chr4:407558905","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",0.00784089721902636,0.00747633532971155,1.04876211047758,0.353473099968703,0.215671197614585,0.494475389805281,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr4:407388159","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00716268021402141,0.0068328496884292,-1.04827129830629,0.353673700268238,0.215512874375506,0.494673961536039,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr2:1027087","Lcu.1GRN.Chr2",750001,109.859447010238,4.93076292521619,"mean_year",-0.00618302084416414,0.00593255089230383,-1.04221960441759,0.356155420453028,0.213561611562059,0.497076996511587,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr2:1027093","Lcu.1GRN.Chr2",750001,109.859447010238,4.93076292521619,"mean_year",-0.00618302084416414,0.00593255089230383,-1.04221960441759,0.356155420453028,0.213561611562059,0.497076996511587,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr2:1027448","Lcu.1GRN.Chr2",750001,109.859447010238,4.93076292521619,"mean_year",-0.00618302084416414,0.00593255089230383,-1.04221960441759,0.356155420453028,0.213561611562059,0.497076996511587,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407384406","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",0.00709804455218605,0.00681997467456689,1.04077286073453,0.356750995431175,0.213095375239379,0.497076996511587,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr4:407384409","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",0.00709804455218605,0.00681997467456689,1.04077286073453,0.356750995431175,0.213095375239379,0.497076996511587,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr4:407695086","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",0.00713754907977667,0.00685881583815131,1.04063868285761,0.356806276604357,0.213052139096805,0.497076996511587,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr4:407695117","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00713754907977669,0.00685881583815132,-1.04063868285761,0.356806276604356,0.213052139096805,0.497076996511587,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407695149","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00713754907977669,0.00685881583815132,-1.04063868285761,0.356806276604356,0.213052139096805,0.497076996511587,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407695153","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00713754907977669,0.00685881583815132,-1.04063868285761,0.356806276604356,0.213052139096805,0.497076996511587,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407695169","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00713754907977669,0.00685881583815132,-1.04063868285761,0.356806276604356,0.213052139096805,0.497076996511587,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407695195","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00713754907977669,0.00685881583815132,-1.04063868285761,0.356806276604356,0.213052139096805,0.497076996511587,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407695196","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00713754907977669,0.00685881583815132,-1.04063868285761,0.356806276604356,0.213052139096805,0.497076996511587,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407695199","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00713754907977669,0.00685881583815132,-1.04063868285761,0.356806276604356,0.213052139096805,0.497076996511587,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr7:631271672","Lcu.1GRN.Chr7",631000001,139.118917173742,6.38184813320541,"mean_year",0.00748789438923251,0.00718120934594601,1.04270660114645,0.355955139007439,0.213718575346549,0.497076996511587,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr7:631281491","Lcu.1GRN.Chr7",631000001,139.118917173742,6.38184813320541,"mean_year",0.00750801694530871,0.00721078776259519,1.04122007088537,0.356566800047981,0.21323948571959,0.497076996511587,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr7:631287345","Lcu.1GRN.Chr7",631000001,139.118917173742,6.38184813320541,"mean_year",0.00754544060990155,0.00729045575796889,1.03497515935872,0.359146574152398,0.211227946251091,0.499347544741399,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr7:649416626","Lcu.1GRN.Chr7",648950001,128.231040979385,5.84187813362026,"mean_year",-0.00215267900865792,0.00207971473985155,-1.03508378692915,0.359101559277597,0.211262920352141,0.499347544741399,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr7:649416666","Lcu.1GRN.Chr7",648950001,128.231040979385,5.84187813362026,"mean_year",-0.00215267900865792,0.00207971473985155,-1.03508378692915,0.359101559277597,0.211262920352141,0.499347544741399,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr7:649416692","Lcu.1GRN.Chr7",648950001,128.231040979385,5.84187813362026,"mean_year",-0.00215267900865792,0.00207971473985155,-1.03508378692915,0.359101559277597,0.211262920352141,0.499347544741399,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr7:649416725","Lcu.1GRN.Chr7",648950001,128.231040979385,5.84187813362026,"mean_year",-0.00215267900865792,0.00207971473985155,-1.03508378692915,0.359101559277597,0.211262920352141,0.499347544741399,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr7:649416726","Lcu.1GRN.Chr7",648950001,128.231040979385,5.84187813362026,"mean_year",-0.00215267900865792,0.00207971473985155,-1.03508378692915,0.359101559277597,0.211262920352141,0.499347544741399,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr2:880111","Lcu.1GRN.Chr2",750001,109.859447010238,4.93076292521619,"mean_year",-0.00489685452470202,0.00473236205621792,-1.03475906249987,0.359236138751985,0.211158372666662,0.499389746865706,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407386570","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00706756596493018,0.00684069263420196,-1.03316525721298,0.3598973255076,0.210645308212029,0.500061621636097,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407386701","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",0.00706756596493017,0.00684069263420195,1.03316525721298,0.359897325507601,0.21064530821203,0.500061621636097,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr4:407388044","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00706756596493018,0.00684069263420196,-1.03316525721298,0.3598973255076,0.210645308212029,0.500061621636097,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407385760","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00705784108513907,0.00684452341490399,-1.0311661831371,0.360728157228581,0.210001959357875,0.501050935122835,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407385818","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",0.00705784108513906,0.00684452341490399,1.0311661831371,0.360728157228581,0.210001959357876,0.501050935122835,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr6:340855061","Lcu.1GRN.Chr6",340850001,144.431886718972,6.64533791871754,"mean_year",-0.00235122183921839,0.00228447106460039,-1.02921935657332,0.361538901613165,0.209375616710575,0.501763879579634,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr7:649400924","Lcu.1GRN.Chr7",648950001,128.231040979385,5.84187813362026,"mean_year",-0.00202611807469819,0.00196818569258989,-1.02943440871785,0.3614492654928,0.209444794949803,0.501763879579634,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr7:631273516","Lcu.1GRN.Chr7",631000001,139.118917173742,6.38184813320541,"mean_year",0.00730020168756596,0.00709615952940682,1.02875388543811,0.361732982305752,0.209225891431092,0.501868065926421,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr7:631274763","Lcu.1GRN.Chr7",631000001,139.118917173742,6.38184813320541,"mean_year",0.00739274528127635,0.0071923587260946,1.02786103458032,0.362105518456764,0.2089387244666,0.501889555080419,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr7:631276048","Lcu.1GRN.Chr7",631000001,139.118917173742,6.38184813320541,"mean_year",0.00737475069361044,0.00717286998678848,1.0281450391815,0.361986982729134,0.209030064229494,0.501889555080419,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr7:631276925","Lcu.1GRN.Chr7",631000001,139.118917173742,6.38184813320541,"mean_year",0.00739274528127635,0.0071923587260946,1.02786103458032,0.362105518456764,0.2089387244666,0.501889555080419,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr6:342632698","Lcu.1GRN.Chr6",342150001,175.542734688339,8.18823979096878,"mean_year",-0.00349588701822329,0.00340523681038191,-1.02662082342262,0.362623549628998,0.208539904307945,0.502520688552172,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr7:649513140","Lcu.1GRN.Chr7",649150001,105.750552297471,4.72698765842009,"mean_year",0.00171266163697697,0.00166916622804319,1.02605816497065,0.362858785070278,0.208358994047975,0.502520688552172,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr7:649513142","Lcu.1GRN.Chr7",649150001,105.750552297471,4.72698765842009,"mean_year",-0.00171266163697698,0.00166916622804319,-1.02605816497065,0.362858785070277,0.208358994047974,0.502520688552172,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr7:631283884","Lcu.1GRN.Chr7",631000001,139.118917173742,6.38184813320541,"mean_year",0.00748528887498674,0.00729839511865398,1.02560751415816,0.363047289465381,0.208214109256143,0.502616684069439,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr4:407387900","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",0.00702300313341681,0.00685838451694872,1.02400253529986,0.363719342717966,0.207698193286404,0.503381840578164,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr2:1028273","Lcu.1GRN.Chr2",750001,109.859447010238,4.93076292521619,"mean_year",0.00657260937806427,0.0064325979067384,1.02176592931127,0.364657703373843,0.206979471105511,0.503946965185159,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr4:407386135","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00701232161768312,0.0068626774585238,-1.02180550667924,0.364641080330292,0.206992186757623,0.503946965185159,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407386291","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00701232161768312,0.0068626774585238,-1.02180550667924,0.364641080330292,0.206992186757623,0.503946965185159,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407386330","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",0.0070123216176831,0.00686267745852379,1.02180550667924,0.364641080330292,0.206992186757623,0.503946965185159,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr4:407386349","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",0.0070123216176831,0.00686267745852379,1.02180550667924,0.364641080330292,0.206992186757623,0.503946965185159,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr4:407725593","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00702622640784898,0.0068805065848646,-1.0211786474131,0.364904448231653,0.206790795660363,0.503946965185159,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407725650","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00702622640784898,0.0068805065848646,-1.0211786474131,0.364904448231653,0.206790795660363,0.503946965185159,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407725689","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00702622640784898,0.0068805065848646,-1.0211786474131,0.364904448231653,0.206790795660363,0.503946965185159,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407725715","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00702622640784898,0.0068805065848646,-1.0211786474131,0.364904448231653,0.206790795660363,0.503946965185159,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407725731","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00702622640784898,0.0068805065848646,-1.0211786474131,0.364904448231653,0.206790795660363,0.503946965185159,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407725735","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00702622640784898,0.0068805065848646,-1.0211786474131,0.364904448231653,0.206790795660363,0.503946965185159,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr7:631305959","Lcu.1GRN.Chr7",631000001,139.118917173742,6.38184813320541,"mean_year",0.0079927044544164,0.00781643623459256,1.02255097010115,0.364328099819346,0.207231709475354,0.503946965185159,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr6:342642571","Lcu.1GRN.Chr6",342150001,175.542734688339,8.18823979096878,"mean_year",-0.00347182632425735,0.0034088461341687,-1.01847551564659,0.36604205453771,0.205922606541478,0.504975673808038,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr6:342642706","Lcu.1GRN.Chr6",342150001,175.542734688339,8.18823979096878,"mean_year",-0.00347182632425735,0.0034088461341687,-1.01847551564659,0.36604205453771,0.205922606541478,0.504975673808038,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr6:342644414","Lcu.1GRN.Chr6",342150001,175.542734688339,8.18823979096878,"mean_year",-0.00347182632425735,0.0034088461341687,-1.01847551564659,0.36604205453771,0.205922606541478,0.504975673808038,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr6:342644419","Lcu.1GRN.Chr6",342150001,175.542734688339,8.18823979096878,"mean_year",-0.00347182632425735,0.0034088461341687,-1.01847551564659,0.36604205453771,0.205922606541478,0.504975673808038,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407784317","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",0.00698012439923675,0.00685569704452384,1.01814948267183,0.366179475010856,0.205817918874443,0.505046229311784,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr2:925248","Lcu.1GRN.Chr2",750001,109.859447010238,4.93076292521619,"mean_year",0.00804396158110621,0.00792145986960363,1.01546453728468,0.36731288242943,0.204956022153062,0.506195563792453,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr4:407784219","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",0.00697416068118077,0.00686691084043131,1.01561835346951,0.367247868341904,0.205005387822336,0.506195563792453,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr7:649458684","Lcu.1GRN.Chr7",649000001,109.388929909697,4.90742824414081,"mean_year",-0.00233787756666666,0.00230210606019665,-1.01553860053995,0.367281576564266,0.204979791799387,0.506195563792453,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr2:415392908","Lcu.1GRN.Chr2",415350001,119.920350907341,5.42972031379865,"mean_year",-0.00348710652728417,0.0034346407835698,-1.01527546751478,0.367392811115101,0.204895344066446,0.506222997703767,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr7:631303800","Lcu.1GRN.Chr7",631000001,139.118917173742,6.38184813320541,"mean_year",0.00784739406315771,0.00773914831665546,1.01398677762375,0.367938007237323,0.204481819788996,0.506477746538204,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr7:631307744","Lcu.1GRN.Chr7",631000001,139.118917173742,6.38184813320541,"mean_year",0.00784739406315771,0.00773914831665546,1.01398677762375,0.367938007237323,0.204481819788996,0.506477746538204,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr7:631308344","Lcu.1GRN.Chr7",631000001,139.118917173742,6.38184813320541,"mean_year",0.00784739406315771,0.00773914831665546,1.01398677762375,0.367938007237323,0.204481819788996,0.506477746538204,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr7:631273341","Lcu.1GRN.Chr7",631000001,139.118917173742,6.38184813320541,"mean_year",0.00729759617332019,0.00720521686143991,1.01282117022385,0.368431742345834,0.204107873505961,0.506578629759498,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr7:631273342","Lcu.1GRN.Chr7",631000001,139.118917173742,6.38184813320541,"mean_year",0.00729759617332019,0.00720521686143991,1.01282117022385,0.368431742345834,0.204107873505961,0.506578629759498,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr7:631274408","Lcu.1GRN.Chr7",631000001,139.118917173742,6.38184813320541,"mean_year",0.00729759617332019,0.00720521686143991,1.01282117022385,0.368431742345834,0.204107873505961,0.506578629759498,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr4:407731345","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00698466702736239,0.00689806008434991,-1.01255526074772,0.368544459179007,0.204022576353443,0.506651013645598,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:499468073","Lcu.1GRN.Chr4",499000001,145.23976305722,6.68540349057396,"mean_year",0.00393383919890496,0.00389407236591643,1.01021214534599,0.369538992371464,0.203271142196784,0.507640681119672,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr7:631229468","Lcu.1GRN.Chr7",631000001,139.118917173742,6.38184813320541,"mean_year",-0.00661107533984811,0.0065455633676807,-1.0100086071263,0.36962549475408,0.203205883037464,0.507640681119672,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr6:342175664","Lcu.1GRN.Chr6",341900001,177.776339860745,8.29901252226072,"mean_year",0.00342647932294047,0.00339667493143781,1.00877457869954,0.370150327894453,0.202810277226927,0.508278714663272,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr6:340826422","Lcu.1GRN.Chr6",340650001,137.101403482032,6.28179217666907,"mean_year",-0.00360580338216292,0.003578074315477,-1.00774971793235,0.370586697048362,0.202481795941027,0.508795084308299,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr2:140222987","Lcu.1GRN.Chr2",139750001,113.454595933153,5.10905964055001,"mean_year",-0.00660169736982911,0.00656462885248609,-1.00564670420461,0.37148353411416,0.201807951871235,0.509860394909492,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407692233","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",0.00696657212344932,0.00693491132469258,1.00456542229228,0.371945387630252,0.201461594814596,0.510411226695988,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr2:904558","Lcu.1GRN.Chr2",750001,109.859447010238,4.93076292521619,"mean_year",-0.00604936232129055,0.00603059119330019,-1.0031126513784,0.37256670599925,0.20099635616245,0.511097527390643,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:324393958","Lcu.1GRN.Chr4",324350001,111.453531572691,5.00981946711301,"mean_year",-0.00177891975053028,0.00177415538364291,-1.00268542819377,0.372749592190218,0.200859566304747,0.511099018132385,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr4:324445383","Lcu.1GRN.Chr4",324350001,111.453531572691,5.00981946711301,"mean_year",-0.00177891975053028,0.00177415538364291,-1.00268542819377,0.372749592190218,0.200859566304747,0.511099018132385,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr4:324447812","Lcu.1GRN.Chr4",324350001,111.453531572691,5.00981946711301,"mean_year",-0.00177891975053028,0.00177415538364291,-1.00268542819377,0.372749592190218,0.200859566304747,0.511099018132385,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr6:342636480","Lcu.1GRN.Chr6",342150001,175.542734688339,8.18823979096878,"mean_year",-0.00346922081001159,0.00346056465161359,-1.0025013716747,0.372828407440851,0.200800637954406,0.511123990304964,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:499199815","Lcu.1GRN.Chr4",499000001,145.23976305722,6.68540349057396,"mean_year",-0.00311686772871979,0.00311171978099923,-1.00165437381347,0.373191289568452,0.200529486855233,0.511372109865202,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr6:340735730","Lcu.1GRN.Chr6",340650001,137.101403482032,6.28179217666907,"mean_year",-0.00163569640006458,0.00163299000322004,-1.00165732603335,0.373190024204532,0.200530431876586,0.511372109865202,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr2:1028921","Lcu.1GRN.Chr2",750001,109.859447010238,4.93076292521619,"mean_year",-0.00625219140337337,0.00624396470931519,-1.00131754333043,0.373335684513144,0.20042166923961,0.511486868613362,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr2:929559","Lcu.1GRN.Chr2",750001,109.859447010238,4.93076292521619,"mean_year",0.00794881247315006,0.00794422284354798,1.00057773172939,0.373653003238718,0.200184884819365,0.511838465050405,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr2:904560","Lcu.1GRN.Chr2",750001,109.859447010238,4.93076292521619,"mean_year",-0.00602826556339113,0.00603802830447109,-0.998383124326739,0.374595692842258,0.199482683766536,0.512547059284815,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr4:407784192","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",0.00688161708747037,0.00689202082537314,0.998490466270144,0.374549536194735,0.199517022388893,0.512547059284815,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr4:407784245","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",0.00688161708747037,0.00689202082537314,0.998490466270144,0.374549536194735,0.199517022388893,0.512547059284815,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr4:407784297","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",0.00688161708747037,0.00689202082537314,0.998490466270144,0.374549536194735,0.199517022388893,0.512547059284815,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr4:407784329","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",0.00688161708747037,0.00689202082537314,0.998490466270144,0.374549536194735,0.199517022388893,0.512547059284815,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr6:339807882","Lcu.1GRN.Chr6",339350001,107.19675124975,4.79871000662853,"mean_year",-0.00251954184719673,0.0025226735538733,-0.99875857632401,0.374434271462045,0.19960279388692,0.512547059284815,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr6:339807900","Lcu.1GRN.Chr6",339350001,107.19675124975,4.79871000662853,"mean_year",-0.00251954184719673,0.0025226735538733,-0.99875857632401,0.374434271462045,0.19960279388692,0.512547059284815,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr4:407773617","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",0.00696551281857283,0.00698855189103602,0.996703312385397,0.375318650886861,0.198945410498632,0.513369688871195,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr4:407773663","Lcu.1GRN.Chr4",407300001,113.766194744356,5.12451297662334,"mean_year",-0.00696551281857284,0.00698855189103603,-0.996703312385398,0.37531865088686,0.198945410498631,0.513369688871195,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr6:343939104","Lcu.1GRN.Chr6",343650001,172.865638031152,8.05547267871784,"mean_year",-0.00337928273054696,0.00339973286658507,-0.993984781498831,0.376491223586635,0.198076304678085,0.514890056709856,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr7:631273800","Lcu.1GRN.Chr7",631000001,139.118917173742,6.38184813320541,"mean_year",0.00726618434731662,0.00731498245029006,0.99332901981583,0.376774546556285,0.197866733252161,0.515110475872216,FALSE,"increasing"
"adaptation","Lcu.1GRN.Chr4:324448379","Lcu.1GRN.Chr4",324350001,111.453531572691,5.00981946711301,"mean_year",-0.00168377064257413,0.00169626631797074,-0.992633423617371,0.377075282411767,0.197644462856782,0.515438076476636,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr6:374101549","Lcu.1GRN.Chr6",373650001,175.739804797477,8.19801322564511,"mean_year",-0.00209660624045672,0.00211421262557491,-0.991672367809551,0.377491130534583,0.197337421351731,0.515839305724023,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr6:374101550","Lcu.1GRN.Chr6",373650001,175.739804797477,8.19801322564511,"mean_year",-0.00209660624045672,0.00211421262557491,-0.991672367809551,0.377491130534583,0.197337421351731,0.515839305724023,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr2:416089547","Lcu.1GRN.Chr2",416000001,404.38609469711,19.5374273463018,"mean_year",-0.00335845147965326,0.00339011787850649,-0.990659204196411,0.377929956442822,0.197013800133642,0.5158609561505,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr6:374101548","Lcu.1GRN.Chr6",373650001,175.739804797477,8.19801322564511,"mean_year",-0.00211203017274177,0.00213174931925182,-0.990749781725287,0.377890707101078,0.19704272924689,0.5158609561505,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr7:649451497","Lcu.1GRN.Chr7",649000001,109.388929909697,4.90742824414081,"mean_year",0.0024622511648113,0.00248585148597741,0.99050614194,0.377996289899228,0.196964915603614,0.5158609561505,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr7:649451666","Lcu.1GRN.Chr7",649000001,109.388929909697,4.90742824414081,"mean_year",0.0024622511648113,0.00248585148597741,0.99050614194,0.377996289899228,0.196964915603614,0.5158609561505,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr7:649451695","Lcu.1GRN.Chr7",649000001,109.388929909697,4.90742824414081,"mean_year",0.0024622511648113,0.00248585148597741,0.99050614194,0.377996289899228,0.196964915603614,0.5158609561505,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr6:373713678","Lcu.1GRN.Chr6",373350001,204.955275935685,9.64691635944035,"mean_year",0.00284855398873175,0.00288231119226556,0.988288147503157,0.378958648108778,0.196256720395053,0.517090638755773,FALSE,"stable"
"adaptation","Lcu.1GRN.Chr6:342635985","Lcu.1GRN.Chr6",342150001,175.542734688339,8.18823979096878,"mean_year",-0.0033766772163012,0.00342535694581863,-0.985788421385731,0.380045789107276,0.195458979277966,0.517903730058291,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr6:342635990","Lcu.1GRN.Chr6",342150001,175.542734688339,8.18823979096878,"mean_year",-0.0033766772163012,0.00342535694581863,-0.985788421385731,0.380045789107276,0.195458979277966,0.517903730058291,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr6:342636291","Lcu.1GRN.Chr6",342150001,175.542734688339,8.18823979096878,"mean_year",-0.0033766772163012,0.00342535694581863,-0.985788421385731,0.380045789107276,0.195458979277966,0.517903730058291,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr6:342636385","Lcu.1GRN.Chr6",342150001,175.542734688339,8.18823979096878,"mean_year",-0.0033766772163012,0.00342535694581863,-0.985788421385731,0.380045789107276,0.195458979277966,0.517903730058291,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr6:342636411","Lcu.1GRN.Chr6",342150001,175.542734688339,8.18823979096878,"mean_year",-0.0033766772163012,0.00342535694581863,-0.985788421385731,0.380045789107276,0.195458979277966,0.517903730058291,FALSE,"decreasing"
"adaptation","Lcu.1GRN.Chr6:342636493","Lcu.1GRN.Chr6",342150001,175.542734688339,8.18823979096878,"mean_year",-0.0033766772163012,0.00342535694581863,-0.985788421385731,0.380045789107276,0.195458979277966,0.517903730058291,FALSE,"decreasing"
